"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,64.9,31.3,61.9,58.5,46.5,58.6,NA,67.6,65.9,61.8,71.2,26.6,240.1,70.7,55,33.8,68.3,72.1,44.9,26.6
"historical",1851,63.3,41.8,82.2,36.8,52.3,66.4,50.5,72.4,69.3,41.2,62,51.5,174.3,76.4,39.7,39.8,62.2,56.9,31.4,31.4
"historical",1852,58.9,31,62.7,41.1,47.5,45.2,39.5,72.5,47.2,69.5,46.6,46.4,220.5,83.2,42.9,32.9,107,86.6,46.8,31
"historical",1853,65.9,40.9,69,42.8,33.9,36.5,56.5,64.6,54.8,81.9,60.3,52.7,149.7,81.7,63,42.8,63.8,45.3,29.9,29.9
"historical",1854,75.4,29.9,42.9,33,44.4,31.4,38,79.4,66.2,46.7,55.7,44.5,196,120.6,27.7,43.5,73.1,78.6,34.1,27.7
"historical",1855,45.5,44.7,51.6,38.7,35.5,37.4,32.8,90.2,67,59.6,57.3,56.7,111.5,91.8,45.9,51.9,56.7,63.9,48.8,32.8
"historical",1856,48.1,15.8,57.4,51.5,51.2,46.2,56.9,84.7,53.6,32.9,70.7,61.9,152.8,78.9,33.4,36.4,78.9,84.5,41.8,15.8
"historical",1857,58.1,37.1,71.7,47.4,31.5,31.2,45.1,60.9,54.5,43.1,58.6,51.3,197.4,87.3,48.5,49.6,64.1,72.3,38.9,31.2
"historical",1858,58.7,28.7,72,48.2,37.8,60.4,38.8,82.7,50,61.3,74,62.8,154.2,91.2,35.8,60.9,62,65.6,41.9,28.7
"historical",1859,71,34.7,64.7,36.1,43.5,49.5,48.9,52,51.9,64.5,76.3,65.8,137.4,117.7,55.8,51.4,54.8,70.9,50.2,34.7
"historical",1860,56.8,28.4,62.2,51.5,41.2,50.1,35.4,52.4,56.9,78.8,73.3,26.5,153.8,102.8,36.3,41.7,75,59.4,38.1,26.5
"historical",1861,61.7,37,55,32.2,33.2,51.4,45,84.1,40.4,61.8,45.4,59.4,160.6,80.9,53.3,55.6,71.2,77.7,45.6,32.2
"historical",1862,66.7,39.5,65.5,44,44.8,56.9,55.8,77.4,52.1,41.5,47.8,59.3,185.9,53,44,52.6,65.1,69.7,50.8,39.5
"historical",1863,52.2,38.3,60.8,54.2,38.4,45.5,44.9,67.6,49.6,47.7,47.3,40.1,196.4,102.7,49.1,31.2,77.8,75.3,50.6,31.2
"historical",1864,60.5,33.9,48.2,42.1,36,50.9,30.3,90.6,50.9,78.6,58.3,74.7,152.5,107.3,57.6,29.8,76.9,50.1,39.1,29.8
"historical",1865,63.3,21.3,83.3,45.6,40.5,56.9,29.6,79.8,43.8,55.4,37.4,51.1,201.9,80.6,50.3,33.4,91.6,49.1,44,21.3
"historical",1866,57.1,59.4,62.7,49.2,36.5,55.6,40.5,36.4,60.5,50.9,63,56.4,138.1,92.2,52.8,30.3,82.9,53.6,42.2,30.3
"historical",1867,71.4,30.5,47.3,35.2,28.8,45.6,79.5,65.7,62.2,58.4,37.3,56.4,186.9,105.7,57.6,38.6,99,67.6,49.3,28.8
"historical",1868,74.2,27.2,64.4,43.6,33,57.6,33.7,103,56,40.1,54,62.7,176.2,69,57.3,32.8,54.3,89.1,31,27.2
"historical",1869,46.8,21.8,65.7,40.2,36.7,56.2,45.7,67.5,52.6,33.3,50.9,61,152.4,86.3,48.3,56.5,51.8,56.7,63.3,21.8
"historical",1870,47.7,47.4,42.8,49.2,54.1,49,45.2,107.6,56.2,24.3,61.8,63,168.9,79.7,42,15.1,60.4,58.4,57.5,15.1
"historical",1871,58,35.5,57.6,41.8,57.5,57.7,50.2,74.5,55.6,82.4,82.4,69.5,138.6,117.4,43.5,44.9,67.4,90.6,54,35.5
"historical",1872,51.1,21.5,80.9,57.5,51,46.1,44.4,72.9,40.7,43.5,76.8,34.6,199.4,95.9,43.3,37.8,66.1,84.4,38.8,21.5
"historical",1873,60.6,28.1,46.4,44.5,36.4,46.7,31.5,76.7,55.8,48.7,51.4,37.1,169.2,113.5,41.6,40.4,73.6,73.4,31,28.1
"historical",1874,62.1,37.4,70.4,45.5,57.9,40.2,42.9,77.7,52.4,38.7,56.7,61.3,192.9,98.3,40.8,38.2,75.6,51.7,39.8,37.4
"historical",1875,61.6,22.8,42.8,35.2,35.9,49.2,58,67.7,32.5,83.8,53.2,56,182.2,100.3,43.6,41.7,82,67.2,39.8,22.8
"historical",1876,61.6,36.4,73.2,42.1,41.9,52.4,63.7,93.8,73.9,82.6,63.2,57.8,162.9,111.5,46.8,53.7,84.9,76.5,43.4,36.4
"historical",1877,40.6,35.7,58.3,58.3,54.5,30.1,35.9,72.3,49,66.9,65.1,66.2,194.7,64.9,32.5,33.2,52.1,63.7,57.5,30.1
"historical",1878,55,30.4,65.4,36.2,44,48.1,62.6,72.5,55,57.7,71,44.7,166.5,82.8,40.2,40.3,73.5,56.4,47.3,30.4
"historical",1879,60,21,62.8,60,27.8,40.8,30.2,68.9,40.2,59.3,43.6,62.5,144.6,95.3,61,37.3,76.9,87.3,32.4,21
"historical",1880,62.7,26.4,57.2,44.7,48.8,45.3,45.8,76.3,51.2,49.5,47,48.6,193.7,87.8,46.1,32.9,56.8,76.4,45.9,26.4
"historical",1881,50.2,31.6,76.8,37.9,45.8,47.2,57.1,74.1,43.5,78.6,59.4,42.6,211.5,106.7,41.2,44.3,75.6,65.5,20.1,20.1
"historical",1882,46.1,31.4,71.3,42.5,57,38.9,20.6,77.9,53.3,35.9,53.4,55.1,177.5,95.4,66.7,41.7,72.1,90,58.2,20.6
"historical",1883,48,43.6,62.3,33.8,42.2,38.3,27.1,74.9,53.4,75,62.1,71,207,103.7,46.3,37.3,75.4,78.1,38.1,27.1
"historical",1884,49.1,30.2,48.2,34.8,38.8,47.6,43.2,64.5,55.6,25.1,59.1,39,126.4,61.5,55.1,39.6,65.6,65.4,30.1,25.1
"historical",1885,53,34.9,52.2,43.3,38.9,38.8,41.5,77.7,50.7,43.3,53.9,28.6,130.1,102.3,52.6,34.5,49.9,75.2,58,28.6
"historical",1886,65.9,34.4,57,37.9,41.7,46.2,43.4,80.9,51.2,45.7,53.3,64.7,206.8,66.4,38.4,45,77,81,42.5,34.4
"historical",1887,59.1,43.8,72.8,46.6,22.6,51,46.9,57.9,50,80.2,62.5,41.3,191.1,115.2,31.3,54.9,68.7,63.3,56.4,22.6
"historical",1888,52.8,24.7,71.5,57.9,56.5,35.9,48.8,57.6,46.9,52.3,79,57.9,185.6,73.8,37.2,48.7,45.6,48.8,58.3,24.7
"historical",1889,60.1,34.1,65.4,40.5,48,54.6,31.9,106.4,54.8,44.1,61.3,52.7,172.3,55.4,59.2,41.3,72.5,71.2,32.3,31.9
"historical",1890,57.2,29.9,86,39,32.8,38.2,34.2,95.4,43.1,65.2,63.4,40.6,186.9,130.7,18.1,47.7,70.2,64.3,42.1,18.1
"historical",1891,67.6,23,46.2,51.8,49.3,30.9,43.8,60.3,59.1,64.8,72.6,58.7,190.2,104.7,37.3,41.6,70.3,75.5,33,23
"historical",1892,59,52.6,62.7,40.7,33.5,48.5,36.1,54.3,93.2,68.1,47.4,61.2,184.4,92.1,25.7,39.5,57,82.8,54.8,25.7
"historical",1893,63.7,33.6,50.2,48.1,35.8,43.8,48.8,59.7,46.5,55.6,52.7,50,196.8,88.4,62.5,42.9,91.3,66.3,52.9,33.6
"historical",1894,53,38.7,77.1,34.3,34.3,49.2,61.4,49.5,61.4,60.3,75,56.8,140,92.9,48.3,48.4,43.2,86.9,41.2,34.3
"historical",1895,73.5,35.5,53.2,59.7,36.7,54.4,44.1,67,53.2,40.9,56,62.5,189.6,64.6,55.2,27.1,56.9,62.8,42.5,27.1
"historical",1896,73.2,28.9,50.2,41.2,51.2,24.3,31.9,91.6,56.3,56.1,76.9,55.9,173.4,90.9,55.2,43.6,62.2,59.6,33,24.3
"historical",1897,62.7,52,64.6,36.2,39.8,39.7,49.1,82,52.6,82.1,56.5,60.6,207.5,79.9,36.3,40.5,53.2,101.4,59.7,36.2
"historical",1898,62.7,29,51.6,58.8,41.8,42.9,62.8,75,55.4,35.7,62.8,54.4,189.1,92.6,30.9,37.4,50.6,71.5,49.9,29
"historical",1899,59.7,40.9,69.2,54.5,43.2,58.1,54.6,39.3,77.2,37.7,58.2,53.6,201.1,79,36.1,49,51.7,67,46.3,36.1
"historical",1900,57.1,40.3,75.3,50.9,34.2,47.9,47.7,81.9,59.6,26.4,50.2,33.1,199.4,88.2,51.4,48.4,104.5,65.4,40.7,26.4
"historical",1901,68.5,48.9,56.6,25.2,40.4,48.3,42.6,89.6,39.7,65,76,55,199,101.7,52.3,45.3,70.2,54.9,30.4,25.2
"historical",1902,60.7,57.7,56.3,48.6,37.9,52.6,47.8,67.8,74.2,47.4,58.3,45.6,166,75,67.4,30.4,77.3,75.2,60.2,30.4
"historical",1903,76.9,31.6,54.2,40,36.5,37.7,33.3,51,49.8,61.1,69,73,178.7,110.7,48.6,43.1,47.1,53.2,33.9,31.6
"historical",1904,72.5,33.7,82.8,51.1,37.8,56,45.7,59.3,40.4,40.4,43,45.2,174.9,93.2,35.8,31.4,51.4,97.8,51.1,31.4
"historical",1905,62.9,47.6,39.5,46.8,42.7,48.3,61.2,78.4,50.6,32.5,61.4,52.4,151,80.5,53.1,56.7,67.3,79,33.4,32.5
"historical",1906,66.8,17,37.1,45.3,39.2,39.1,47.5,78.2,44.2,40.9,79.7,48.9,202.5,88.4,67.8,30.5,63.8,63.7,43.4,17
"historical",1907,47.5,41.3,43,60,36.3,57.9,40,72.5,50.2,59.1,69.3,40.9,162.9,103,40.1,45.6,70.2,79.1,47.2,36.3
"historical",1908,47.5,34.2,58.3,43.1,44.5,33.9,37.2,97.7,61.8,78.4,65.7,62.8,179.6,84.8,58.2,59.3,66,61.5,43,33.9
"historical",1909,75,34.9,38.7,43.8,40.5,51.6,51.2,93.6,52.7,27.2,81.3,51.9,151.5,112.9,45.3,42.3,65.8,72.7,36.5,27.2
"historical",1910,53,50.4,71.8,42.8,33.4,38.2,38.9,78.1,68,35.8,59.8,65.8,177,109.4,34.1,50.8,65.8,93.4,42.6,33.4
"historical",1911,52.9,43.8,63.2,37.5,42,39.2,46.8,58,62.8,70.8,68.7,63.2,193.5,105.7,26.1,31.4,46.7,72.2,48.3,26.1
"historical",1912,48.5,36.1,48,32.6,50.2,43.5,39.7,33.8,56,30.9,55.6,70.1,182.3,90.6,53,32.4,87.2,64.3,46.7,30.9
"historical",1913,49.9,49.2,60.6,41.1,23.8,48,33.2,71.8,50.9,56.5,68.5,35.3,160,102.8,55.3,45.7,82.8,70.1,35.3,23.8
"historical",1914,68.8,44.7,51.6,39,41.1,50.4,44.7,89.5,61.8,47.5,41.5,55.7,156.9,84.1,50.4,29.9,67.3,83.8,31,29.9
"historical",1915,73.6,31,70.4,51.1,26.4,39.1,42.1,88.6,68.2,70.6,61.6,65.3,169.4,113.1,57.5,42.3,45.2,59.3,35.2,26.4
"historical",1916,63.9,37.6,58.8,51.5,29.6,63.2,43,52.8,58.6,57,57.6,43.3,188.8,89.6,42,28.8,52.5,88.3,34.3,28.8
"historical",1917,45.3,41.8,41.1,39.2,43,48.5,34,66.7,53.4,45.7,50.3,61.1,194.9,93.3,49.2,47.7,55.8,59.3,42.8,34
"historical",1918,64.1,39,58.2,49.6,37.5,46.7,44.2,47.2,64.9,67.7,60.6,50.6,180.2,97.7,34,54.3,74.3,44.2,57.5,34
"historical",1919,70.5,31.3,51.6,58.1,44.5,40.8,35.8,54.4,58.9,50.8,73.7,51.6,159.3,77.8,31.4,40.3,77.9,34.3,36.5,31.3
"historical",1920,68.5,40.2,44.7,39.5,54.1,39.1,54.4,90.1,59.3,62.8,60.2,53,145.1,113.9,57.5,47.4,61,40.2,59.7,39.1
"historical",1921,47.4,47.3,47.5,48.9,49.5,47.5,54.1,72.8,63.7,27.5,59.8,46.4,194.7,92.7,51.6,20,52.2,45.9,41.5,20
"historical",1922,69.9,33.8,46.9,46.3,45.8,38.5,33,76.8,67.8,80.5,51,63.6,155.6,66.3,50.4,34.1,66.6,52.7,37.6,33
"historical",1923,56.2,53.9,61.8,48.6,39.8,45.6,44,59.9,48.2,71.6,56.9,52.4,186.6,83.2,46.8,37.3,49.8,71.4,47.5,37.3
"historical",1924,80.4,47.5,64.3,48.1,23.7,41.7,44.2,69.9,63.1,33.8,57.3,61.9,155,101.5,54.2,40.5,102.4,56.6,48.6,23.7
"historical",1925,51.9,48.7,64,48.1,34.2,35.8,36.1,80.1,60.4,47.3,74.6,70.3,181.5,82.8,43.2,38.7,67.8,81,32,32
"historical",1926,50.8,22.6,56.5,35.7,28.4,38.5,40.7,85.6,61.1,50.1,70.2,62,231.2,104.7,46.3,48.1,63.1,86.6,50.9,22.6
"historical",1927,64.8,42,57.1,68.5,41.3,33.5,44.2,87.4,46.4,73.4,65.9,50.1,144.3,78,49.1,45.9,64.6,68,56.5,33.5
"historical",1928,59,44.1,52.6,41.1,48.7,37.5,51.7,53.9,53.7,59,66.9,52.3,173,68.1,43.1,32.8,61.7,78.4,43,32.8
"historical",1929,56.3,48.6,45.7,57.3,51.4,40.4,42.8,77,40.6,71,70.3,45.6,196,81.8,58.2,48.9,65.7,54.1,41.8,40.4
"historical",1930,62.4,40.9,66.8,40.2,38,50.9,39.1,83,62.3,45.9,81.4,65.2,219.9,119.8,38.6,33.6,67.4,80.2,52.6,33.6
"historical",1931,65.5,44.8,78.9,53.5,43.9,33.5,32.2,80.4,68.1,55.1,62.2,53.3,177.7,88.1,37.8,63.2,93.1,33.3,44.6,32.2
"historical",1932,68.1,42.8,57.7,56.6,61.8,37.6,35.3,59.4,59,41.1,57.1,73.9,178.6,82.4,51.3,36.5,94,68.8,37.1,35.3
"historical",1933,55,35.4,61.3,39.4,47.1,48.1,51.3,67.8,44.5,29,80.2,73.7,147.2,77.1,41.4,53.5,63.4,91.3,57.3,29
"historical",1934,77.3,27.4,66.4,46.5,35.6,59.7,39.4,85.6,53,59.3,74.7,37,149.6,99.2,61.2,43,79.9,75.5,54.9,27.4
"historical",1935,55.1,27.7,61.6,45.8,27.9,39.9,50.9,72,43.2,46.7,48,94.1,184.4,100.5,46.5,41.9,56.6,66.1,50.6,27.7
