"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,79.7,57.1,56,98.2,97.8,86.1,96.7,74.3,73.9,83.8,140.8,167.6,159,102.2,146.5,124.3,68.6,109.5,167.6
"historical",1851,189.7,54.2,51.6,95,82.1,120.2,113.6,70,73.8,98.6,117.7,137.8,146.7,177.2,75,124.7,93.1,113.3,189.7
"historical",1852,108.9,43.8,92.4,130.5,124.3,69.3,107.8,67.3,108.7,137,127,145.7,189,121.5,68.9,123.6,63.8,129.4,189
"historical",1853,99.7,87.8,51.3,143.8,94,79.4,88,54.8,87.8,68.9,117.2,129.7,109.5,156.9,74.3,115.8,53.2,113.8,156.9
"historical",1854,62.3,60,42.9,107.6,91.6,128.3,76.6,73.5,70.6,121,108.4,141.9,106.6,116.8,81,97.9,97.8,109.1,141.9
"historical",1855,104.2,45.9,62.8,95.7,107,95.4,96.7,51.9,104.5,132.9,152.1,115.5,118.1,85,122.7,113.4,49.1,109.6,152.1
"historical",1856,95.8,84.3,67.5,95.3,56.8,96.5,92.2,108.8,123,111.2,109.6,142.8,136.6,103.8,92.3,76.5,70.6,120.8,142.8
"historical",1857,91.6,56.9,71.5,129.6,83.5,96.2,78.7,71.6,140.3,97.5,126,180.5,111.9,109.9,102.7,116.1,95.5,110.2,180.5
"historical",1858,66.7,62.3,72.4,119.4,140.1,96,123.5,113.1,113.8,135.9,115.1,145.4,123.8,167.8,63.6,93.4,131.8,85.4,167.8
"historical",1859,104.5,76.9,77.1,136.6,134.9,95.8,89.7,151.2,81.1,89.3,103.5,167.5,127.4,82.6,91.2,94.8,120.2,125.7,167.5
"historical",1860,96.9,52.9,48.1,125.3,148.8,109.6,109.9,58.4,71.1,101,106.4,106.1,176.7,123.6,78,111.4,70.4,119.7,176.7
"historical",1861,69.6,101,50.1,106.3,75.6,72.4,131.2,66.2,115.8,114.9,118.7,153,175.1,113.8,76.9,84.5,87.9,104.1,175.1
"historical",1862,51.7,88.8,74.7,108.3,124.9,71.7,98.1,119.2,108.7,101.4,154.3,164.5,140.2,169.7,99.1,128.4,71.5,96.4,169.7
"historical",1863,82.7,89.6,55.4,138.3,102.7,99.6,104.5,89.9,98,109.6,140.7,150.9,116.1,106.3,67.8,113.3,81.7,103.6,150.9
"historical",1864,187.3,65.5,64.6,105.6,59.3,108.7,75.8,79.9,125.6,110.3,152.5,168.5,119.4,94,124.6,122.7,76.3,149.6,187.3
"historical",1865,55.4,51.3,49.4,108.3,82.4,85.7,145.9,97,86.3,145.6,218.3,129.1,119.3,99.8,162.9,130.3,82.3,172.9,218.3
"historical",1866,76.4,60.8,117.8,126.4,117.9,103.9,69.6,89.6,112.7,98.7,107.8,127.9,123.7,134,90.4,115.1,71.9,123.1,134
"historical",1867,50.1,111.3,81.8,124.8,101.8,122.9,64.2,68.4,97.2,83.2,113,127.6,165.7,126.5,91.3,119.2,74.2,133.5,165.7
"historical",1868,94.6,86.6,51.3,170.7,120.5,111.3,78.8,110,176.8,90.6,145.7,140.4,132.6,54.6,87.5,117.3,61.6,110.4,176.8
"historical",1869,83.5,73.7,78.8,99.9,99.8,137,106,93.3,86,79.6,129.9,147.1,143.8,84.9,76.1,137.6,118.2,97,147.1
"historical",1870,69.8,109.8,129.1,131,78.9,127.8,82.4,102.6,100.8,84.6,130.7,116.1,165.9,118.6,124.7,89.5,104.6,107.9,165.9
"historical",1871,86.3,67,87.1,139.4,105.7,88.6,86.8,56.9,218.4,71.6,107.8,129.6,147.1,105.1,133.6,110.3,93.8,89.1,218.4
"historical",1872,97.3,55.5,45.8,111.4,158.1,96,115.5,74.4,100,90.6,156,153,152,125,118.3,90.1,107.1,112.4,158.1
"historical",1873,103.9,47.3,60.9,113.7,63.5,141.8,122.8,71,85.3,87.3,188.5,136.6,134.1,158.1,104,132.7,73.7,91.7,188.5
"historical",1874,131.4,63.9,39.2,147.4,137.9,78.3,97.2,77.8,123.2,101.3,124.9,128.4,110.4,163.6,66.1,99.8,104,126,163.6
