"Year","ACCESS-ESM1-5","AWI-CM-1-1-MR","BCC-CSM2-MR","CanESM5","CNRM-CM6-1","CNRM-ESM2-1","EC-Earth3","GFDL-ESM4","GISS-E2-1-G","HadGEM3-GC31-LL","INM-CM5-0","IPSL-CM6A-LR","MIROC-ES2L","MIROC6","MPI-ESM1-2-HR","MPI-ESM1-2-LR","MRI-ESM2-0","NESM3","UKESM1-0-LL","ensemble"
2015,3.5,16.2,6.2,5.2,3.1,4.9,2.2,4.2,2.5,NA,6.5,1.8,10.2,8.1,3.1,1.3,7.1,NA,3.6,1.3
2016,3,15.7,5.7,3.5,3.3,6.3,4.5,7.5,2.7,NA,6.9,2.1,9,11.3,2.4,1.8,5.9,NA,5.4,1.8
2017,2.4,14,4.4,2.5,4.1,3.5,3.5,6.4,1.4,NA,6.6,2.7,4.2,10.6,2,3,6.3,NA,4.3,1.4
2018,3.9,10.8,7.4,1.5,3.8,5.4,4.6,6.8,0,NA,5.8,2.9,10.8,9.9,3.9,1.7,4.9,NA,3.4,0
2019,3.7,13.1,5.7,1.6,4,5.2,1.4,3.1,2.4,NA,6.3,2.6,9.8,9.5,4.2,2.9,6.3,NA,4,1.4
2020,4.2,19.2,2.6,2.3,4.1,4.9,4.6,5.1,1.6,NA,6.7,2.5,10.1,9.8,3.4,1.4,7.6,NA,4.9,1.4
2021,2.6,15.8,4.5,4,4.7,5.6,1.7,4.9,1.7,NA,7,1.5,12.4,7.6,4.2,1.8,5.3,NA,3.5,1.5
2022,3.7,17.1,5.4,4.4,4.8,3.7,3.2,5.8,2.6,NA,7.4,1.6,11.7,7.5,3.6,0.5,6.6,NA,3.8,0.5
2023,2.2,9.4,7.8,3,5,3.8,1.6,5.4,1.9,NA,7.3,2.3,11.3,10.7,3,1.6,5.5,NA,4,1.6
2024,3.6,4.6,6.5,2.7,3.8,3,3.4,6.4,2.8,NA,7.3,2.7,11.9,12.5,1.6,2.6,6.4,NA,4.1,1.6
2025,4.1,4.5,8.6,4.1,4.1,5.6,1,7.8,4.3,NA,6,2.5,8.4,7.9,3.1,2.5,7.6,NA,5.2,1
2026,3.8,17.3,3.4,4.1,4.4,5.2,1.9,5.8,4.3,NA,6.1,2.1,11.6,8.1,3,2.5,6.3,NA,4.4,1.9
2027,4.6,13.5,8.6,5,3.4,6,3.1,6.3,3.1,NA,6,2.5,11.1,11,2.5,1.3,7.2,NA,4,1.3
2028,3.8,10.9,4.4,4.1,5.4,6.5,4.1,4.4,2,NA,6.8,1.4,10.7,7.8,2.8,3.8,7,NA,4,1.4
2029,2.1,11.2,8,3.8,2.2,4,3,4.8,2.8,NA,6.6,3.9,10.7,8.3,3.6,1.3,5.7,NA,3.6,1.3
2030,2.4,8.8,6.1,3.4,4.3,5.1,2,4.3,2.4,NA,7.2,2.3,11.5,10.7,4.6,2.2,6.1,NA,3.7,2
2031,3.3,11.1,4.2,4.9,3.6,5,4.1,6,3.8,NA,6.3,3,11.8,9.9,4.7,1.4,7.9,NA,4.2,1.4
2032,3.5,17.3,4.8,5.2,3.6,6.4,4.7,4.6,2.2,NA,6.9,2.3,11.7,7.5,5.9,1.5,5.6,NA,3.6,1.5
2033,3.8,10.5,8.1,4.7,5.1,5.6,3.1,7.6,3.4,NA,7.7,2.6,9.2,9,3.7,2.5,5.2,NA,4.7,2.5
2034,3.7,14.1,3.9,4.8,4.8,5,3.1,6.1,1.7,NA,7.9,2.3,8.4,10.7,4.2,2,5.5,NA,4.6,1.7
2035,3.5,14.1,6.3,4,5,5.1,3,5.6,4.5,NA,7.5,1.7,8.3,10.9,2.6,1.4,7.4,NA,5.4,1.4
2036,4.4,10.5,4.7,2.6,5.5,5.2,2.6,5.8,1.8,NA,7.8,2.6,10,10.4,3.8,3.1,6.6,NA,4.8,1.8
2037,3.8,12.6,7.9,2.7,4.6,5.5,2.9,5.9,3.5,NA,7.4,2.6,12.2,11.1,4.3,1.7,6.9,NA,5.3,1.7
2038,4.6,9.7,4.1,4.1,3.8,5,5.4,7.2,4.4,NA,6.7,2,10.8,11.4,4.3,2.3,6.4,NA,6.1,2
2039,4,11.3,4.8,5.2,3.2,6,4.1,6.5,2.5,NA,7.7,3.3,9.3,9.7,4.8,1.5,6,NA,6.5,1.5
2040,4.1,11.8,4.5,4.6,4.4,5.1,3.1,4,3.4,NA,7.7,3.2,9.4,10.2,4.6,2.8,7.3,NA,5.8,2.8
2041,3.8,14.8,5.8,3.5,5.5,3.7,2.8,4.2,4.4,NA,7.7,2.5,13.1,11.4,2.4,3.7,7.4,NA,5.3,2.4
2042,3,5.4,4.8,5.3,4,3.3,4.1,8.2,5,NA,5.9,2.9,12.1,9.1,5.8,0.7,6.7,NA,4.8,0.7
2043,4.5,15.8,3.4,4.2,5.6,6.1,4.2,4.1,3.2,NA,6.9,3.2,10,10.9,5.5,3,6.7,NA,4.3,3
2044,4.3,18.4,4.6,4.6,4.8,4.3,3.5,5.5,1.7,NA,7.2,1.7,8.9,12.2,5,2.5,6.2,NA,5.4,1.7
2045,3.3,20.8,3.5,4.5,5.9,5.7,4.6,7.8,2.1,NA,9.3,2.7,11.2,9.1,5.6,3,7.8,NA,5.9,2.1
2046,3.9,21.4,7.2,4.6,4.8,5.9,5.9,3.6,2.1,NA,8,1.6,10.2,12,4,2.9,5.4,NA,4.9,1.6
2047,5.7,12,6.2,4.8,6.1,5.1,4.7,7,6.4,NA,8.3,3.6,13,12.6,4,2.6,6.1,NA,5.6,2.6
