"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,3.6,0,0.3,0,1.4,3.1,NA,0.7,3.3,0.2,1.2,0.5,25.8,17.5,16.4,0.5,0,12.9,0,0
"historical",1851,5,0,0,0,0.1,1.8,0,0.4,2.6,3.4,3.4,1.9,6.3,7.4,10.2,1.8,0.2,10.6,0,0
"historical",1852,1.4,0,0.1,0,1,6.5,0,0.2,0.7,2.1,6.8,0.1,31.1,12.1,9,0.1,0,0,0.2,0
"historical",1853,5.8,0,0,0,1.4,8.9,0,0.3,0.9,1,0.2,1.5,30.7,2.2,19.5,0.8,0,22.7,0,0
"historical",1854,8.8,0,0,0.1,1.3,5.9,0,1.5,2.2,0,5.6,1.6,15.6,0.5,3.4,0.2,0.1,0,4.1,0
"historical",1855,2.2,0,0.1,0,5.2,8.8,0,0.4,0.6,11.2,4.9,4.1,28.8,8.4,3.8,0,0.7,22.4,0,0
"historical",1856,5.5,0,0.3,0,1,11.1,0,1.3,0.5,0.1,0.2,3.7,28.2,20.5,6.6,0.1,0,15.2,0,0
"historical",1857,6.2,0,0.1,1.2,1,1.6,0,0,15.7,0.4,3.3,1.8,30.3,14.5,10.9,4.7,0.2,11.6,0.1,0
"historical",1858,5.7,0,0,0,0.9,2.7,0,0.1,3.8,12.4,7.5,0,26.6,8.3,8.7,2.3,0.1,13.2,0,0
"historical",1859,5.7,0,0,0,1.4,2.1,0,0.6,9.2,9.9,0.1,2.7,28.7,20.4,8.1,0.7,0.4,2.8,0.2,0
"historical",1860,6.9,0,0,0.1,1.5,11.4,0,3.9,0.3,1.3,6.2,2.1,30.8,0.6,1.1,0.6,0,10.9,3.4,0
"historical",1861,2,0,0.3,0.1,1.9,9.3,0,0.1,12.6,4.7,6.8,0.2,31.1,18,15.8,1.2,0,22.4,0,0
"historical",1862,3.3,0,0,0.3,0.4,6.8,0.3,0.3,11,0.2,0.3,2.2,28,0.5,11,0.1,0.8,22.5,0,0
"historical",1863,10.9,0,0,0.1,0.1,3.4,0,0.1,10.7,0.2,9.4,0.9,25.5,5.3,14.1,0.1,0,21.4,0.2,0
"historical",1864,2.6,0,9.3,0,0.1,4.4,0.5,1.2,0.5,0,3.3,0.9,28.8,0.2,2.6,1.4,0.1,15.9,0,0
"historical",1865,3.1,0,0,0.7,0.9,7.1,0,0.1,6.5,4.4,0.9,2.2,31.1,24,4.2,0.1,0.1,5.3,0,0
"historical",1866,3,0,0.1,0,5,8.8,0,0.7,2.9,1,3.9,2.3,28.9,14.7,14.3,0.5,0,12.2,0,0
"historical",1867,4.1,0,0,0.3,1.1,13.5,0,0.6,4.5,1.2,0.7,3.9,30.1,23.1,15.7,0.1,0,5,0.2,0
"historical",1868,2.9,0,0,0,2.9,9.6,0,0.8,4.3,1.2,1.9,1.5,25.9,8.5,9.2,0.4,0.3,6.8,0,0
"historical",1869,5,0,0,0,1.6,13,0,1.1,1,1,1.4,4.4,31.1,18,2.3,0.9,0,14.2,0,0
"historical",1870,5.1,0,0,0.1,4.2,8.8,0,0.1,2,5,0.1,0.5,30.8,8.4,7.2,1.6,0,4.8,0,0
"historical",1871,1.3,0,0.2,0.1,2.9,0.9,0.3,0.5,0.8,1.2,0.9,0,24.8,0.4,5,0.2,0.2,22,0,0
"historical",1872,2.8,0,0,0.7,0.7,9.1,0.1,0.5,0.7,0.2,5.5,1.7,2.8,20.5,19.1,2,0.3,14.6,0.1,0
"historical",1873,4.7,0,0,0,5,9.8,0.9,0.2,5.5,0.3,2.3,0.3,24.6,15.3,3.2,1.3,0,27,0.8,0
"historical",1874,5.2,0,0,0.3,1.8,1.1,0.1,0,2.5,2,0.1,0.1,20.5,17.6,0.1,1.7,0,1.6,0.2,0
"historical",1875,7.1,0,0,0.3,1.8,7.5,0,0.5,2.6,0.2,4.6,4.1,28.9,9.4,10.1,0.3,0,19.4,0.1,0
"historical",1876,9.7,0,0,0.8,3,4.6,0.1,0.3,11,4.9,3.3,0.9,30.6,9.1,14.6,3.3,0.6,4,0.1,0
"historical",1877,1.1,0,0,0.1,1.2,1.3,0.1,0.2,0.4,0.4,0.8,2.2,30.4,5.6,7.2,1.1,0.1,7.3,0,0
"historical",1878,8.2,0,0.1,0.5,2.1,3,0.2,0.6,10.8,0.7,7.7,1.6,16.7,0.6,1.5,2,0.2,15.7,0.6,0
"historical",1879,13.5,0,0.1,0,2.8,4.4,0.1,0.3,0.6,0.2,4.4,0.9,14.1,9,12,0.4,0,6,0.1,0
"historical",1880,13.5,0,0.1,0,4.6,1.3,0.7,2.1,1.8,0.7,4,2,4.8,9.6,0.7,0.4,0.1,1.8,0.1,0
"historical",1881,2,0,0.3,0,2.7,1.7,0,0.6,0.5,0.5,0.8,0.5,29.6,7.3,8.9,5.6,0.2,14.8,0.1,0
"historical",1882,11.1,0,0,0.5,0.9,1.6,0.1,0.3,0.3,1.1,5.7,0.6,27.6,6.9,14.7,2.5,0.3,25.5,0.1,0
"historical",1883,4.8,0,0,0.1,10.8,5.1,0.1,1.2,1,0.1,2,3.5,4,0.4,17,0,0.1,18.4,0.1,0
"historical",1884,3.5,0,0,0,0.2,6.6,0,0.2,11,1.1,0.5,0,21.2,8,0.2,0.1,0.1,3.4,0,0
"historical",1885,0.8,0,0,0,0.7,1.6,0,0,1.5,4.6,5.1,0.2,28.8,8.6,4,0.5,0,11.6,0,0
"historical",1886,5.9,0,0,0,1.4,5.6,0,0.6,3.1,1,1.7,4.4,30.8,7.6,1.9,1.8,0,15.3,0,0
"historical",1887,8.7,0,0,0,1.2,5.1,0,0.6,0.7,0.1,0,0,3,2.8,13.4,1.8,0.1,10.2,0.2,0
"historical",1888,14.3,0,0,0.7,2.2,7.9,0,0.2,1,0.2,0,1.2,29.6,4.2,21.7,0.9,0,17.6,0,0
"historical",1889,1.2,0,0,0,1.6,5.7,0.2,0.4,1.1,0.3,9.8,0.1,24.4,7.7,18.9,6.1,0.5,15.1,0,0
"historical",1890,5.7,0,0,0,5.1,6.8,0.4,3,0.2,0.1,2.8,4,19.2,13.4,5.6,2.2,0.9,2.6,0,0
"historical",1891,6,0,0,0,0.7,2.5,0,1.4,2.1,0.4,0.8,0.8,27.8,13.8,17.7,0.6,0.1,18.2,0.2,0
"historical",1892,0.3,0,0,0,0.9,4.8,0,0.6,0.1,5,2.8,0.4,25.1,4.4,8,1,0.2,19.5,0.1,0
"historical",1893,6.2,0,0.1,0,0.6,5,0.1,0.4,8.5,0.2,0.3,0.2,10.1,20,13.8,0.1,0.1,17.9,1,0
"historical",1894,3.4,0,0,0,2.6,1.6,0,0.2,0.9,3.6,8.8,1.2,24.3,18.6,0.7,1,1.3,16.1,0.1,0
"historical",1895,4.8,0,0.1,0.6,2.3,7.8,0,3.7,12.2,2.5,2.8,1.5,22.3,3.3,15.5,4.3,0.6,18.5,2.7,0
"historical",1896,3.7,0,0,0,1.5,12.7,0.1,4.8,1.3,0.4,1.1,0.5,22.6,14.4,19.1,0.6,0.6,10.7,0,0
"historical",1897,9.1,0,0,0,4.1,10.7,0,0,1,2.5,4.7,2.7,27.6,10.5,6.4,2,0.5,21.5,0,0
