"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,-6.6,-26.4,-6.1,-9.1,-7.6,-7.4,-6.2,-9.2,-8.5,-4.8,-9.7,-0.7,-4.5,-11.1,-11.3,-4.5,-6.3,-9.8,-26.4
"historical",1851,-5.5,-31.7,-8.3,-6.5,-7.1,-7.2,-8.2,-9,-8.1,-6,-13.8,-2.5,-5.9,-11.9,-14,-4.9,-7.8,-7.4,-31.7
"historical",1852,-7.5,-20.5,-9.6,-6.9,-6.7,-7,-6.9,-7.5,-8.1,-8.6,-12.4,-0.6,-9.8,-11.5,-10.9,-9.4,-8.5,-8.2,-20.5
"historical",1853,-5,-19.7,-8.2,-9.3,-6.5,-7,-4.5,-6,-10.3,-10.9,-13.7,-2.7,-8.8,-6.1,-11.6,-4.8,-5.8,-11.5,-19.7
"historical",1854,-3.2,-24.3,-7.9,-9.8,-7.5,-8,-6.3,-7.5,-8.4,-10.5,-11.8,-1.7,-7.2,-8.1,-14.4,-6.6,-5.9,-8.9,-24.3
"historical",1855,-5.1,-23.4,-6,-5.9,-9.5,-6.1,-5.1,-6,-8.3,-6.4,-8.7,-0.1,-7.3,-9.5,-10.2,-6.9,-4.5,-9,-23.4
"historical",1856,-7.1,-26,-4.5,-7,-6.6,-6.8,-3,-8.4,-8.2,-10.3,-11.1,-0.2,-6.9,-6.6,-11.4,-5.8,-4.8,-11.3,-26
"historical",1857,-6.1,-22.5,-8.3,-9.3,-7.5,-8.8,-6.6,-9,-10.1,-6.2,-10.9,0.7,-6.6,-9.4,-14.3,-3.2,-6.5,-7.9,-22.5
"historical",1858,-4.7,-24.5,-7.8,-10.4,-10.3,-8.2,-8.2,-8.2,-8.7,-6.2,-14.7,-3,-6.4,-5.7,-10.8,-7.5,-10.4,-6.5,-24.5
"historical",1859,-4.9,-20.1,-8.7,-7.5,-6.8,-8.2,-4.4,-7.4,-11.2,-7,-12.5,-1.7,-3.3,-10,-10.7,-4.7,-7,-8.9,-20.1
"historical",1860,-7.1,-17.7,-3.9,-5.3,-5.5,-6.8,-6,-9.3,-6.7,-7.1,-9.8,-0.1,-5.1,-16.9,-12.8,-5.3,-4.5,-6.4,-17.7
"historical",1861,-10.2,-26.4,-8.7,-9.6,-5.9,-3.8,-7,-9.9,-8.5,-5.1,-10,1.3,-3.2,-11.3,-11.2,-3.3,-8.9,-7.5,-26.4
"historical",1862,-5.5,-20,-9.7,-7.4,-7.2,-4.9,-8.2,-7.7,-7.2,-7.5,-8.9,0,-9.8,-11.5,-11.4,-3.8,-8.1,-9.7,-20
"historical",1863,-5.3,-22.5,-8.6,-7.8,-6.6,-6.8,-10.4,-9.8,-8.5,-5.1,-11.6,-1.3,-5.3,-9.2,-15.4,-3,-12,-12,-22.5
"historical",1864,-6.3,-23,-5.2,-10.4,-6.5,-7,-3.8,-8,-9,-3.8,-14.5,-0.6,-7.4,-7.5,-10.7,-2.4,-8.3,-7.2,-23
"historical",1865,-5.1,-27.2,-7.5,-5.8,-6.3,-6.2,-5.1,-7.9,-7.3,-4.1,-10.6,-0.4,-8.2,-8.8,-12.7,-5.7,-8.3,-8.4,-27.2
"historical",1866,-2.7,-24.1,-9.5,-11.2,-8.3,-5.1,-7.1,-8.1,-6.4,-6.4,-10.5,-0.9,-9.2,-13.4,-12.3,-4.7,-5,-7.1,-24.1
"historical",1867,-5.7,-23.5,-4.6,-8.2,-4.8,-7.7,-7.2,-9.4,-6.5,-6.6,-10.4,-3.1,-10.3,-7.1,-12.4,-6.5,-5.9,-7.4,-23.5
