"Year","ACCESS-ESM1-5","AWI-CM-1-1-MR","BCC-CSM2-MR","CanESM5","CNRM-CM6-1","CNRM-ESM2-1","EC-Earth3","GFDL-ESM4","GISS-E2-1-G","HadGEM3-GC31-LL","INM-CM5-0","IPSL-CM6A-LR","MIROC-ES2L","MIROC6","MPI-ESM1-2-HR","MPI-ESM1-2-LR","MRI-ESM2-0","NESM3","UKESM1-0-LL","ensemble"
1850,97.7,23.4,44.8,63.9,78.7,92.9,NA,63.2,81.7,95.4,100.9,75.6,125.2,117.3,75.6,75.2,93.7,100.9,76.7,23.4
1851,91.4,21.9,42.5,65.2,73.9,92.9,75,67.2,63.2,97.9,107.6,70.8,119,114.3,75.2,73.9,90.5,103.9,78.4,21.9
1852,102.7,3.3,44,74.2,76.6,97.7,74.5,71.3,72.8,99.9,105.3,80.8,129.5,112.5,75.8,74.7,66.3,104.7,85.2,3.3
1853,98.8,15.8,40.3,75.5,82.5,95.5,63.9,72.9,79.4,94.9,104.3,76,131.8,103.1,77.7,72.9,80.9,109.1,90.8,15.8
1854,103.4,11.4,50.5,74.4,78.1,93.4,43.3,69.1,60.7,91.4,104.2,72.5,137,112.9,68.4,75.2,85.6,100.5,96.7,11.4
1855,108,33.7,48.7,58.5,78,95.9,71.1,59.4,74.1,99,105.8,82.3,131.8,110.6,81.2,69.9,89,102.8,77.7,33.7
1856,99.6,2.9,50.1,68.2,85.7,88,31.4,65.7,67.7,91.9,106.3,77.4,128.7,117.6,80,73.6,94.7,109.7,84.4,2.9
1857,102.4,22.3,45,67,81.2,92.6,55.5,69.6,83.7,93.4,110,76.7,135.7,116.8,85.4,74.1,76.7,106.5,92,22.3
1858,95.3,23.1,55.2,70.8,88,90.1,58,60,79.7,87.5,101.4,81.3,127.4,112.5,79.2,77.1,95.8,95.8,90.2,23.1
1859,92.1,-31.6,54.3,62.9,83,95.4,62,73.1,81.7,99.6,97.7,72.6,131.9,115.9,78.3,66.9,95.2,101.5,90.5,-31.6
1860,103.8,1.4,61,64.8,88.5,97.5,58.7,71.6,66.8,96.3,106.3,84.7,138.2,120,78.1,77,85.6,93.5,92.9,1.4
