"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,-5.5,-0.2,-8.1,-8.1,-6.5,-8.2,-8.2,-11,-8.6,-7.9,-9.7,-3.4,-6.4,-6.9,-8.8,-3.1,-12.6,-9.4,-7.4
"historical",1851,-6.6,-1,-8.5,-7.3,-7.7,-6.9,-4.8,-10.7,-9.7,-5.6,-9,-1.6,-3.9,-6.4,-9.4,-5,-8.8,-9.2,-6.8
"historical",1852,-5.6,0.2,-9.1,-6.1,-7.3,-6.6,-8,-10.8,-11.3,-8.2,-8.3,-3.7,-6.7,-6,-7.2,-4.6,-9.2,-9.9,-7.1
"historical",1853,-5.5,-0.3,-8.8,-6,-7.4,-5.9,-4.5,-9.5,-8.6,-7.6,-9.1,-3.6,-5.7,-7.1,-8.2,-4.6,-10,-9.6,-6.8
"historical",1854,-3.3,0.4,-12.1,-5.2,-6.7,-6.6,-5.1,-10.5,-9.4,-9.4,-10.6,-2.4,-6.8,-7.1,-7,-4.8,-13.4,-8.2,-7.1
"historical",1855,-7.4,0.4,-8.4,-5.1,-8.6,-8.2,-7,-9.1,-8.1,-7.2,-9,-2,-7.3,-7.5,-8.8,-5.5,-12.7,-10.6,-7.3
"historical",1856,-6.7,-0.1,-5.1,-6,-9.2,-6.8,-6.6,-10.6,-9.6,-6.9,-7.8,-3,-5.4,-6,-9.1,-4.8,-8.6,-10.6,-6.8
"historical",1857,-5.1,0.2,-6.5,-6.2,-8.2,-7.4,-5,-9.3,-10.6,-8.8,-8.3,-1.6,-5.2,-7.9,-7.1,-6.4,-12.8,-9.8,-7
"historical",1858,-3.9,0.1,-6.5,-7.7,-9.3,-8.8,-12.3,-10.5,-12.1,-9,-10.5,-2.7,-8.3,-7.8,-7.9,-3.6,-13.1,-9.3,-8
"historical",1859,-4.6,-0.5,-7.3,-4.4,-6.7,-9.1,-5.7,-9,-9.4,-9.3,-8.6,-5.3,-6.4,-5.8,-7.9,-3.7,-12.6,-8.5,-6.9
"historical",1860,-3.9,0,-10,-6.8,-7.6,-7.3,-5.5,-9.6,-9.1,-6.5,-8.7,-1.7,-6.9,-7.3,-8.4,-4.8,-9.2,-9,-6.8
"historical",1861,-6.7,-0.4,-11,-6.3,-9.8,-6.5,-8.6,-9.6,-13,-10.6,-9.6,-3.5,-5.3,-7.9,-8.5,-4.2,-11.6,-9.4,-7.9
"historical",1862,-7,0.9,-6.3,-6.7,-8.3,-6.6,-6.7,-10.1,-11.8,-10.2,-8.3,-2.1,-4.8,-8.1,-8.8,-5.2,-14.5,-9.9,-7.5
"historical",1863,-4,-0.4,-7.6,-5.5,-8.9,-9.5,-7.3,-10.5,-9.3,-7.3,-8,-3.1,-6.1,-7.1,-8.4,-4.9,-10.8,-9.1,-7.1
"historical",1864,-4.4,0.2,-6,-5.9,-6.5,-6.5,-9.7,-10.6,-8.9,-7.7,-9.5,-4.2,-7.4,-9.1,-8.6,-4.9,-9.8,-7.2,-7
"historical",1865,-4.1,0,-5.9,-6.2,-6.7,-6.4,-6.9,-10.8,-9.9,-7.4,-9.4,-3.3,-5.6,-9.5,-6.9,-5.7,-11.8,-9.9,-7
"historical",1866,-7,0.5,-5.2,-6.6,-7.7,-5.3,-7.4,-11.7,-13,-9,-10.1,-2,-5.8,-8.8,-8.4,-6.1,-16,-10.4,-7.8
"historical",1867,-7.4,0.2,-6.7,-6.5,-7.3,-8.2,-5.9,-11.8,-8.2,-6.8,-8.6,-5.1,-8.8,-6.5,-6.7,-5.2,-11.3,-9.1,-7.2
"historical",1868,-5.9,-0.7,-11.3,-6.7,-7.5,-6.6,-9.2,-10.5,-8.5,-7,-9.1,-4.4,-6.2,-7.4,-8.4,-6.7,-13.5,-8.7,-7.7
"historical",1869,-6.3,0.6,-5.1,-6.3,-8.5,-7.2,-4.1,-11.6,-6.6,-7.1,-8.2,-3.7,-4.3,-7.4,-8.4,-6.2,-11.9,-9.8,-6.8
"historical",1870,-7,0.5,-6.8,-7.4,-9.1,-6.8,-8.6,-10.8,-10.7,-9.8,-9.4,-2.6,-4.1,-7.2,-8.3,-4.8,-12.1,-7.2,-7.3
"historical",1871,-5.5,0.8,-7.9,-4.4,-8.5,-8.3,-5.7,-9.2,-11.4,-9.6,-7.6,-2.9,-5.7,-7.9,-8.5,-4.6,-12.1,-10.9,-7.2
"historical",1872,-4.5,-0.5,-5.6,-7.2,-7.4,-6.2,-5.1,-9.5,-9.3,-7.5,-6.1,-3.6,-5.4,-6,-8.4,-4.2,-11.6,-8.9,-6.5
"historical",1873,-4.7,0.5,-5.5,-6.6,-7.8,-6.9,-4.7,-9.7,-9.4,-5.4,-8.7,-1.9,-5.7,-6.6,-7.8,-5.9,-13.1,-11.3,-6.7
