"Year","ACCESS-ESM1-5","AWI-CM-1-1-MR","BCC-CSM2-MR","CanESM5","CNRM-CM6-1","CNRM-ESM2-1","EC-Earth3","GFDL-ESM4","GISS-E2-1-G","HadGEM3-GC31-LL","INM-CM5-0","IPSL-CM6A-LR","MIROC-ES2L","MIROC6","MPI-ESM1-2-HR","MPI-ESM1-2-LR","MRI-ESM2-0","NESM3","UKESM1-0-LL","ensemble"
2015,34.1,3.5,11.5,30.6,30.8,30.7,30.1,27.1,15.9,41.2,36,37.6,52.1,42.6,22.4,18.6,34.4,38.8,36.7,30.2
2016,37.6,2.8,14.3,33.9,25.9,31.2,28.2,12.8,14.5,37.8,40,34.5,45,42.2,23.7,17.7,37,35.2,31,28.7
2017,37.8,6.8,10.7,29.7,28.9,28.9,26.7,16.1,23.5,34.5,39.4,31.6,41.2,44.3,24.4,17.2,35.7,37.8,34.3,28.9
2018,39.4,3.5,24.5,33.6,26.6,33.4,31.1,19,20.6,41.6,39.1,32.7,43.8,39.1,17.1,15.8,33.1,38.5,33.9,29.8
2019,40.4,3.8,11.9,31.6,27.6,30.8,31.3,29.5,22.6,37.7,38.9,38.9,67.4,43.6,24.1,17.6,39,37.6,36.8,32.2
2020,38.6,3.3,12.4,31.8,29.1,31.7,28.1,18.4,20.6,43.9,40.4,35.5,42.2,43.9,20,17.7,31.9,44.6,35.7,30
2021,38.8,3.6,21.3,32.5,28.6,33.9,31.9,13.3,24.2,41,46.5,35.2,47,42,16.2,24.9,20.2,35.4,36,30.1
2022,40.6,2.8,17.9,32.3,28.1,31,30.5,17.6,24.4,40.6,44.2,37.8,42.7,44.2,29.5,21.7,39.6,31.8,39.7,31.4
2023,40.7,7,13.8,34.5,29.2,35.3,30.7,8.9,19.6,40.7,43.5,40.3,60.4,44.3,26,20.5,30.4,36.5,35.2,31.4
2024,38.6,4.5,15.8,33.4,31.3,35.7,28.8,14.5,22.8,39.1,42.5,34,56.9,45.5,20.9,17.6,39,39.2,35.5,31.3
2025,41.4,5.4,17.1,33.9,31.7,34.5,27.9,19.9,17.2,38.3,41.8,38.9,48.2,44.1,17.7,19.1,38.8,40.5,36.5,31.2
2026,41.9,4.1,13,33.3,32.2,37.6,33.5,30.9,19.8,41.6,44.9,38.3,48,45.6,21.8,24.4,36.5,37.5,38.9,32.8
2027,39.6,3.7,6.5,33.6,33.1,34.9,33,21.8,22.9,42.3,42,35.5,41.3,43.3,25.8,25.5,26,45.9,36.8,31.2
2028,43.1,4.4,10.2,35.1,33.2,35.4,30.1,27.8,23.6,38.7,42.7,37.3,69.5,44.7,29.4,21.6,39.4,39,40,34
2029,42.8,5.5,30.8,34.3,32.8,36.3,29.5,16.2,24.6,41.6,33.7,39.9,53.9,45.2,26.6,21.3,37.2,37.8,37.3,33
2030,43.1,4.4,20.1,36.3,31.8,37,31.5,24.3,22.6,45.6,38.6,41.5,60.2,43.7,33,18.5,39.4,39,40,34.2
2031,42.5,4,28.6,37.4,30.6,36.1,31.1,17.8,24.2,46.1,46.4,37.8,61.4,45.6,23.3,22,38.9,37.8,41.7,34.4
2032,40.1,5.7,14.7,35.3,28.3,36.2,30.5,21.8,21.1,40.1,41.2,36.2,43,47.4,18.4,21.2,38.9,38.8,44.6,31.8
2033,40.9,5.5,18.1,36.7,33,38,31.5,22,24,44.3,37.6,37.7,45.5,44.4,24.6,20.1,37.8,40.5,42,32.9
2034,41.5,3.4,15.6,37.6,33.8,36.1,34.3,21.2,25.5,44,39.3,41.8,47.7,46.5,25.9,20.5,32.9,41.8,39.7,33.1
2035,44.1,4,12.6,37.7,33,39.2,33.6,12,22.1,43.9,39.5,35.5,67.7,45.5,27.2,27.7,28.2,37.3,41.6,33.3
2036,41.7,4.2,14.9,37,31.4,36.1,33.8,19.5,23.9,42.1,46,40.5,60.6,47.4,25.9,16.8,36.3,43,43.4,33.9
2037,46.2,13.7,12.5,37.1,33.6,35.3,33.8,20,27.2,42.8,40.5,38.8,51.2,48.3,32.1,23.9,40.9,40.8,45,34.9
