"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,34.3,1.6,8.7,18.4,23,28.2,NA,18.7,23.5,28.9,32.1,23.8,39,41.5,12.5,10.1,26.2,30,25.4,23.7
"historical",1851,32.4,1.7,9.3,16.9,21.8,24.8,20.8,11.2,17.7,32,32,26.9,38.5,36.5,14.7,12.1,23.4,30.9,23,22.5
"historical",1852,31,1.4,8.4,17.5,20.9,28.1,23.5,9,16.6,32.9,34,23.6,39.6,38.4,11.2,9.1,28.2,31.7,28.4,22.8
"historical",1853,29.9,2.7,7.8,19.4,22.4,27.9,17.3,18.4,16.3,35.5,30.7,21.1,45.2,39.2,16.7,9.3,27.2,30.7,28.7,23.5
"historical",1854,31.4,2.4,6.8,20.5,23.2,27.2,23.5,10.3,14.9,34,33.1,21.7,42.8,38.6,15.3,12.7,25.1,31.6,29.2,23.4
"historical",1855,33.4,2,7.1,18.4,23,26.9,18.7,11.9,12.2,31.6,31.6,22.5,39.7,36.1,14.6,9.4,27.2,25.3,26.5,22
"historical",1856,33,1.5,12.9,15.7,20.6,28.4,16.2,10.7,13.8,33.6,34.6,21.8,45.9,39,14,11.5,29.9,29.1,25.6,23
"historical",1857,34,1.4,9.3,15.8,22.5,27.7,18,12.8,14.9,29.9,35,24,39.9,38,13.1,11.2,29.4,29.3,27,22.8
"historical",1858,29.6,1.9,12.5,17.2,22,25.7,20.9,7.5,18.8,28,28.7,24.1,39.6,38.5,15.2,10.2,31,29.7,29.7,22.7
"historical",1859,34,1.3,7.5,18.3,25.7,28.7,21.1,10,19.3,33.3,29.1,21.7,41.9,38.8,15.4,12.1,27.9,30.6,29.5,23.5
"historical",1860,34,1.9,12,17.6,21.5,26.2,19,9.9,15.6,33.4,33.6,24.4,41.5,40.4,12,11.7,30.2,29.4,27.4,23.2
"historical",1861,32.8,2.7,9.3,21,23.1,28.3,18.3,14.4,16.3,32.6,32.3,22.8,37.8,36.8,16.4,12.2,24.8,27.6,27.2,23
"historical",1862,32.5,2.8,8.5,15.6,23.2,29,19.9,10.7,21.9,34.5,31,22.5,43.1,37.4,10.8,9.8,26.7,29.2,30.2,23.1
"historical",1863,34.4,1.7,8.1,18.4,23.8,27.6,17.6,14.1,15.9,32.2,32.3,23.7,43.1,37.6,15,8.6,26.8,30.9,23.8,22.9
"historical",1864,33.7,1.7,10.6,16.6,22,28.8,21.8,12.3,17.6,27.5,31.1,22.9,48.6,37.4,12.7,10.7,30.4,28.8,27.1,23.3
"historical",1865,31.8,1.7,15.7,18.3,23.3,26.5,19,8.4,17.4,33.7,33.1,20.7,40.3,38.8,15.2,10.4,26.8,31.6,32.2,23.4
"historical",1866,31.9,1.9,9.5,15.6,21.9,26.1,16,10.7,14.8,33.5,36.6,25.7,40.2,40.4,13.9,11.8,26.6,30.5,27.2,22.9
"historical",1867,29.7,2.6,9.2,15.6,20.5,27.5,15.1,16.3,15.7,35.8,32.1,22.6,35.9,37,14,12.6,20.2,33,28.4,22.3
"historical",1868,29.6,2.1,8.8,17,20.7,27.7,19,15.6,15.4,30,36,24.1,37.8,39.1,14.6,8.1,26,27.1,28.3,22.5
"historical",1869,33.8,3.4,6.3,18.3,20.9,27.5,22.5,11.5,18.6,35.7,32.8,21.3,42.3,37.2,14.1,12.2,33.1,28.2,28.6,23.6
"historical",1870,33.7,2.4,12.9,21.3,24.6,28.1,17.3,17.8,22,34.4,33,25.1,43.4,39.1,11.2,11.6,25.7,29.1,28.7,24.3
"historical",1871,32.8,2,7.5,23.8,25.2,31.1,20.2,16.3,15.4,31.3,33.8,26.2,43.3,36.6,14.9,13.2,23.4,32.7,27.4,24.1
"historical",1872,31.2,2.1,9.2,18.7,23.2,28,19.3,12.5,21.1,30.6,30.1,23.8,46,40.8,12.1,10.9,31,31.4,27.8,23.7
"historical",1873,29.8,2,7.9,15.1,23,29.7,19.5,15.2,17.8,29.2,31.4,23.5,40.2,38.2,14.7,11.6,26.1,31.6,30,23
"historical",1874,29.6,3,8.3,16.7,25.6,29.7,16.5,11,8.2,30.8,33.2,21.9,45.3,40,13.3,11.2,26.8,34.1,31,23
"historical",1875,30.8,2.9,12.2,20.3,20.9,25.4,15.9,11.9,15.1,35,30.8,24,43.6,38,14.8,11.5,30.6,30.8,30.3,23.4
