"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,198.8,288.6,332.7,229.2,240.3,239.7,303.1,204.1,180.9,280.5,248.1,403.6,217.6,184.8,245.8,311.1,255.6,132.9,132.9
"historical",1851,160.1,192.6,297.1,175.3,267.7,198.7,283.7,179.4,143.1,305.4,231.4,236.9,228,215.4,184.7,273.1,237.8,189.9,143.1
"historical",1852,232.2,325.2,305.3,214,226.2,243.1,280.2,195.8,205.8,206.3,234.6,337,244.7,258.1,204,352.1,298.9,201,195.8
"historical",1853,253.8,280.7,283,213.1,189.4,208,334.4,222.8,205.4,248.8,232.8,295.3,261.6,215.8,217.5,254,243,186.9,186.9
"historical",1854,276.3,270.7,321.3,224,228.8,158.7,342.4,149.1,237.5,246.5,232.4,329.7,267.3,232.3,177.8,308.1,286.3,179.2,149.1
"historical",1855,154.2,327.7,315.8,198.5,270.3,186.7,306.6,195.8,220.5,205.2,294.4,217.5,306.6,253.6,225.4,238.2,281.4,182.3,154.2
"historical",1856,221.9,238.9,258.8,238.2,219.3,213.9,325.9,181.7,159.3,363.9,289.6,262,273.3,211.4,235,344.1,318.5,189.2,159.3
"historical",1857,195.5,275.9,366.5,240.2,256.2,199.9,305.9,154.9,171.7,251.3,274.3,328.5,213.1,282.6,212.4,197.4,286.5,183.2,154.9
"historical",1858,203.4,280.9,339,159.8,235.5,215,301.3,190.5,204.7,265.5,253.6,313.1,223.9,206.7,238.1,272.1,216.3,148.9,148.9
"historical",1859,245.7,289.1,324.4,188.1,247.5,269.9,258,174.4,227.9,331.7,230.1,293.2,257.6,292.4,209.1,255.9,206.8,195.3,174.4
"historical",1860,228.7,248.2,287.9,209.8,225,248.1,301.6,200.1,219.1,317.2,274.6,243.8,248.9,237.4,232.2,361.3,208,199.2,199.2
"historical",1861,199.4,250.8,278.7,252,236.2,222.1,346.8,188,220,250.4,269.6,237.2,239,247.8,199,224.1,283.2,169.9,169.9
"historical",1862,180.7,187.6,286.5,216.3,185.3,257.1,353.9,203.5,252.2,260.3,301.4,291.9,207.2,260.1,216.6,305.1,241.8,190.6,180.7
"historical",1863,203.4,289.8,305,203.2,216,219.6,304.8,206.7,185.9,268.4,210.5,284.7,247.8,186.4,234.5,316.4,305.4,189.1,185.9
"historical",1864,275.5,296.8,239.3,223.3,157.5,261.1,383.6,177,228.5,281.4,274.9,270.7,252.9,285.3,187.1,236.9,291.2,187.8,157.5
"historical",1865,237.4,271.2,346.8,227.2,267.1,215,331.4,159.8,204.3,232.6,236.3,318.9,260.6,243.5,214.8,372.8,189.2,193.6,159.8
"historical",1866,235.3,320.3,354,229.5,227.4,289.3,256.5,177.3,208.5,325.8,197,288.6,187.9,202,207.4,331.2,284.2,175.6,175.6
"historical",1867,239.8,269.8,265.7,217.8,233,157.2,323.5,201.6,200.7,271,261.7,310.9,295.3,247.8,248,382.7,331.4,140.4,140.4
