"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,67.3,30.2,61.6,21.9,20,25.5,NA,91.1,38.6,77.2,70,36,172.3,75.9,68.4,48.7,37.6,73.1,53.4,20
"historical",1851,121.4,33.1,45.4,32.7,33,23.4,19.3,78.9,41.4,66.8,65.9,59.9,157.2,76.5,47.1,54.7,49.8,53.2,33.9,19.3
"historical",1852,113.1,45.3,55.5,31.3,36.4,45.5,28.2,81.3,47,71.3,64.1,80.1,165,86,67.4,50,35.6,59.5,46,28.2
"historical",1853,97.8,28,35.7,37.5,33.9,32,36,110.2,46.8,78.2,81.5,64.2,205.9,56.5,34.4,50.2,41.8,58.6,46.9,28
"historical",1854,95.5,25.4,54.5,26.3,37.9,40.8,35.5,103,47.3,44.7,84.2,69.3,202.7,90.2,67.2,45.7,52.8,66.2,51.6,25.4
"historical",1855,96.5,45.4,43.7,32.9,42.9,34.2,40.7,73.7,44.1,58.8,83.7,46.1,127,67.6,42.2,49.1,44.1,62.2,44.9,32.9
"historical",1856,94.2,35.7,43.2,32.2,29.9,39.8,29.5,106.8,42.2,78.9,40.7,47.9,172.7,67.4,59.3,64,38.6,59.1,45.6,29.5
"historical",1857,93,32,48.4,44.5,24.6,32.5,26,73.3,33.3,72.5,101.7,69,198.8,62.7,66.8,31.7,59.8,72.1,52.6,24.6
"historical",1858,87.7,37.2,58.9,44.6,24.8,24.5,22.3,128.6,51.7,68.1,95.8,48.1,170.7,44.1,37.8,33.1,50.6,49.6,53.9,22.3
"historical",1859,79.8,36,23,29.2,30.8,25.1,35.6,75.9,40.9,77.3,58.8,52,198.5,80.8,74.4,48.9,30.8,78.7,48.5,23
