"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,445.8,534.2,418.2,297.1,246.8,214.2,407.4,173.3,420,320.3,339.9,322.3,189,514,315.2,405.9,393.2,320.4,173.3
"historical",1851,459,637.1,376.5,284.4,453.3,439.9,432.5,221.2,296.1,242.7,382.6,374,248.3,409.3,258.6,398.9,436.9,259.4,221.2
"historical",1852,557,515,455.8,262.5,375.9,168.8,344.1,264.2,241.8,348,285.4,293.1,198.2,354.8,228.1,458.6,446.9,318,168.8
"historical",1853,462.3,555.8,494.1,262.2,382,208.3,416.4,208.8,480.8,243.7,371.7,310.9,237.8,271.9,245.5,436.1,479.1,322.5,208.3
"historical",1854,404.4,487.5,267.7,258.6,414.4,258.3,445.2,171.7,372.4,275.1,334.7,348.3,190,324.3,377.3,409.8,628.8,346.5,171.7
"historical",1855,248.7,368.1,391.4,292.3,264.2,435.5,542.4,262.8,299.5,298.2,226.8,273.2,258.7,353.1,309.5,423.6,419.3,372.2,226.8
"historical",1856,385.7,357.6,288.4,220.2,339.3,308.6,438.5,164.4,388.1,297.1,283.1,256.4,236.8,398.9,285.6,354.6,541.8,243.9,164.4
"historical",1857,414.9,468.2,252.2,321,321.4,356.7,353.2,130.8,445.4,253.7,299.8,319.9,214.6,275,264,442.1,399.1,365.8,130.8
"historical",1858,433,304,282.3,303.5,330,271.6,364.1,152.8,336.5,144.2,340.4,314.6,138.7,181.2,321.1,419.9,561.1,336,138.7
"historical",1859,467.7,626.7,388.8,298.4,382,216.6,288.2,182.1,311.1,322.8,358.8,356.4,206,392.7,232.3,302.3,513.5,320.1,182.1
"historical",1860,435.4,513.4,312.9,306.7,379.4,347,413.7,215.8,422.4,326.5,388.7,244.9,267.8,303.5,375.4,398.5,455.2,289.2,215.8
"historical",1861,384.5,312.7,301.5,277.6,170.4,368.6,461,235.2,346.2,217.7,341.6,257.6,256.1,344.5,346.2,458.8,565.9,205,170.4
"historical",1862,403.8,364.1,334.1,272.6,417.2,293.5,238.9,201.6,301.5,322.7,409.7,266.7,275.1,369,232.2,431,409.1,390.8,201.6
"historical",1863,373.7,438.8,292.6,152.9,269.2,304.1,354.5,163.4,337.7,261.1,274.4,212,148.6,217.7,298.3,283,540,354.1,148.6
"historical",1864,415.5,604.9,147.6,219.8,403.9,392,371.4,221.2,299.3,281.5,284.9,351.5,297.7,271.9,317.1,386.1,476.1,339.8,147.6
"historical",1865,500.3,285.9,488.8,192.5,327.6,430.6,490.5,185.9,240.5,296.8,298.1,275.5,274.7,259,218,358.1,592.7,276.7,185.9
