"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","PPT","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave","Tave_wt","Tave_sp","Tave_sm","Tave_at","NFFD","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","FFP","PAS","PAS_wt","PAS_sp","PAS_sm","PAS_at","EMT","EXT","RH","RH_wt","RH_sp","RH_sm","RH_at"
1901,3.39333333333333,5.06666666666667,8.29333333333333,10.74,15.4666666666667,16.9666666666667,19.5866666666667,23.1666666666667,17.34,14.0266666666667,8.93333333333333,5.57333333333333,-1.84,-1.68,0.453333333333333,0.933333333333333,5.10666666666667,6.76666666666667,8.71333333333333,9.74666666666667,6.47333333333333,6.19333333333333,3.27333333333333,0.12,259.6,236.466666666667,121.933333333333,165.8,98.2,88.9333333333333,35.2666666666667,19.9333333333333,71.0666666666667,166.4,368.4,236.733333333333,1868.73333333333,733.066666666667,385.933333333333,144.133333333333,605.866666666667,8.03388888888889,2.15666666666667,6.83222222222222,14.1577777777778,9.37333333333333,202.948286812291,3.10732146824547,34.5845110905701,91.8859881973097,74.3330620088688,145.929578862046,1013.4540281852,319.411722754289,261.99921665823,142.654641068049,256.833600646962,-22.4930996,22.8462396266667,71.4714824719232,80.5364907834388,68.9745708048105,64.5341282273528,73.5763985049311
1902,4.64,7.23333333333333,7.2,11.58,15.8466666666667,18.8133333333333,20.72,21.6,17.64,13.02,6.45333333333333,4.04666666666667,-1.50666666666667,1.62,-0.0333333333333333,1.94,5.86666666666667,7.27333333333333,8.96,9.16666666666667,6.06,4.86,0.84,-0.88,188,370.8,224.933333333333,103.866666666667,87,58.1333333333333,46.5333333333333,36.4666666666667,76.9333333333333,137.866666666667,326.4,347.4,2004.33333333333,882.8,415.8,141.133333333333,541.2,8.04,1.57777777777778,7.06666666666667,14.4222222222222,8.14555555555556,197.774193622161,2.02736241659845,39.9848539134466,91.8902426334444,59.4516929318485,144.762539338213,1059.7087467479,424.244118279006,270.176331556295,138.999294144605,289.476138414291,-23.1147042666667,21.09165172,71.4694145470573,80.4316290592283,70.2186229017521,63.3483824200359,72.3339930669537
1903,4.78666666666667,4.33333333333333,6.94,10.56,14.3,20.04,20.2,20.8733333333333,16.2533333333333,12.5066666666667,6.46666666666667,5.36,-0.0933333333333333,-2.88,-2.51333333333333,1.23333333333333,4.69333333333333,8.91333333333333,9.37333333333333,10.2733333333333,6.81333333333333,3.98,0.966666666666667,0.68,229.133333333333,97.6666666666667,136,106.6,86.6,95.6,35.6,45.5333333333333,193.266666666667,173.6,394.866666666667,179.8,1774.26666666667,588.733333333333,329.2,176.733333333333,761.733333333333,7.66916666666667,2.79555555555556,5.86888888888889,14.9455555555556,7.83111111111111,184.27596997623,7.1462091782285,31.7789777386974,91.9024435642026,55.9161700383391,144.107097544002,1091.90411091223,220.911012739271,257.154972392379,175.128583146908,443.034463766476,-20.7941020666667,22.75500222,72.0353217875546,83.0440514245361,67.9501449544026,66.4661000210192,74.1013538756887
1904,4.00666666666667,2.80666666666667,5.64,13.4466666666667,15.54,19.0066666666667,22.4866666666667,22.82,19.4,12.8333333333333,9.82,5.58666666666667,-0.6,-1.99333333333333,-1.32666666666667,2.69333333333333,4.46666666666667,6.76666666666667,9.21333333333333,8.88666666666667,7.08666666666667,5.51333333333333,3.61333333333333,0.686666666666667,264.933333333333,329.533333333333,261.066666666667,91.4666666666667,65.4,47.4666666666667,41.9333333333333,31.5333333333333,51.0666666666667,138.4,397,334.733333333333,2054.53333333333,934.4,417.933333333333,120.933333333333,586.466666666667,8.26666666666667,2.65888888888889,6.74333333333333,14.8633333333333,9.71111111111111,211.114166879651,6.77972459133593,39.5450171480674,91.8914526350891,75.2460074115685,147.552409135627,1036.51523477482,350.731959031168,292.912806869022,119.028283720367,208.16216525479,-21.1426242333333,20.7504864266667,70.7371049309477,82.7894421469857,68.1365870200083,60.0918501883059,72.2311812579704
1905,4.33333333333333,6.36,10.16,13.7866666666667,15.86,20,23.1533333333333,21.0333333333333,17.0266666666667,10.1933333333333,8.06,5.05333333333333,-0.7,-1.89333333333333,2.62666666666667,2.20666666666667,4.47333333333333,8.25333333333333,10.08,9.58666666666667,7.84,1.48666666666667,1.31333333333333,0.42,209.8,194.133333333333,228.6,52.4666666666667,90.9333333333333,62.1333333333333,32.0666666666667,54,203,157.066666666667,183.666666666667,221.866666666667,1689.73333333333,653.533333333333,372,148.2,543.733333333333,8.36305555555555,2.43,8.18555555555556,15.3511111111111,7.65333333333333,180.572940088957,5.16928052888405,46.5268973425498,91.9025851285126,38.6993692484496,137.677789905019,950.05214750691,258.636766648487,169.4708599141,146.156319021671,350.68282563569,-21.4954795666667,20.8104642866667,70.3227473138679,82.8419632434831,66.9223137870753,63.1227053322528,72.7399487689444
1906,4.36666666666667,7.04,9.06,14.1,16.3666666666667,18.1,24.7133333333333,23.56,16.5266666666667,12.2866666666667,6.7,4.16,-0.493333333333333,0.146666666666667,-0.153333333333333,3.36,5.52,6.90666666666667,10.7666666666667,9.18,7.68666666666667,5.16,1.03333333333333,-0.246666666666667,287.333333333333,182.266666666667,106.2,51.4,92.9333333333333,94.5333333333333,14.0666666666667,18.2,210,277.2,318.4,251.266666666667,1903.8,789.866666666667,250.533333333333,126.8,805.6,8.57694444444444,1.95,8.04222222222222,15.5377777777778,8.23222222222222,206.133474329811,4.35942203684803,47.5694056687569,91.8797103017357,61.8053667465168,146.400193251578,1152.52561442965,341.975238583621,187.044736683449,125.697940575622,536.205008226455,-21.6873608666667,19.5366255533333,70.8574891919573,83.385209103479,66.3717070532536,60.2807001948308,76.0908266755182
1907,-0.173333333333333,5.9,7.00666666666667,12.1733333333333,17.7733333333333,19.98,23.6666666666667,20.76,19.1733333333333,13.0533333333333,8.93333333333333,5.26,-6.89333333333333,-0.786666666666667,-1.23333333333333,1.12666666666667,5.5,7.64666666666667,9.9,9.38666666666667,7.74,4.85333333333333,2.24666666666667,0.28,165.733333333333,264.666666666667,130.4,150.866666666667,61.6,52.6,39.7333333333333,60.4,97.1333333333333,58.8666666666667,328.333333333333,300.2,1710.53333333333,766.133333333333,342.866666666667,152.733333333333,484.333333333333,8.05305555555556,0.668888888888889,7.05777777777778,15.2233333333333,9.33333333333333,195.166633077307,3.75750730988287,34.7029142121072,91.9014968734844,65.7003147411419,139.317918517707,961.884164589811,359.593272957706,246.144501655082,150.084160483159,199.582839271756,-25.2892625666667,22.2570132266667,68.9489396170078,78.9639580086406,65.3673564302727,61.9772238398558,71.5307217569455
1908,4.95333333333333,5.50666666666667,7.8,12.0066666666667,14.36,19.42,22.88,22.2133333333333,17.0066666666667,11.3466666666667,8.74,3.72666666666667,-0.94,-1.03333333333333,-0.326666666666667,1.57333333333333,4.38666666666667,7.19333333333333,9.79333333333333,9.22666666666667,6.2,3.18,3.13333333333333,-1.59333333333333,317.533333333333,254.2,216.2,109.133333333333,108.066666666667,50.6,43.5333333333333,39.3333333333333,53.7333333333333,163.4,380.866666666667,243.2,1979.8,803.933333333333,433.4,133.466666666667,598,7.94805555555556,1.38,6.63333333333333,15.1211111111111,8.26777777777778,186.935298878306,1.61085501650453,33.5784111126231,91.8968048783359,59.3600869888049,135.275600054978,1046.65818794085,405.545310758892,285.584892621873,131.54853604458,229.775520673786,-22.9968375,20.5900059133333,70.2506911935152,79.6769110593166,68.2972613362246,61.1660218500645,73.1180815593596
1909,0.106666666666667,4.49333333333333,7.95333333333333,11.5733333333333,14.18,18.9266666666667,19.9533333333333,19.9,17.7133333333333,11.26,6.34,2.12,-5.36666666666667,-0.953333333333333,-0.453333333333333,0.0933333333333333,3.44666666666667,6.86666666666667,9.14666666666667,8.56,7.54,4.51333333333333,0.693333333333333,-3.1,233.6,289.4,107.733333333333,42.8666666666667,80.4,47.7333333333333,58.4666666666667,60.7333333333333,65.8666666666667,163.066666666667,424.666666666667,154.866666666667,1729.4,543.333333333333,231,166.933333333333,653.6,6.89611111111111,-1.20333333333333,6.13222222222222,13.8922222222222,8.01,175.525965044541,0.131269252863325,23.61572843093,91.8886159112502,58.7625249649177,134.521016851128,1053.67736046051,356.996879693301,153.959962158578,163.540386476208,336.6745049254,-26.9423961666667,20.6755245866667,71.2148371181776,78.9773982533054,65.9874452448202,64.6312886350156,75.1328603697652
1910,2.92,2.90666666666667,9.06666666666667,11.8666666666667,17.2066666666667,17.34,21.9733333333333,20.3133333333333,18.28,11.6,6.77333333333333,5.84,-2.10666666666667,-3.4,1.30666666666667,1.42,4.72666666666667,6.46666666666667,9.18666666666667,8.27333333333333,7.41333333333333,4.85333333333333,1.34,1.23333333333333,281.8,199.133333333333,120.933333333333,83.5333333333333,63.9333333333333,70.1333333333333,14.4,35.2666666666667,81.2666666666667,257.933333333333,373.8,256,1838.13333333333,793.8,268.4,119.8,713,7.78333333333333,2.49333333333333,7.59888888888889,13.9255555555556,8.37666666666667,194.21789413615,8.45897685826567,37.0835915349682,91.8764630063176,60.7857153605703,140.545315397987,1032.68522114223,305.16689106702,158.887022279063,117.599149996128,396.785913600605,-21.8392872,19.64193232,71.2007699135644,82.8289474038381,66.5874594845192,63.2656957789287,74.7975958884248
