"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","PPT","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave","Tave_wt","Tave_sp","Tave_sm","Tave_at","NFFD","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","FFP","PAS","PAS_wt","PAS_sp","PAS_sm","PAS_at","EMT","EXT","RH","RH_wt","RH_sp","RH_sm","RH_at"
1901,-1.67927927927928,-0.114414414414414,4.04324324324324,7.51621621621622,13.1081081081081,14.6756756756757,17.1135135135135,18.8009009009009,13.5261261261261,9.95225225225225,4.23333333333333,1.14684684684685,-7.93873873873874,-7.52972972972973,-3.85405405405405,-2.52252252252252,2.17027027027027,3.22252252252252,6.44594594594595,7.67747747747748,3.76036036036036,2.64504504504505,-2.07117117117117,-4.74684684684685,365,247.684684684685,202.162162162162,193.918918918919,137.324324324324,92.054054054054,92.8018018018018,119.315315315315,144.45045045045,409.945945945946,428.027027027027,374.738738738739,2807.42342342342,1114.47747747748,533.405405405405,304.171171171171,982.423423423423,4.14921171171171,-2.803003003003,3.41021021021021,11.3226726726727,5.34099099099099,129.30346986793,1.53685861140364,13.9702380215435,79.6241252509931,34.8238985494173,93.3632737609882,1978.31236555846,761.87565695602,343.408954399418,289.259414165432,642.102137586823,-29.3164494189189,22.671449081982,69.5247744549736,75.7628088895242,66.3727036308079,64.9162545694576,73.2072171837642
1902,0.115315315315315,3.41351351351351,1.96396396396396,7.71081081081081,12.5387387387387,16.1504504504504,16.8954954954955,17.7765765765766,13.5927927927928,9.37837837837838,0.886486486486487,-2.29099099099099,-6.9045045045045,-3.26216216216216,-5.03603603603604,-1.95495495495495,2.08288288288288,4.36306306306306,5.92972972972973,6.71621621621622,3.45405405405405,1.03873873873874,-5.26126126126126,-8.24234234234234,266.054054054054,289.54954954955,285.243243243243,145.54954954955,116.873873873874,86.1801801801802,99.5945945945946,164.324324324324,161.531531531532,233.774774774775,377.576576576577,371.081081081081,2597.33333333333,1008.21621621622,547.666666666667,350.099099099099,772.882882882883,3.79395645645646,-4.64264264264264,2.88423423423423,11.3052552552553,3.8481981981982,126.156398981542,0.385625196013669,14.9387867199578,82.4005441225559,27.1664569658443,92.3713150466281,1887.26191303671,751.829434197428,387.056177732681,330.85209532662,553.994901945077,-30.8416833918919,21.3831366162162,69.3772878631308,73.9748533170169,68.0538058118806,64.371733141031,71.2990228118462
1903,-0.248648648648649,-0.413513513513514,1.80720720720721,7.05675675675676,10.8783783783784,16.8540540540541,16.6702702702703,17.4657657657658,12.0342342342342,8.46846846846847,1.67657657657658,1.83873873873874,-6.37747747747748,-8.22072072072072,-8.25585585585586,-2.93333333333333,0.62972972972973,5.62432432432432,6.7,7.62522522522523,3.67567567567568,0.726126126126126,-4.68648648648649,-3.79279279279279,297.918918918919,127.288288288288,127.576576576577,167.801801801802,129.198198198198,135.189189189189,64.2432432432432,119.576576576577,292.108108108108,399.45045045045,466.621621621622,261.459459459459,2588.43243243243,820.837837837838,424.576576576577,319.009009009009,1158.18018018018,3.53344594594595,-1.75570570570571,1.53048048048048,11.8232732732733,3.6490990990991,126.912778260068,3.34436957081632,8.37122040005404,89.5852657750505,27.0844787423264,98.8542680738639,1887.36833492239,507.607971777699,296.359779699827,308.876151820994,831.683039177932,-27.5413267072072,21.9258711468468,69.4977542615922,76.9498905164679,63.5931970298217,67.1707899030009,73.4468701168844
1904,-1.04144144144144,-3.63063063063063,0.718918918918919,9.28288288288288,11.2792792792793,14.1855855855856,17.0540540540541,18.5162162162162,14.1765765765766,9.23333333333333,5.5045045045045,1.19459459459459,-7.14954954954955,-10.1342342342342,-7.38648648648649,-1.52432432432432,1.04864864864865,3.56576576576577,5.66486486486486,6.32882882882883,3.91621621621622,1.91351351351351,-1.41891891891892,-4.32612612612613,316.333333333333,253.342342342342,295.27027027027,148.279279279279,136.621621621622,118.063063063063,90.6846846846847,64.2252252252252,244.171171171171,350.342342342342,436.54954954955,322.153153153153,2776.03603603604,960.63963963964,580.171171171171,272.972972972973,1031.06306306306,3.62383633633634,-2.40900900900901,2.23648648648649,10.8858858858859,5.5542042042042,127.76697630314,2.6191629015946,11.833005130347,79.8689647282669,34.6505601343986,92.5957772613514,1970.10637021832,614.440641616581,450.015991180987,257.078893679653,640.614615662652,-27.8217219504505,21.5139678846847,69.1422154254082,77.0121932793815,65.4381862152712,63.9579360536461,72.0690032427657
1905,-0.788288288288288,1.03603603603604,6.23423423423423,9.0972972972973,12.9135135135135,16.7315315315315,19.4063063063063,17.6468468468468,13.2054054054054,6.21531531531532,4.10810810810811,1.04504504504505,-6.59279279279279,-7.13693693693694,-1.73783783783784,-1.50630630630631,1.26216216216216,4.83243243243243,7.31891891891892,7.17657657657658,4.15675675675676,-1.16666666666667,-2.25225225225225,-5.07297297297297,185.117117117117,165.108108108108,234.90990990991,145.630630630631,138.09009009009,50.8828828828829,57.4234234234234,152.396396396396,299.936936936937,294.72972972973,443.459459459459,271.747747747748,2439.43243243243,728.612612612613,518.630630630631,260.702702702703,1038.12612612613,4.42218468468468,-2.57282282282282,4.37717717717718,12.1854354354354,4.04444444444444,131.300450972325,2.23359265186463,17.6027477503773,85.517211249119,26.8031507838192,96.2771774022893,1596.7841429763,460.313898175827,297.745344141733,248.32572501119,651.380109129236,-28.7291837342342,20.3307270216216,68.9493761066033,75.8372768807499,65.4224034966333,64.0015437964693,73.2099563858874
1906,-1.58828828828829,2.37747747747748,5.4990990990991,8.83603603603604,12.7486486486486,14.763963963964,19.9135135135135,18.1009009009009,12.5144144144144,8.28738738738739,2.4045045045045,-1.85135135135135,-8.18378378378378,-4.78468468468468,-4.89189189189189,-0.392792792792793,2.33153153153153,4.05135135135135,7.64684684684685,6.84324324324324,4.18018018018018,1.79009009009009,-3.49369369369369,-7.1981981981982,435.324324324324,143.855855855856,153.504504504504,151.927927927928,95.1441441441441,138.837837837838,56.2162162162162,127.225225225225,284.279279279279,381.009009009009,406.891891891892,298.621621621622,2672.83783783784,1032.56756756757,400.576576576577,322.279279279279,1072.18018018018,4.16268768768769,-4.6451951951952,4.02177177177177,11.8866366366366,4.28048048048048,134.944759654306,0.607358123823121,19.0605194606339,82.5444045315988,32.2550638689927,97.2296973279942,1990.64521552095,731.557241476192,295.252188547694,309.355341459686,777.527468529197,-30.9626457612613,19.6813401765766,69.8243318808487,76.1538707469972,65.2196455030885,64.1593995862885,75.6609034963252
1907,-6.51711711711712,0.0864864864864865,1.4954954954955,7.70540540540541,13.9153153153153,15.3630630630631,18.6459459459459,16.6540540540541,14.6189189189189,9.5027027027027,3.97297297297297,0.663963963963964,-14.6198198198198,-6.96936936936937,-6.67837837837838,-3.05495495495496,1.63333333333333,4.27927927927928,6.62612612612613,6.25045045045045,4.35315315315315,1.39459459459459,-2.76396396396396,-4.8981981981982,209.441441441441,352.198198198198,220.288288288288,154.576576576577,96.5675675675676,106.567567567568,84.1441441441441,162.747747747748,177.009009009009,222.558558558559,426.396396396396,283.990990990991,2496.48648648649,777.423423423423,471.432432432432,353.459459459459,825.963963963964,3.40247747747748,-4.93423423423423,2.5027027027027,11.3031531531532,5.17972972972973,129.647679224338,2.03737473835779,13.0039607016,82.7595120844513,32.6842741196704,95.8082555724483,1821.03190774417,536.776831968494,328.652904910219,333.096128132222,532.861591538551,-32.3029208108108,21.116463727027,67.6493699957546,73.4013085341587,63.3518626381546,64.669764844431,71.2057443469352
1908,0.385585585585586,1.35675675675676,2.16126126126126,7.29459459459459,10.9585585585586,14.9657657657658,17.6567567567568,17.5297297297297,12.5045045045045,6.36486486486486,3.67477477477477,-0.711711711711712,-7.1,-6.30720720720721,-6.26396396396396,-2.74234234234234,0.466666666666667,3.6018018018018,6.63423423423423,6.47207207207207,3.67387387387387,-0.357657657657658,-2.80630630630631,-6.70720720720721,317.630630630631,261.324324324324,253.27027027027,158.846846846847,173.342342342342,103.45045045045,117.54954954955,98.2792792792793,267.594594594595,351.891891891892,392.144144144144,290.873873873874,2786.1981981982,899.378378378378,585.459459459459,319.279279279279,1011.63063063063,3.44605855855856,-3.59204204204204,1.97912912912913,11.1433933933934,3.84234234234234,116.818966798947,0.657158074664437,9.29698827840383,80.4160819916031,26.3824588661786,85.4857943917641,1950.85505508665,642.225189071592,414.204115850906,303.669582889138,624.837348042715,-30.329856490991,19.5283474504505,68.9719701045935,73.6711514458394,65.4310479257581,64.6661194136728,74.0595746868162
1909,-6.86756756756757,-2.47837837837838,3.06576576576577,5.68378378378378,10.609009009009,15.0045045045045,16.2567567567568,15.2297297297297,13.1792792792793,7.18108108108108,0.0846846846846847,-3.01261261261261,-12.9153153153153,-8.97837837837838,-4.65675675675676,-3.72702702702703,0.348648648648649,3.87567567567568,6.46576576576577,6.41981981981982,4.95945945945946,0.916216216216216,-5.88648648648649,-9.67207207207207,340.261261261261,316.495495495496,193.954954954955,115.441441441441,142.387387387387,94.4414414414414,148.468468468468,155.81981981982,285.405405405405,328.117117117117,364.036036036036,181.126126126126,2665.95495495496,702.513513513514,451.783783783784,398.72972972973,977.558558558559,2.12856606606607,-7.52537537537538,1.88723723723724,10.542042042042,3.40570570570571,123.731673595179,0.0357453016811294,8.64600761389946,82.4075372856278,32.5082430087147,95.1217353292129,2089.0822147153,593.201440490109,293.317573338175,378.244612094211,718.74247265144,-34.9550288828829,21.1445876882883,70.9169499501623,72.4164683278107,67.1423835569096,68.1903618560198,75.6341875893069
1910,-1.77567567567568,-2.26486486486486,4.18108108108108,7.93243243243243,12.5405405405405,13.4801801801802,17.4810810810811,16.6846846846847,14.5108108108108,7.74324324324324,1.74774774774775,0.824324324324324,-7.96216216216216,-10.0945945945946,-3.48378378378378,-2.52342342342342,0.804504504504505,3.4018018018018,6.48378378378378,6.03603603603604,4.44504504504505,0.672972972972973,-3.87297297297297,-4.57837837837838,319.27027027027,264.882882882883,236.648648648649,181.513513513514,115.027027027027,120.711711711712,78.2522522522522,83.1261261261261,207.261261261261,392.468468468468,311.558558558559,335.423423423423,2646.14414414414,990.117117117117,533.189189189189,282.09009009009,911.288288288288,3.43393393393393,-2.87432432432432,3.24189189189189,10.5945945945946,4.20780780780781,120.530397772978,2.31602832962739,10.2465532142905,79.059599416477,30.0129255993851,89.3889774296625,1878.64695922252,640.457397115618,331.657229122375,266.41091360677,624.524938771948,-28.7649727027027,19.3718949684685,69.6051394710763,77.0455274720574,65.3220891344016,66.2235090496562,73.5058976880471
