"Year","ACCESS-ESM1-5","AWI-CM-1-1-MR","BCC-CSM2-MR","CanESM5","CNRM-CM6-1","CNRM-ESM2-1","EC-Earth3","GFDL-ESM4","GISS-E2-1-G","HadGEM3-GC31-LL","INM-CM5-0","IPSL-CM6A-LR","MIROC-ES2L","MIROC6","MPI-ESM1-2-HR","MPI-ESM1-2-LR","MRI-ESM2-0","NESM3","UKESM1-0-LL","ensemble"
1850,-4.2,3.4,-4.1,-4.7,-3,-3.1,NA,-4.7,-3.4,-8.4,-7.2,-4.8,-4.5,-3.5,-4.9,-6.8,-2.2,-11.6,-8,-4.8
1851,-4.7,1.2,-4.3,-2.8,-4.4,-4.8,-2.9,-3.7,-4.3,-7.7,-6.1,-6.6,-4.4,-4.8,-3.7,-7.1,-1.7,-11.6,-7.1,-4.8
1852,-4,3.3,-7.1,-4.4,-4.1,-1.7,-2.1,-2.6,-5.6,-6.2,-8.6,-6.9,-4.8,-4.2,-3.1,-6.2,-0.3,-12.8,-5.3,-4.6
1853,-3.6,1.5,-3.4,-5.7,-2.4,-2.1,-4.8,-1.1,-3.1,-7.4,-10.1,-4.6,-5.5,-4.5,-1.7,-6,-2,-9,-7,-4.3
1854,-4.4,5.5,-1.1,-3.3,-2.6,-1.9,-3,-2.8,-3,-8.5,-6.3,-5.5,-4.5,-5.2,-3.6,-7.2,-0.7,-10.8,-4.4,-3.9
1855,-4,6.9,-6.8,-4.2,-3.6,-3.1,-5.7,-3.8,-2,-6.5,-7.1,-3.6,-3.1,-4.6,-4.8,-7,0.3,-9.8,-5.5,-4.1
1856,-2.9,3.1,-2.7,-3.1,-2.3,-2.4,-3.9,-2.2,-3.8,-5.2,-7.8,-4.7,-0.7,-5.6,-2.4,-5.6,0.7,-9.7,-6.1,-3.5
1857,-4.3,3.8,-1.8,-6,-2.2,-3.8,-0.8,-3.4,-4.4,-8.4,-5,-5.6,-1.6,-3.8,-1.4,-6.9,1.2,-10.2,-4.8,-3.7
1858,-4.9,1.1,-4.7,-4.8,-2.5,-2.8,-5.1,-1.7,-3.2,-5.7,-6.4,-3.6,-3.9,-3.1,-0.8,-6.2,-2.6,-12.3,-4.1,-4.1
1859,-4,1.9,-5.5,-2.2,-3,-2.9,-4.3,-0.8,-2.3,-10.3,-8,-5.6,-3.6,-3.5,-3.8,-7.5,-1.6,-11.9,-6.6,-4.5
