"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,1404.9,1134.3,1457.3,1447.9,1491.2,1501.2,NA,1350.9,1048.8,970.5,1232.5,1879.4,1475.1,1414.4,1020.2,1464.4,1443.3,1725.6,1002.1,1879.4
"historical",1851,1430.6,927.3,1491.6,1459.5,1461,1533.2,1004.1,1391.1,1023.1,1050.5,1380.7,1768.2,1700.9,1504,1056.7,1468,1403.5,1632.7,1125.3,1768.2
"historical",1852,1450.6,1041.6,1327.9,1421.8,1525.9,1389.1,991,1481,1076.8,1055.9,1222.5,1741.2,1822.6,1692.7,1130.4,1783.5,1499.7,1914.3,1110.9,1914.3
"historical",1853,1367.6,1006.9,1657.1,1575.2,1564.3,1307.8,909.8,1560.4,949.4,1056.3,1339.8,1856.2,1655.4,1628.2,1035.7,1547.7,1493,1953.3,1118.7,1953.3
"historical",1854,1441.6,1093.1,1273.9,1559.2,1523.6,1466.8,866.1,1502.7,1043.8,1009.7,1185.3,1809.4,1600,1338.3,982.7,1611.4,1529.4,1775,1160,1809.4
"historical",1855,1514.3,1096,1441.5,1569.6,1435.8,1575.8,912.2,1475.7,1051,965.8,1283.4,1802.4,1813.5,1388.6,1075.9,1654.6,1399.9,1684.4,1182.6,1813.5
"historical",1856,1389.2,986.2,1310.9,1464.2,1397.6,1424.2,968.8,1393.3,978.8,964.8,1398.1,1780.2,1338,1589.4,993.4,1756,1567.5,1977.4,1116.5,1977.4
"historical",1857,1388.3,951,1584.6,1403.2,1440.8,1330.3,956.3,1369.7,905,1127.5,1278.3,1793.4,1501.4,1558.4,1134.6,1748,1546.5,1881.2,1029.7,1881.2
"historical",1858,1423.3,941.7,1705.9,1402.5,1346.2,1451.1,924.6,1366.2,1083.9,998.2,1357.3,1721.7,1821.6,1526,1028.8,1576.3,1409.3,1874.2,1192.2,1874.2
"historical",1859,1324.3,954.1,1384.9,1505.6,1672.2,1331.4,919.6,1396.6,1007.4,1106.5,1271,1555.4,1401.6,1577.6,1044.8,1602.2,1365.6,1796.6,1059.2,1796.6
"historical",1860,1352.2,1216.2,1430,1609.2,1553.9,1422.2,977.5,1342,975.1,1064.1,1381.5,1925.1,1684,1531.2,1056.6,1864.1,1581.6,1780.4,967.8,1925.1
"historical",1861,1432.7,969.8,1415,1300.9,1307.7,1269.8,1037.7,1470.1,891.9,1028.7,1137.7,1848.1,1617.7,1412.8,932.3,1608.5,1585.1,1725.7,1025.6,1848.1
"historical",1862,1493.2,1024.5,1387.4,1405.7,1541.3,1427.2,1079.9,1427.6,1085.7,1006.2,1314.8,1765.4,1468.9,1483.9,1100.8,1593.5,1574.2,1640.6,1086.7,1765.4
"historical",1863,1428,1046.2,1260.3,1527,1409,1307.5,1015.3,1299.5,1130.4,1005.4,1337.1,1802.2,1489.3,1535.4,972.9,1558.4,1517.3,1726.5,1046.9,1802.2
"historical",1864,1334.7,999.6,1283.2,1429.8,1448.4,1466.3,1083.3,1280.4,1121.4,987.4,1299.3,1778.9,1448.3,1555.9,951.4,1701,1552.8,1912.1,1119.4,1912.1
"historical",1865,1367.4,947,1688.2,1415.1,1329.3,1329.5,956.4,1489.5,1048,1068.8,1415.2,1805.4,1590,1552,1009.7,1415.9,1507.7,1996.9,1046.7,1996.9
