"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,2076.8,2158.7,1944.3,1516.6,1950,1824.8,NA,2146.7,1403.6,2154.1,1537.6,2150.8,1583,1369.5,2068,1627.4,1928.7,1831.4,1708.9,1369.5
"historical",1851,1507.9,2097.7,1817.3,1367.6,2132.2,2203.7,1763.3,2085.4,1688.3,2065.9,1551.3,2123.4,1388.4,1361.7,1745.4,1517.7,1946,1955.2,1791.1,1361.7
"historical",1852,1987.6,1972.3,1688.3,1328.2,2100.7,2084.7,1842.6,1876.3,1528.1,1805.5,1232.5,1987.4,1381.5,1514.7,1918.9,1553.6,2257.1,2117,1968.4,1232.5
"historical",1853,2036.4,2387.8,1608,1391.3,2055.4,2272.6,1976.5,1983.4,1581.3,2017.4,1610.5,2086,1544.1,1583.5,1986.1,1517.9,2245.9,2022.4,1597.1,1391.3
"historical",1854,2166.7,1948.4,1549,1529.7,2168,1978.5,1769.9,2194.6,1751.2,2176.8,1236.8,1853.3,1689,1326.3,1806.5,1431.7,2256,1945.4,2095,1236.8
"historical",1855,1964.2,2232.9,1715.9,1429.5,2060.2,2025.9,1799.9,2198.4,1546.2,1970.4,1473.3,2050.3,1436.3,1459.5,1951.9,1409.7,2078.5,1889.2,2047.3,1409.7
"historical",1856,1971.7,1967,1760.5,1395.1,2353.4,2079.8,1765.9,2298.1,1525.4,1894.1,1598,2127.2,1354.1,1541.8,1806.6,1570.4,2324.9,2085,2023.6,1354.1
"historical",1857,1775.3,2286.7,1700.6,1544,2141.1,1897.8,1920.5,2206.5,1393.1,1865.8,1441.7,2007.7,1462.8,1333.1,1902.2,1528.9,2029.7,1804,1875.6,1333.1
"historical",1858,1687.6,2154.6,2059.8,1439.5,1944,2138.5,1879.6,1893.8,1588.6,1767.3,1595.4,2053.8,1549.5,1222,1701.1,1833.5,2160.1,1841.4,1959.1,1222
"historical",1859,1893.5,2081.7,1686.5,1360.3,2024.9,1799.5,1929.8,1883,1576.6,2339.9,1579.1,2053.4,1363.3,1393.2,2008.6,1547,2113.5,1831.4,1751.6,1360.3
"historical",1860,2110.8,2308.2,1746.6,1365.3,2124.8,2215.8,1760.9,2175.6,1503.5,1974.4,1485.5,1991.7,1361,1481,2013.4,1599.9,2093.8,2018.9,1971.6,1361
"historical",1861,1968.1,2258,1764.1,1467.9,1974.1,2263.1,1964.9,2273.3,1554.3,1885.6,1598.4,2067.8,1650.2,1486.5,1861.5,1436.3,2375.6,1993.1,1743.7,1436.3
"historical",1862,2012.8,1702.9,1550,1476.2,1986.3,2184.4,2056.2,1843.2,1599.9,2096.7,1440.6,2250,1508,1279.8,1810,1634.2,2253.9,1676.2,1986.4,1279.8
"historical",1863,1981.1,2262.7,1570.3,1382.8,1807.5,1834.1,1882.2,1816.9,1362.9,1624.2,1528,1943.6,1408.6,1418.8,1676.8,1543.8,2321.3,1954.2,1785,1362.9
"historical",1864,1994.9,2093.1,1606.5,1352.9,2301.2,1961.3,1807.2,2295.1,1426.1,2038,1404.7,2004.2,1298.1,1353.6,1828.1,1387.8,2379.8,2011.4,2010,1298.1
"historical",1865,1918.4,2239.3,1815.8,1400.7,2227.6,2026,1848,2200.7,1612.2,2251.5,1330.1,1919.9,1411.8,1387.8,1951.2,1708.8,2299.2,1873.5,1900.2,1330.1
"historical",1866,2180.6,2257.1,1917.8,1418.3,2099.1,2254.2,2067.3,2036.5,1515.5,1949.5,1571.5,2003.9,1435.8,1277.5,1634.3,1730.7,2348.4,1945.4,1872.6,1277.5
"historical",1867,1919.1,2076.4,1854.7,1411.2,2240.6,1821.3,1913.8,2144.3,1416.6,2136.4,1472.3,1940.3,1710.7,1409.9,1883,1525.1,2174.3,2093.3,1986.2,1409.9
"historical",1868,1959.3,2502.2,1730.8,1550.5,2260.4,2442.3,1901.7,2004.6,1435.2,2021.5,1490.1,2171.4,1495,1543.3,2034.1,1404.7,1875.3,1943.4,2059.4,1404.7
"historical",1869,1867,2054.5,1743,1492.2,2093,2163.8,1538.6,2156.5,1624.5,1924.5,1475.5,2050.8,1454.5,1284.6,2237.8,1570.5,2108,1935.3,1939.8,1284.6
"historical",1870,1597,2654.2,1738.3,1512,2308.5,2004.3,2085.6,1908.4,1471,1770.6,1601.8,1871.8,1476,1462.7,1977.5,1628.3,2079.7,2144.2,1881.5,1462.7
"historical",1871,1990,2135.2,1556.3,1504.2,1668.4,1745.7,2077.8,1901.3,1691.1,1778.4,1643.8,1882.7,1490.2,1386.5,1472.4,1564.9,2238.2,2062.7,1745.1,1386.5
"historical",1872,2055.9,2275,1594,1349.9,2230.3,2180.5,2015.7,2151.7,1522.9,2121.2,1783.2,2149.8,1408.7,1466.9,1690.1,1761.9,2108.7,1968.7,1882.9,1349.9
"historical",1873,2098.3,2124.2,1889.4,1479.4,2170.3,1982,1853.9,2246.3,1814.1,1914.3,1622.2,2047.6,1591.8,1353.3,1984.1,1613.9,2516.1,2031.1,1919.7,1353.3
"historical",1874,2127.6,2610.1,1856.1,1480.3,1970.5,2132.5,1864.1,2195.3,1668.1,1794.9,1540.6,1988.7,1711.1,1602.6,2028.3,1494.4,2294.7,1978.5,1748,1480.3
"historical",1875,2072.1,1928.2,1779,1453.7,2043.8,2120.6,1895.8,2257.4,1438.7,2009.2,1370.8,2170.4,1488,1196.9,1719.4,1650.4,2120.8,2017,1745.7,1196.9
"historical",1876,1820,2387,1658.3,1536.2,1973.7,2244.1,1950.3,2160.2,1568.5,2280.7,1486.6,2304.7,1292.7,1411,1793.5,1753.5,2213.7,1924.6,2010.4,1292.7
"historical",1877,2107.3,2099,1893.3,1428.2,2255.5,2140.1,2147.5,2009.9,1536.8,1843.7,1474.1,2228.9,1556.3,1308.6,2084.8,1614.1,2178.6,1979.7,1962.7,1308.6
"historical",1878,2080.9,2057.8,1732.9,1353.4,2068.6,2249.2,1696.3,1776,1612.5,1999.5,1523.7,2166.8,1586.9,1339.4,1830.3,1605.8,2331.7,1962.9,1947.8,1339.4
"historical",1879,2043.2,2346.7,1816.1,1554.9,2376.6,2040.4,1945.4,1905.8,1416.6,1808.4,1568.2,1888.2,1515.4,1199.1,1937.9,1603.4,2106.8,2330,1659.7,1199.1
"historical",1880,2065.5,2007.4,1673.7,1526.2,2116.1,2222,1859.2,2062.4,1509,2220.9,1370.5,2121.7,1576.9,1430,1965.2,1573,1792.6,1766.7,1785.7,1370.5
"historical",1881,2134.2,2517.5,1920.1,1517.6,1957.4,2125,1846.4,2357.1,1236.5,2225.8,1485.7,2189.7,1492,1394.8,1676.9,1559.2,1966,1831.5,1785.8,1236.5
"historical",1882,2052.6,2270.7,1815,1258.6,2035.4,1901.5,2018.6,2122.4,1615.3,1830.5,1387.1,1990,1540.1,1494.9,1857,1654.8,2226.8,1648.1,2076,1258.6
"historical",1883,1850.1,2317.9,1772.4,1415.7,1916.7,2116,1786.1,2066.2,1379.4,1969.1,1398.5,2150.5,1479.9,1321.8,2046.2,1769.6,2264.1,1911.9,1929.1,1321.8
"historical",1884,2040.2,2266.4,1651.3,1343.8,2057,1910.1,1910.1,1898.1,1357.2,1807.7,1287,1901.9,1468.1,1357.2,1629.5,1634.9,2185.6,1967.2,1868.3,1287
"historical",1885,2196.2,2056.1,1694.4,1610.1,2141.4,2173.6,1728.9,2117,1709.4,1888.3,1375.5,2100.1,1375.4,1305.5,1961,1663.6,1996.5,1984.8,1688.4,1305.5
"historical",1886,2266,1924,1817.3,1315.2,2127.7,2298.5,1911.7,1920.1,1357,2051.9,1550.5,2071.8,1654.2,1340,1967.5,1696.3,2118.4,2105.6,1880.3,1315.2
"historical",1887,2225.5,2038.1,1719.1,1304.9,1908.6,2258.9,2022.9,1850,1689.8,2149.8,1494.7,2153.3,1513.5,1420.6,1811.7,1767.3,2376.5,2049.2,1757.7,1304.9
"historical",1888,1835.7,1968.9,1861.3,1524.1,2326.8,2215.9,1897.3,2072.1,1519.1,1747.6,1535.6,2021.2,1581.7,1515.4,1726.6,1726.7,1965.4,1899,1636.7,1515.4
"historical",1889,1979.3,2219.7,1968.4,1565.8,2039.6,2081.9,1955.9,1970.2,1235,1795.5,1469,1977.8,1254.1,1388.7,1634.1,1620,2486.7,1915.9,1837.2,1235
"historical",1890,2245.2,2056.9,1903.9,1454.1,2020.9,2245.3,2071.2,1800.5,1526.4,1765.9,1631.3,1918.5,1712.9,1300.3,1938.4,1566.1,2116.6,1987.6,1995.6,1300.3
"historical",1891,1956.1,2322.1,1765.2,1440.8,2173.8,1949.4,1799.4,2202.3,1311.4,2217.6,1312.3,2188.9,1470.5,1319.6,1828.8,1692.9,2259.2,1991.8,2070.6,1311.4
"historical",1892,2235,1756.4,1759.2,1626.8,2018.5,2237.8,1931.1,1845.7,1364.1,1905,1495,1998,1472.9,1421.5,2010.7,1563.8,1948.5,1881.4,1937.2,1364.1
"historical",1893,2099.1,2435.9,1810.1,1528.8,2027,2119.8,1789.6,2097.5,1462.4,1975.4,1489,2195,1640.5,1313.8,2085.9,1582.2,2267.6,2035.1,1915,1313.8
"historical",1894,1868.7,2117.4,1848.6,1463,1971.6,2278.3,1814.8,2120.5,1586.4,1974.2,1423.9,2077.1,1517.4,1416.2,1834.8,1460.7,2336.8,2002.2,1783.4,1416.2
"historical",1895,1939.4,2268.6,2023,1558.3,2341,2164.3,1892.8,1913,1548.3,2027.1,1429.2,2069.8,1478.1,1549.4,2137,1649.1,2250.4,2030.8,1776.9,1429.2
"historical",1896,1945.1,1950.7,1791,1590.1,2180.1,1858.4,1959.6,1910.7,1514.9,2113.1,1666.1,2116,1458.2,1259.8,1846.6,1521.6,2080.9,1837.4,1820.1,1259.8
"historical",1897,2048.4,2106.1,1809.4,1510.9,2201.4,2077.5,1804.1,2185.8,1311.1,1805,1590.3,2163.3,1574.9,1489.1,1725.7,1607.3,2343.1,2418.9,1885,1311.1
"historical",1898,2020.2,2189.6,1740.1,1391.8,2150.2,2196.2,1988.7,2105.7,1580,1909,1508.9,2198.1,1333.8,1416.8,1862.8,1737.9,2092.4,1881.8,1825.6,1333.8
"historical",1899,2076,2152.6,1631,1369.8,2114.6,2273.7,2034.2,1964.9,1769.4,1950,1502.2,1840.9,1433.8,1147.4,1976.1,1768.8,2195.4,1773.6,1904.4,1147.4
"historical",1900,2025.3,2337.8,1834.3,1484.1,1982.5,2092.4,1895.7,2090.3,1685.9,1986.2,1507.8,2122.9,1591,1424.4,1897.9,1663.2,2263.4,1629.8,1959.5,1424.4
"historical",1901,2282.6,2252.1,1858.7,1391.3,2262,2397.7,1991.9,2285.5,1367.7,1742.7,1404.6,2107.9,1438.8,1402.5,1805.5,1605.6,1927.3,1636,1831.6,1367.7
"historical",1902,1961.2,2189.2,1611.2,1430.2,2113.3,1803.8,2228.4,1931.5,1505.7,1963.2,1549.9,2203,1266.8,1399.3,1821,1677.5,2413.2,1906.9,1914.9,1266.8
"historical",1903,2035.1,2218.7,1809.1,1564.1,2143.5,2364.5,1685.5,1888.6,1570.5,2053,1210.4,2130.3,1519.7,1397.3,1816,1556.4,1768.1,1600.8,1822.4,1210.4
"historical",1904,2080.3,2083.1,1577.2,1474.7,2268.5,2326.9,1799.2,1915.3,1603.9,2142.3,1354.3,2168.4,1491.5,1351.6,1880.1,1848.5,2412.2,2037.6,1830.9,1351.6
"historical",1905,2116.9,2286.9,1685.4,1487.4,2033.9,2385.8,1928.7,2139.7,1526.3,1606.7,1469.7,1953.1,1456.8,1455.9,2143.7,1720,2122.4,2079.6,1941,1455.9
"historical",1906,2245.4,1952.4,1764.6,1453.7,2243,2248.7,1837.8,2053.8,1724.7,2111.8,1588.3,2299.3,1499.1,1584.1,1908.2,1648.8,2344.2,2025.6,1705.2,1453.7
