"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,323.6,359.8,502.9,338.4,401.5,333.6,299.1,313.6,250.3,257.9,452.8,369.3,341.3,251,383.8,347.8,449.3,222.5,344.4
"historical",1851,236.3,222.9,431.1,352.4,345.1,331.2,374.3,297.6,294.5,312,430.8,334.5,354.7,227.1,313.4,351.5,405.7,240.2,325.3
"historical",1852,365.8,250.8,310.8,329.3,336.2,297.5,315.6,315.2,242.8,286.9,436.8,409.1,412.2,233.8,374.4,392.1,454.8,267.8,335.1
"historical",1853,315.5,250.8,470.7,353.9,353.2,320.1,267.5,323.2,243.2,256.2,472,347.1,391.8,236.8,396.9,289.2,371.3,250.2,328.3
"historical",1854,424,244.2,420,373.1,407.4,302.2,390.1,287.5,221.7,248.4,424.9,282.5,350.9,199.9,324.5,336.1,476,292.3,333.6
"historical",1855,321.6,314.2,471.8,347.7,319.1,327.1,428.6,314.4,270.3,243.8,448.4,372.5,382.2,267.6,385.8,340.2,465.3,280.9,350.1
"historical",1856,323.3,273.5,391,342.9,349.6,379.4,341.4,338.1,227.7,319.4,437,275.3,374.5,257.9,428.4,431,429.2,306,345.9
"historical",1857,242.9,220.5,516.3,351.5,358.2,323.1,334.2,272.8,269.2,264.7,409.7,427.2,357.2,262.5,410,306.6,439,248.2,334.1
"historical",1858,452.1,265.8,543.3,351.6,345.8,355.5,324.7,333.3,257.6,291.3,387.6,421.3,329.7,224.1,415.7,362.7,345.2,245.3,347.4
"historical",1859,302.3,223,413.7,340.4,358.5,343.8,320.3,237.2,293.1,256.3,359.2,257.9,333,271.2,348.9,335.3,462.6,219.7,315.4
"historical",1860,326.4,237.3,414.3,366.7,381.6,316.6,315,261.4,316.5,302.5,392.1,299.2,351.2,238.9,336.4,368.5,489.1,271.9,332.5
"historical",1861,260.1,248.3,433,316.7,353.5,362.3,343.6,314.8,263,242.1,464.5,318,375.2,210,367.7,355.1,483.8,241.5,330.7
"historical",1862,375.4,280.5,447.6,329.3,372.7,344.9,322.6,282.7,238.2,286,443.8,284,340,245,424.7,408.5,436.3,241.5,339.1
"historical",1863,302.8,230.9,393.1,334.5,366.9,335.7,386.7,310.6,243.9,270.3,413.9,298.6,329,212.1,340.8,345.6,432.4,250.1,322.1
"historical",1864,373.8,238.2,397.7,348.2,353.2,371.3,329.5,318.5,263.2,287.9,401.3,320.2,387.7,269.2,400.9,376.6,510.4,259,344.8
"historical",1865,316.1,301.8,432.2,331.2,341,349.5,449.2,277.2,282.6,299.2,390.7,343.2,360.3,251.2,341.1,366.2,486.1,205.7,340.2
"historical",1866,350.2,318.9,508.8,371.5,315.9,425.9,347.9,295.7,206,305.5,361.2,362.1,304.6,238.4,390.9,400.7,444.5,268.3,345.4
"historical",1867,351.4,224.5,413.9,358.1,352.8,307.6,407,295,250.2,287.9,462,403.1,357.2,230.2,410.8,356.7,526.5,252.7,347.1
"historical",1868,389.7,254.6,390.6,337.5,275.2,376.4,315,301.2,217.9,273.6,452,349,325.6,232.6,375,383.2,475.7,256.4,332.3
"historical",1869,360.9,234.1,506.5,378.4,379.7,387.3,292,298.8,230.1,295.2,410.9,339,314.6,232.3,348.6,330.5,433.3,239.5,334
"historical",1870,309.3,335.9,387.2,366.5,352.5,357.3,291,299.4,226.9,252.1,445.1,311,326.9,216.5,393.5,305.7,455.4,275.2,328.2
"historical",1871,351.8,270.4,489.4,359.1,322.4,348,317.8,296,221.8,276.8,424.1,361.3,327.6,223,371.9,361.4,455.4,239.8,334.3
"historical",1872,287.3,291.1,492.7,338.3,371.3,356.9,420.1,302.1,318.6,293.2,435.7,364.2,324.6,245,452.3,404.1,515,236.4,358.3
"historical",1873,309,205.6,456.2,319.1,378.1,349.1,298.7,316.9,283.6,264.2,408.3,386.1,362.5,252.6,353.1,384.9,427.5,246.4,333.4
"historical",1874,363.3,279.9,398.9,321.3,334.3,356,418.5,279.6,288.1,318.3,476.9,358,343.5,266.3,336.6,424.5,381.7,240.8,343.7
"historical",1875,287.3,230.2,379.7,348.5,388.6,401.7,412.4,302,257.5,242.7,422.2,292.6,362.2,242.4,356.4,408.5,496.6,223.2,336.4
"historical",1876,290.7,235.3,407,343.2,329.9,365.6,347.7,313.5,233,245.4,429.4,320.5,366.4,204.2,387.4,411.3,479.1,269.2,332.2
"historical",1877,270.4,272.3,462,306.8,343,290.2,309.6,284.6,232.5,222.3,422.4,379.4,353.5,228.1,385.1,320.4,533.8,222.1,324.4
"historical",1878,327,281.6,498.1,355.7,343.6,371.6,422.5,302.5,232,292.8,452.6,395.2,319.2,225.8,384.9,385.1,468,240.8,349.9
"historical",1879,259,242.6,482.4,352,400.8,285.1,403.9,306.7,235.4,301.9,428.2,313.8,351.7,242.1,373.1,403.4,545.9,260.6,343.8
"historical",1880,359.3,222,412.4,349.9,361.3,379.3,362.8,269.4,280.8,273.3,411,283.4,358.3,230.3,315,402.8,479.6,271.6,334.6
"historical",1881,319.4,305.4,350.8,334.2,315.2,354.1,361.6,300.6,264.9,314.1,429.1,352,389.2,202.8,382.4,370.2,520.8,233.6,338.9
"historical",1882,279.1,224.7,421.7,323.9,344.6,327.4,390.9,303.4,251.8,301.3,457.2,359.9,359.3,221.9,399,416.1,409.9,259.9,336.2
"historical",1883,261.1,212.2,426,366,342.2,336.4,338.6,265.2,287.6,298.6,424.9,312.1,319.1,247.4,419.2,345.5,517.1,245.5,331.4
