"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,119.7,79.5,107.7,76.4,47.8,43.3,155.7,47.8,133.2,114,86.5,269,141.4,62.8,87.1,87.8,68,77.3,43.3
"historical",1851,165.8,157.8,107.2,56,73.9,48.4,137.3,58.8,98.4,94,102.5,232.7,115.9,96.1,68.8,87.4,71.7,64.2,48.4
"historical",1852,147.1,181.5,93.2,69.7,64.8,57.9,155.7,74.8,102.7,133.8,94.9,255.5,120.5,137.4,94.9,85.7,70.4,59.3,57.9
"historical",1853,182.7,92.2,86.8,63.2,58.3,30.5,124.2,60.1,86.9,110.4,109,248.9,99.1,73.2,61.5,102.5,56.1,78.3,30.5
"historical",1854,171.7,114.6,106.6,57.7,67.2,68.3,121.8,55.3,111.1,107,114.3,244.4,121.6,83.3,82.2,113.8,113.1,73,55.3
"historical",1855,161,120.3,81.8,63.6,56.7,70.2,127.5,57.7,68.6,89.4,92.9,245,139.6,84.7,82.1,66.2,101.9,79.7,56.7
"historical",1856,110.9,95.3,94.7,72.4,55.4,52.2,165.9,46.1,91.9,79.8,89.1,245.2,122.7,93.7,85.1,83.3,76.2,58.4,46.1
"historical",1857,127.4,127.7,95.3,67.3,82.1,56.6,160.5,65.7,127.8,114.1,108.4,251.8,106,111.6,75,111.1,98.2,91.1,56.6
"historical",1858,143.1,140,119.6,67.3,56.2,55.6,133.5,52.4,76.1,139.7,119.5,242.1,99.4,54.3,54.3,87,76.9,76.7,52.4
"historical",1859,170.6,104.4,91.6,53.8,58.1,49.7,168.5,56.7,110.8,138.9,101.2,217.9,105.1,109,81.1,74.4,82.8,91,49.7
"historical",1860,119.3,97.5,127.2,64.2,25.7,53.5,113.5,67.4,112.7,107.8,111.6,215.6,117,112.9,100.7,102.1,78.2,77.4,25.7
"historical",1861,114.9,96.9,73.3,69.6,46,53.7,137.4,55.3,89.3,91.2,106.7,262.1,109,109.4,93.3,94.3,85.5,76.6,46
"historical",1862,136.9,113.6,99.2,69.7,38.5,56.9,105.6,63.4,87.9,76.5,91.8,290.2,143.1,99.4,112,101.4,86.7,67.3,38.5
"historical",1863,156.7,83.6,80.6,65.6,43.3,41.9,119.6,60.7,106.1,132,56.7,192.5,93.3,89.1,96.1,108.6,130.8,56.2,41.9
"historical",1864,175.6,129.3,61.8,51.1,89.5,68.3,107.2,49.7,90.8,68.6,99.1,277.1,107.1,69.4,62.7,96.2,70.1,80.9,49.7
"historical",1865,95.7,98.4,136,65.2,41.4,56.5,126.9,59.1,87.6,74.2,107.3,204.9,106.9,51.8,69.7,117.4,121.8,74.5,41.4
"historical",1866,173.3,134.4,84.5,70.3,63,64.2,129.8,61.7,90,100.1,115.2,242.8,88.8,70.9,89.8,110.4,96.3,71.4,61.7
"historical",1867,123.4,131.5,102,81.1,61.6,53.6,120.2,51.7,105.5,122.4,107.3,264.3,110.2,115.5,65.2,99.6,85.1,64.3,51.7
"historical",1868,151.9,86,101.2,55.5,71,60.6,156.9,85.2,94.1,127.2,93.4,205.9,107.6,96.6,101.8,82.6,94.4,87.7,55.5
"historical",1869,179,71.5,88.2,56.5,58,45.9,163.2,64.7,83.1,95.9,71.3,244.5,102.9,102.7,98.2,91.4,77,105,45.9
"historical",1870,121.2,123.1,116.2,71.8,81.2,13.8,128.7,72.4,137.1,128,103.9,276.8,124.2,96.7,67.2,125.6,103.8,85.2,13.8
"historical",1871,160.9,119.4,110.3,63.7,80.4,64.1,130.9,61.4,108.6,120.1,119.7,219.3,125.5,87.5,83.1,64.2,100,125.6,61.4
"historical",1872,170.7,128.8,120.3,70.5,52.9,65.7,129.3,75.4,147.5,73.9,74.9,177.5,110.1,92.8,91.2,106.7,76.9,58.6,52.9
"historical",1873,171.2,68.1,115.8,74.4,58.9,60.8,191.7,60.6,85.7,105.7,112.1,264.4,95.8,114.6,87.3,125.4,117.2,62.4,58.9
"historical",1874,128.2,163.7,133.1,67.9,85.3,47.4,135.5,48,115.8,90.2,127.3,220.1,122,101,62.8,126.8,84.1,70.6,47.4
"historical",1875,213,109.1,91.7,61.3,50.4,33.8,105.3,47.2,108.7,106,119.3,303.1,112.9,94.2,54.9,103.3,86.6,63.1,33.8
"historical",1876,144.3,105.4,82.7,67.3,64.1,52.7,135.9,49.3,119.6,138.7,119,171.9,144.2,89.6,93.4,100.2,54.4,61.8,49.3
"historical",1877,144.8,118.1,89.2,61.4,72.1,73.9,155.7,63.5,122.9,97.2,82.8,232,99.6,79.3,53.4,76.7,85.3,68.5,53.4
"historical",1878,125,105.4,110,43.5,80.2,42.2,141.5,71.8,45.2,128.3,121.6,252.7,104.7,116.7,81.9,108.7,120,51.4,42.2
