"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,0,0,0,0,0,0,NA,0,0,0,0,0,28,1.8,0,0,0.2,0,0,0
"historical",1851,0.2,0,0,0,0,0,0,0,0,0,0,0,3.4,0.4,0,0,0.2,0,0,0
"historical",1852,0,0,0,0,0,0,0,0,0,0.1,0,0,30.6,0.2,0,0,0,0,0,0
"historical",1853,0.3,0,0,0,0,0.1,0,0,0,0,0,0,29.9,0,0,0,0.1,0.6,0,0
"historical",1854,0.2,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0.1,0,0,0
"historical",1855,0.1,0,0,0,0,0,0,0,0,0.1,0,0,29.1,0.1,0,0,0.2,1,0,0
"historical",1856,0.2,0,0,0,0,0,0,0,0,0,0,0,29.1,0.5,0,0,0.2,0,0,0
"historical",1857,0.1,0,0,0,0,0,0,0,0.2,0,0.1,0,30.7,1.1,0,0,0.1,0,0,0
"historical",1858,0.1,0,0,0,0,0,0,0,0,0.2,0,0,17.4,1.2,0,0,0.2,0,0,0
"historical",1859,0,0,0,0,0,0.1,0,0,0,0.1,0,0,27.1,1.9,0,0,0.1,0,0,0
"historical",1860,0.1,0,0,0,0,0.1,0,0,0,0,0,0,30.3,0.1,0,0,0.1,0,0.1,0
"historical",1861,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0,30.2,0.9,0,0,0.2,0.6,0,0
"historical",1862,0.1,0,0,0,0,0,0,0,0,0,0,0,29,0.1,0,0,0.2,0.5,0,0
"historical",1863,0.2,0,0,0,0,0,0,0,0,0,0,0,10.9,0.3,0.1,0,0,0.5,0,0
"historical",1864,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,24.6,0,0,0,0.3,0.1,0,0
"historical",1865,0.1,0,0,0,0,0.1,0,0,0,0.1,0,0,19.8,0.6,0,0,0.2,0,0,0
"historical",1866,0.2,0,0,0,0,0.1,0,0,0,0,0,0,29.5,0.8,0,0,0,0.1,0,0
"historical",1867,0.2,0,0,0,0,0.1,0,0,0,0,0,0,16.2,2.5,0,0,0,0,0,0
"historical",1868,0.1,0,0,0,0,0.1,0,0,0,0,0,0,19.7,0.2,0,0,0.2,0,0,0
