"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,47.8,5.1,24.4,34.6,35.1,43.7,NA,29.3,31.1,39,46.1,38.4,51.3,53.5,19.6,19.5,49.9,47.4,42.8,5.1
"historical",1851,45.1,6.3,24.5,34.1,37.6,44,38.3,27.8,24.8,47.2,52.8,41,55.1,40.9,24.6,20.3,43.5,35.9,37.8,6.3
"historical",1852,47.5,3.1,27.1,34.3,33.1,46.3,36.4,28,19.9,45.1,51.3,42.5,55.3,50.2,22.1,20.9,45.5,43.1,39,3.1
"historical",1853,48.2,8.7,23.6,36,40,46,28.9,32.1,25.7,50.3,53.1,35.9,62.7,46.1,28.2,22.5,52.3,40.5,42.1,8.7
"historical",1854,44.4,6.1,21.9,38.4,39.1,34.4,32.7,27.9,21.5,41.1,49.6,39.8,64.9,42.6,25.1,23,40.8,39.2,41,6.1
"historical",1855,46.9,6.8,19.5,37.8,34.4,45.1,31.6,24.8,19.8,43.1,47.5,36.5,56.2,42.9,26.6,24.2,38.1,42.3,41.2,6.8
"historical",1856,47.9,3.7,30,33.9,41,43,28.8,28.3,22,46.4,54.4,30.5,65.8,48.8,22.2,21.8,53.2,39.8,43,3.7
"historical",1857,45.7,3.2,28.2,33.1,39.1,40.4,31.4,33,22.5,44.4,55.3,38.9,56.3,47.4,21,25.1,43.2,39.8,46.4,3.2
"historical",1858,43.2,4.9,30.1,33.1,40.5,44.2,35.3,22.2,23.4,46.4,48,42.2,53.3,45.6,27.2,24.5,50.2,42.4,41.2,4.9
"historical",1859,48.6,3.4,17,38.9,43,45.3,31,26.3,28.2,47.7,49.1,35.4,63.6,45.4,28.6,21,47.9,40.6,44.2,3.4
"historical",1860,46.8,2.6,29.5,36.6,34.5,44.1,28.4,24.4,18.2,46.2,53.3,40,59.4,49.5,23.5,19.3,48.6,42.8,43.3,2.6
"historical",1861,49.2,9.2,19,36.6,39.1,43.4,23.5,32.4,18.9,42.3,53.6,36.9,50.4,43,23.3,26.1,43.2,40.8,41.7,9.2
"historical",1862,50.3,10,25,36,32.4,42.8,31,29.1,30.1,52.6,51.6,42.1,57.8,43,23.5,20.6,45.8,37.9,39.1,10
"historical",1863,47.4,6,25.2,37.4,39.9,43.4,27.6,35.5,22.3,46,52.5,39,56.5,46.1,22.8,20.6,51.2,37.9,39.2,6
"historical",1864,46.5,5.5,26.3,34.7,42.1,44.2,32.1,36.5,26.2,42.3,49.2,35.1,61.4,46.5,24.3,20.8,50.8,29.2,42.4,5.5
"historical",1865,40.7,5.4,31.8,37.1,42.6,47.4,30.6,21.9,24.7,46.7,45.8,42.1,54,47.5,21.8,25.5,44.8,45.1,36.2,5.4
"historical",1866,40.5,4,28.1,34.9,38.2,45,24.4,32.2,25.2,48.9,52.7,39.8,48.3,47,26.7,20.6,45.9,39.8,43,4
"historical",1867,47.5,8.5,24.2,28.4,37.4,49.8,29.4,26.5,22.2,43.7,52,35.5,46.5,45,24.8,23.5,48.5,43,36.4,8.5
"historical",1868,47.6,7.3,23.1,35.4,44.7,52.9,25.6,33.7,24.4,42.9,54.9,41.6,49.6,46.3,27.4,22.4,48.1,40.3,41.9,7.3
"historical",1869,50.5,9.6,19.7,32.6,40.9,44.5,36.7,28.3,28.4,46.5,51.9,36.3,58,45.3,18.1,19.7,52.4,34.3,40,9.6
"historical",1870,47.2,7.7,33.8,38.9,42.7,45,32.2,33.3,30.3,48.9,46,38.8,57.6,44.6,25,23.4,48,42.4,41.4,7.7
"historical",1871,45.7,6.7,21.9,39.4,44.2,45.7,35.9,28.4,24.6,48.7,51.4,41.7,44.3,37.2,25.1,26.7,41.8,48,43.4,6.7
"historical",1872,40.9,8.1,19.3,35.3,44.7,41.7,27.7,26.6,28.2,41.2,51,42.1,59.5,52.9,24.9,23.6,47.2,39.5,43.2,8.1
"historical",1873,45.2,6.5,28,32.8,41.5,43.6,34.8,27.9,29,43.8,48.4,36.2,57.7,46.2,21,19.3,46.9,46.9,47.6,6.5
"historical",1874,42.3,8.6,21.9,28.5,46.1,42.9,28,29,17.8,48.3,48.7,41.4,62.4,46.8,26.6,15,49.2,46,40.6,8.6
"historical",1875,47,6.9,29.2,38.5,36.3,43.2,31.3,25.1,21.9,42.7,50.8,37.3,56.8,46.7,23.6,23.8,49.5,43.7,40.5,6.9
"historical",1876,45.4,9,25.4,36.9,42.2,36.4,40.7,26.8,20.2,44.3,42.6,35.1,59.2,43.9,22.2,19.5,50,37.4,37.3,9
"historical",1877,44.6,4.4,28.3,37.1,40.7,44.6,30.1,33.3,25.2,46.1,49.1,36.7,59.3,45.2,22.7,22.8,46.7,39.1,43.9,4.4
"historical",1878,42.6,6.2,28.2,35.2,41.4,42,38.7,27.7,23.4,48.8,54.8,35.1,43.7,48.6,27.7,26.5,41.7,43,39.8,6.2
"historical",1879,50.7,5.2,24.7,34.7,42.1,38.6,30.4,32.3,22.5,49.4,46.6,38.4,61.6,42.9,26.3,23.2,40.5,43.7,39.4,5.2
"historical",1880,49.1,3.5,28,42,44.5,43.9,39.7,28,29.7,46.6,48.6,37.9,59.5,53.5,27.8,21.5,47.4,39.4,36.8,3.5
"historical",1881,47.1,7.7,34.3,40.8,43.3,37.9,29.5,29.2,21.6,43.5,42.9,35.4,58.8,42.7,26.1,19.1,41.8,38.4,30.2,7.7
"historical",1882,48.2,6.4,25,36.9,35.3,43,38.1,25.9,27.3,47.7,46.4,39.2,46.5,48.9,27.4,23,45.7,40.6,41.4,6.4
