"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,138.8,125.5,133.5,106.2,89.6,89.7,174,94,146.6,154.1,143.5,307.3,191.6,147.2,125.4,126.6,131.9,112.9,141
"historical",1851,185.8,169.8,121.8,87.6,98.2,85.6,171.2,87.1,148.5,144.9,144.5,267.9,168.6,134.2,123.4,126.6,117.6,124.7,139.3
"historical",1852,150.2,189.8,117.2,108.6,114.7,88,165.8,95.8,155.1,170.8,135.8,274.9,166.3,156.6,141.9,101.7,134.6,114.6,143.5
"historical",1853,236,100.7,117,91.8,94.2,82.2,165,96.2,130.5,164.3,141.9,286.5,161.8,116.7,114.6,144.9,119.3,134.2,138.8
"historical",1854,201,138.7,122,99.5,101,95.3,178.8,90.4,134.6,162.8,146.5,272.1,178.7,132.1,120.1,137.1,147.7,120.5,143.3
"historical",1855,175,135.4,97.2,88.7,91.3,99.1,152.2,93.7,123.1,159.3,126,267.3,184.1,141.2,128.2,110.3,146.4,125,135.8
"historical",1856,155.7,134.1,100.3,94.9,87.9,79,197.2,91.4,127.3,154.9,129.7,273.6,171.5,134.3,141.5,113.1,137.1,116.1,135.5
"historical",1857,155.9,157.4,104.3,85.5,122.6,105,176.3,91.4,162.9,175.8,154,291.8,149.2,150.9,146.3,138.1,122.1,137.7,146
"historical",1858,161.6,163.3,147.4,87.7,96.6,90.8,182,101.7,105.3,164.5,142,299.6,155.6,112.1,124.1,122.3,126.6,121.8,139.2
"historical",1859,187.7,140.5,106.9,76.3,92.8,78.7,173.6,95.2,135.1,161.5,130,257,159.8,139.6,114.4,123.3,139.5,130.8,135.7
"historical",1860,163.9,130.9,139.2,98.5,85.1,90.1,126.5,93.8,126.5,157,144.5,243.7,167.4,147.6,152.5,129.7,142.1,120.5,136.6
"historical",1861,163.9,127.7,98.5,92,90.5,89.2,152.9,81.2,123.7,142.5,151.8,264.9,165,155.5,132.1,125.9,124.3,117.9,133.3
"historical",1862,166.4,127.2,130,93.7,88.5,92.2,116.5,94.1,130.2,139.8,129.3,302.6,181.6,131,145.9,134.9,118.6,115.4,135.4
"historical",1863,196.6,116.9,126.4,95.9,104.8,90.4,141.6,84.8,116.4,172.1,138.3,253.2,158.8,122.4,131.9,132.3,166.1,116,136.9
