"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,986.2,573.7,1122.9,1136.9,1156.3,1090.9,NA,986.3,805.2,941.6,1203.7,1193.4,1395.3,1182.3,711.7,1051.3,1175.4,1238.7,878.5,1046.1
"historical",1851,1032.7,551.3,1192.6,1115.1,1200.6,1174.9,628.6,1008.4,881.1,881,1202.7,1187.4,1358.9,1230.6,704.7,1020,1114.1,1272.4,917.7,1035.5
"historical",1852,1035.8,591.9,1060.7,1043.2,1164,1095.2,662,1048.1,855.4,835.5,1174.9,1188.5,1349.8,1273.4,733,1146.6,1146.8,1357.1,883.3,1034
"historical",1853,1090.7,586.8,1070.1,1125.1,1153.9,1141.1,651,1041.3,847,887.2,1228.2,1157.4,1369.2,1270.9,694.6,1068,1146.4,1336.9,892,1039.9
"historical",1854,1066.2,614,954.2,1204.9,1220.3,1119.6,615.4,1120.9,884.4,922.1,1166.2,1126.7,1291.5,1126.1,695.9,1095,1161.2,1295.7,970.4,1034.2
"historical",1855,996.6,645.8,1084.9,1112.7,1147.5,1107.6,650,1065.6,879.8,864.4,1232.3,1166.4,1325.1,1215.5,737.5,1121.1,1107.8,1236,926.7,1032.8
"historical",1856,982.8,566.8,1142.9,1095.9,1176.5,1158.5,667.6,1075,884.8,793.5,1218.8,1194.2,1152.2,1275,691.1,1162.4,1197.4,1307.7,878.5,1032.7
"historical",1857,984.8,588.7,1122.1,1116.7,1190.3,1154.5,606.3,1075.6,796.6,865.7,1192.2,1163,1249.1,1211.5,748.6,1166.8,1113.1,1257.6,864.8,1024.6
"historical",1858,944.6,566.2,1253.6,1079,1132.1,1170.6,722,997.8,823.5,900.8,1236,1169.7,1446.5,1117.4,675.9,1213.5,1050.8,1219.9,846.7,1029.8
"historical",1859,1010.2,503.9,982.5,1158.8,1133.6,1079.5,663.3,1035.4,864.4,996.9,1272.1,1170.7,1241,1187.5,755.7,1062.8,1074.8,1290.3,835.9,1016.8
"historical",1860,1070.4,584.9,1064.1,1124.1,1186.9,1117.8,664,1034.8,844.8,902.9,1240.5,1181.7,1134.2,1217.2,728.9,1124.8,1228.1,1308.7,873,1033.3
"historical",1861,1049.3,659.3,1019.2,1042.9,1077.2,1129.2,672.2,1101.1,843.7,855.3,1147.9,1242.9,1309.2,1185.5,686.2,1082.6,1242.9,1246.9,893.9,1025.7
"historical",1862,1049.3,606.9,966,1100.1,1158,1157.2,663.2,1028.3,945.5,942.5,1204,1217.7,1349.1,1151.9,687.2,1075.1,1148.9,1154.6,946.3,1029
"historical",1863,984.1,612.4,1034.3,1143.2,1110.3,1123.8,664.8,992,885.6,795.2,1289.5,1161.7,1226.1,1214.2,675.1,1067.4,1145.1,1304.6,892.6,1016.9
"historical",1864,1075.2,602.5,1077.2,1076.2,1195.1,1138.1,636.2,1033.4,940.3,929.3,1192,1130.5,1216.5,1187.9,729.3,1096,1221.2,1422.6,928.7,1043.6
