"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,28.7,0,0.4,1.4,10.3,17.8,NA,0.1,27.4,11.1,36.6,4.4,32.9,31.4,9.1,21.8,14.6,16.8,22.7,36.6
"historical",1851,25.9,0,0.2,6.5,8.2,15.5,0.1,0,4,7.6,35.9,3.1,48.5,32.1,8.3,20.7,14.5,30.1,16.2,48.5
"historical",1852,29.3,0,2.8,3.3,10,16.8,0.5,0.2,11.9,21.2,36.3,3.1,44.4,31.6,13.6,21,5.9,29.9,16.1,44.4
"historical",1853,26.1,0,0.2,16.9,10.8,13.6,0.3,1.1,9.4,18,33.4,2.3,42.7,31.1,8,29.7,10.8,32.5,10.9,42.7
"historical",1854,30.5,0,1.8,3.9,11.9,10.7,0.4,6,16.8,25.5,43,0.5,35.1,36.9,15.3,17.6,13.7,27.1,20.4,43
"historical",1855,19.2,0,0.7,2.5,3.5,9.2,1.9,0.1,21.2,8.2,34.9,9.4,48.8,32.4,8.6,15.3,10,31.3,12.1,48.8
"historical",1856,25.8,0,0.1,2.2,12.8,11.8,0.6,1.5,10.7,11.1,39.9,0.4,57,34.6,8.2,24.8,3.8,30.2,16.4,57
"historical",1857,25.1,0,0.2,3.2,12.1,13.8,0.1,0.1,23.8,10.8,38.8,1.6,56.9,34.5,15,19.7,6.9,31.4,10.2,56.9
"historical",1858,24.6,0,1.7,3.1,8,15.7,2.5,2,1.2,28.1,34.7,3.3,41.4,37.2,20.9,22.7,7.3,28.3,22.9,41.4
"historical",1859,30.3,0,0,11.7,9.5,12.5,0.2,0.9,13.4,18,34.5,3.8,37,35.5,8,29.9,7.3,33.7,17.2,37
"historical",1860,28.4,0,1.5,18.9,10.9,12.6,0.7,6.5,3.8,23.2,32.7,2,45.5,31.8,13.3,17.5,4.4,31,26.7,45.5
"historical",1861,29.1,0,0.5,3.3,7,20.9,0.2,0.2,26.7,13.6,34.9,12.3,41.7,43.7,18.1,23.9,11.1,30.4,6.8,43.7
"historical",1862,28.7,0,0.1,2.6,7.9,14.6,0.6,0.1,15.4,30.6,34.7,0.4,43.9,37.9,7.1,22.2,12.7,31.3,21,43.9
