"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,143.9,100.2,180,148.9,162.4,180.3,167,141.9,86.3,149,233.7,185.5,151.7,130.5,151.3,181.7,157.6,144.6,233.7
"historical",1851,97.5,134.3,139.1,131.5,183.5,213.9,136.8,142.9,90,141.8,199.3,132.1,147.3,130,209.4,140.2,158.7,117.2,213.9
"historical",1852,121.1,166.6,183.3,134.4,186.7,201.9,133,120.5,128,147.9,189.5,152.7,152.4,149,157.4,176.8,144,109.9,201.9
"historical",1853,110.9,146.8,118.2,132.8,183,241.6,184.8,123.1,141.6,141.8,165.9,128,147.9,153.2,168.7,171.1,161.7,118.2,241.6
"historical",1854,129.8,109.8,159.4,126.5,163.9,162.6,124.4,142.8,127.2,151.8,188,163.8,185.4,133.7,144.1,157,213.8,108.7,213.8
"historical",1855,97.5,109,196.1,144,188.2,218.2,118.9,127.1,133.2,163.2,168.9,105.2,140.6,141.3,150.2,186.4,184.9,137,218.2
"historical",1856,120.9,121.6,156.8,121,140.5,183.2,157.8,127.6,102.8,166.1,175.9,132.8,199.5,142.9,148.8,191.8,160.6,105.4,199.5
"historical",1857,129,136.2,183.6,129.4,157.2,233.4,127.4,112.2,143.1,156,201.9,172.2,144.4,146.8,190,174.2,191.1,104.4,233.4
"historical",1858,102.7,138.3,159.1,134.7,185,182.2,144.6,141.4,113.7,168.8,183.1,148,202.1,130.1,151.6,174.7,188.8,123.1,202.1
"historical",1859,114.7,119.2,155.9,129.5,174.6,211.1,124.8,173.8,90.9,165.3,223.2,127.1,187.8,120.1,128.3,140.9,170.8,98.9,223.2
"historical",1860,106.6,127,115.9,135.6,157.3,190.4,123.8,136.8,90.3,155.1,214,122.2,168.9,139.3,142.9,188.8,156.4,130.3,214
"historical",1861,113.8,105.5,142.2,155.1,145.3,148.3,167.8,162.6,140.4,153.5,195.2,111.2,175,147.6,151.4,147.2,128.7,146.1,195.2
"historical",1862,82.7,129.4,125.8,166.1,159.1,181.6,164.3,166.8,118,136.3,208.4,128.6,171.8,148.2,148.2,143.8,151.7,120.5,208.4
"historical",1863,70.3,135.7,197.8,155.5,187.2,166.8,157.2,137.7,99.6,152.1,162.2,165,178.9,119.5,150.6,146,157,138,197.8
"historical",1864,110.2,125.5,186.4,134.9,170.1,172.5,164.5,128.7,116.6,142.7,221.1,160.6,204.8,120.9,161.1,234,177.1,105.3,234
"historical",1865,118,89.2,184.9,118.8,174.3,156.5,182.6,139.4,175.7,152.7,224.9,118,192.4,148.9,193.4,157,144.9,112.8,224.9
"historical",1866,99.6,205.3,121.3,140.2,184.8,206.2,142.8,115.5,111.9,141.4,178.1,147,180.2,144.2,151.5,183.4,148.5,145.9,206.2
"historical",1867,158.7,142.8,148.2,133.1,183.8,225.1,151.2,165.3,122.4,162.8,186.4,149.1,194.7,141,137.5,217.7,154.4,113.5,225.1
"historical",1868,107.2,113.2,110.5,131.6,190.8,203,166,127,100.8,138.3,269.3,132,157.8,130,135.3,121.8,148.7,101.7,269.3
"historical",1869,96.7,159.9,182.1,144.4,165.1,166.9,167,119.7,131.4,136.8,212.2,146.7,145.7,176.4,153,175.2,154.1,115.6,212.2
"historical",1870,118.6,111.7,155.1,131.9,176.5,212.3,121.4,134.3,118.2,147.4,156.6,153.3,175.5,137.1,152.1,133.4,149.2,129.6,212.3
"historical",1871,96,125.2,137.5,163,171.4,163.2,141.2,111.8,166.3,164,182,137.1,170.4,144.6,154.4,174.8,155.1,129.8,182
"historical",1872,89,171.7,163.1,147.4,207.7,194.8,130.6,152.1,132.2,175.1,240.2,144.7,174.6,127.4,152.8,163.4,203.1,103.8,240.2
"historical",1873,109,135.9,126.7,123.9,185.2,175.8,150.1,127.2,108.7,171.5,194.8,143.8,145.5,143.3,141.9,187.4,150.9,99,194.8
"historical",1874,107,139.1,172.5,149.2,179.2,162.2,160.6,145.8,118.3,157.1,180.6,169.5,200,106.9,205.8,165,156.8,115.4,205.8
"historical",1875,140.1,123,159,147.6,167.1,187.9,130.9,138.5,136.2,155.4,213,138.4,164.7,146.2,173.3,132.8,166.5,129.3,213
"historical",1876,94.6,115.7,176.2,149.5,178.5,176.4,163.9,123.4,99.4,163.5,177.1,179.6,132.5,126.6,144.4,174,179,133,179.6
"historical",1877,116.5,134,160.5,157.9,211.7,220.6,137.1,123,82.7,154.1,188.4,150.9,175.6,158.2,153.5,160.6,130.3,150.6,220.6
