"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,246.9,358.5,400.8,299.6,464.9,450.5,352.7,355.1,371.7,198.4,421.1,306.2,394.3,356.6,287.9,535.4,431.1,446,535.4
"historical",1851,353,383.7,414.3,227.3,587.4,448.3,411.4,294.3,270.6,206,354.4,311.9,325.7,412.8,323.1,467.5,410.1,429,587.4
"historical",1852,290.6,304.5,342.8,297,478,437.4,436.6,348.9,371.6,259.5,499.4,328.5,318.7,383.7,345.7,422,411.4,358.1,499.4
"historical",1853,300.6,422.8,373.1,293,596.3,496,450.6,319,265.2,186,387.4,318.8,333.5,367.8,366.6,511.7,404.5,363.3,596.3
"historical",1854,288.5,439.6,295.9,278.7,569.4,513.8,483.9,375.9,319.3,223,366.9,371.5,342.6,418.2,365.6,507.9,365,466.1,569.4
"historical",1855,266.8,377.6,377.2,267.9,450.4,537.2,366.7,388.2,302.7,262,410,347.5,372.8,382.6,317.1,443.2,369.4,408.4,537.2
"historical",1856,315.4,404.6,402.8,264.3,536.4,451.9,499.9,343.4,394.7,213.3,341.2,314.5,344.4,367,446.8,507.7,365.7,338.7,536.4
"historical",1857,277.2,387.7,276.7,273.1,443,478.9,407.1,425.1,275.6,228.2,355.9,297.7,331.9,421.4,338.7,387.9,433.1,424.7,478.9
"historical",1858,302.8,312,409.6,244.5,558.3,430.4,429.8,287.1,411.3,220.1,385.5,387.4,329.7,390.8,365,381.4,394.2,450.4,558.3
"historical",1859,358.8,380.3,343.9,254.1,537,491.4,385.3,273.4,256,279.4,393.2,297.2,326.6,440.7,384.6,519,395,348.8,537
"historical",1860,317.3,342.3,357.6,276.1,531.9,478.6,414.6,328.2,333.2,264.5,409.1,340,360,418.7,344.4,570.6,455,507.9,570.6
"historical",1861,313.1,392.1,369.8,296.2,478.3,494.3,462.2,285.6,312.8,206.4,439.4,427.3,328.7,293.1,346.2,443.5,379.9,347.2,494.3
"historical",1862,319,444,370.8,302.9,493.8,445.7,426.1,316.7,314.2,235.9,364.8,335.5,317.8,329.4,375.2,467,394.9,354.8,493.8
"historical",1863,238.5,442.1,335,280.8,464,440.5,423.6,403.1,280,256.2,492.9,321.9,300.3,454.7,409.4,417.8,353.6,385.7,492.9
"historical",1864,365.2,394.5,317.4,230.4,476.4,434.5,427.2,301,343,226.7,429,309.4,317.8,396.5,429,514.2,423.6,418.4,514.2
"historical",1865,262.8,435.1,335.3,307.8,414.5,486.9,421.2,294.4,480.6,239.5,339,399.3,337.5,365.9,416,436.5,351.3,401,486.9
"historical",1866,277.5,362.7,421,284.5,528,431,461.1,302.8,338.1,236.8,372.9,265.1,383.2,412.9,342.1,425.9,403.4,403.9,528
"historical",1867,306.6,407.1,396.6,239.6,543.3,477.1,355.7,297.8,372,208.8,424,344.9,361.4,464.9,349.5,450.3,503.7,357.6,543.3
"historical",1868,367.1,420.9,404.8,303.9,486,497.7,342.7,304.7,251.9,258.6,480.5,300.7,351.7,374.4,424,385.3,358.6,311.1,497.7
"historical",1869,312.4,418,445.7,264.1,514,452.5,378.1,295.2,277.5,253.6,386.6,353.7,293.6,407.2,387.8,409.5,437.2,376,514
"historical",1870,237.4,410.5,454.9,295,481.3,468.3,354.1,312.6,296,227.3,402.7,261.6,317.5,366.8,342.5,530.2,474.9,351.4,530.2
"historical",1871,254.8,324,327.6,291.4,513.6,471.9,436.1,310.8,293.3,250.8,467.2,316.8,366.1,328.1,336.2,420,494.9,403.5,513.6
"historical",1872,271.2,349.4,394.7,259.4,474.6,472.9,416.7,309.2,422.9,210.7,387.9,324.7,298,362.5,380.4,480.2,371,353.8,480.2
"historical",1873,367,476.2,387.8,292.3,418.1,463.4,426.8,364.3,327.5,233.3,423.7,325.5,335.1,432.4,302.6,479.2,463.8,426,479.2
