"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,37.3,0,3.3,18.9,20.6,25.8,NA,16.7,28.9,30.4,35.7,25.8,40.1,41.4,7.3,5.7,23.9,31.5,28.7,23.4
"historical",1851,33.6,0,3.2,16.1,21.4,23.4,17.3,6,18.1,31.8,32.9,30.3,38.3,34.1,10.1,7.6,23.2,29.3,25.1,21.1
"historical",1852,32.7,0,1.3,15.2,17.6,27.8,23.8,1.7,19.6,31.8,33.9,27.6,39.7,37.2,4.9,3.6,27,32.1,28.9,21.4
"historical",1853,30.1,0,1.6,19.3,20.6,26.4,13.5,12.8,18.3,36.1,34,25.8,47.8,39.1,13.4,3.4,26.9,33.9,29.6,22.8
"historical",1854,31.7,0,0.3,18.7,21.4,25.4,23.6,5.7,12.4,37.8,36.5,24.5,43.5,37.8,11.4,8.3,26.9,31,30.6,22.5
"historical",1855,31.6,0,1.7,15.8,22.4,26.5,14.2,9,9.4,30,32.9,26.4,36.4,32.9,10.4,4.5,26.3,26.7,28.2,20.3
"historical",1856,32.3,0,9.9,14.3,18.8,27.1,11.9,5.1,12.1,30.7,33.3,24.1,49.9,37.3,10.1,7.5,30.2,29.2,26.6,21.6
"historical",1857,33.5,0,2.2,13.7,20.8,27.5,15,8.6,15.6,30.4,36.9,26.9,39.5,36,9.6,7.3,29.9,32.3,29.4,21.8
"historical",1858,30.7,0,11.4,15.9,21.4,24.4,18,1.5,21,26.9,27.8,26.5,38,37.3,12.9,5.2,30.9,29.8,30.8,21.6
"historical",1859,32.4,0,2.1,16.5,24.6,27.6,20,4.9,24.8,32.5,29.5,23.4,45.8,36.9,13.4,8.9,27.5,29.9,29.8,22.7
"historical",1860,33.7,0,10.1,16.6,19,24.3,17.6,4.2,16,30.8,38,27.6,43.3,40.5,6.7,8,31.9,31,28.9,22.5
"historical",1861,33,0.1,5.4,19.7,20.1,29,16.2,11.6,18.7,32.1,31.6,27.3,36.2,34.7,14.4,8.8,23.5,28.2,28.2,22
"historical",1862,31,0,3.1,13.6,21,28.7,17.5,6.9,29.3,35.2,33.4,25.3,48.2,36.3,5.2,4.7,25.9,31.2,31.5,22.5
"historical",1863,34.9,0,1,17,23.2,25.8,17.7,12.4,16.1,31.9,34.9,25.8,44.3,36.3,13.4,1.9,24.4,30.7,27.9,22.1
"historical",1864,32.5,0,5.6,14.9,20.2,27.7,21.4,6.5,19.3,27.6,31.2,26,50.6,37.9,8.9,5.9,32.6,27.7,30.5,22.5
"historical",1865,32.2,0,13.5,17.8,20.5,28.3,18.7,1.5,21,35.3,34.3,21.5,40.7,36.4,13.2,4.9,27.5,32.8,31.3,22.7
"historical",1866,32.4,0,3,12.7,19.5,27.6,14.2,2.5,16.6,33.3,37.3,28.9,42.7,40.6,10.3,7.1,27.2,32.3,29.1,22
"historical",1867,29.8,0,3.3,12.8,17.9,25.8,12.1,14.8,15.9,41.2,32.4,25.1,38.4,35.4,11.2,9.5,19.4,34.4,30.8,21.6
"historical",1868,28.9,0,3.5,16.3,19.1,27.4,17.4,9.3,16.4,28.9,40,28.7,35.8,37.1,10.3,1.7,24.4,28.1,28.4,21.1
"historical",1869,33.2,0.1,0.4,17.4,16.9,26,21.6,8.1,21.8,32.3,34.8,24.3,44.8,35.7,9.2,9,32,31.1,30.5,22.6
"historical",1870,35.1,0,12.4,20.3,24.4,27.9,15,17.8,27.4,33.5,34,28.8,49.2,39.3,6.7,8.6,23.7,29.7,29.9,24.4
"historical",1871,32.5,0,0.8,23.4,24.8,28.8,18.1,15.3,15.4,33.4,36,28.7,47.8,35.1,10.7,9.8,22.4,31.8,29.1,23.4
"historical",1872,30.8,0,7.6,16.7,21.5,25.6,17.4,9.2,26.2,30.2,31.1,28.6,54,41.5,7.4,6.2,29.7,32.8,28.1,23.4
"historical",1873,31.6,0,1.2,11.6,21.8,28.6,16.9,11.6,17,32.1,33.2,26.2,41,36,11.2,6.3,25.1,33.8,32.2,22
"historical",1874,29.7,0.1,2.6,15.3,25,30.3,12.2,6.2,2.2,31.6,36.4,24.8,47.6,39.6,9.6,6.7,27.7,36.4,31.6,21.9
"historical",1875,29.3,0.1,8.1,19.8,20,24.4,12.5,9.5,15.9,32.5,32.8,27.3,46.1,37.2,10.8,7.2,29.1,31.3,33.5,22.5
"historical",1876,31.4,0,9.2,20,20.8,25.2,14.4,14.7,17.3,32,37.8,27.9,51.9,35.9,7.9,10.7,27.1,32.7,28,23.4
"historical",1877,30.4,0,5.8,18.9,21.8,27.6,12.2,18.5,24.1,32.8,35.6,22.5,46.9,37.9,12.2,6.7,29,29,29.4,23.2
"historical",1878,30.9,0,3.1,17.7,26.4,26.9,24,7.8,17.3,28.6,34.8,28.7,35.1,39.9,8.6,9.6,18.7,29.8,27.9,21.9
"historical",1879,33.9,0,0.4,19.9,24,26.3,20,10.8,11.9,37.4,30.3,26.6,49.6,40.8,11.5,7.7,17.3,31.9,29.8,22.6
"historical",1880,32.2,0,1.5,13.9,21.3,23.2,22.1,13.2,21.2,31,33.5,30.5,46.1,39.6,10.5,5.3,27.9,30.1,24.6,22.5
"historical",1881,35.6,0,6.2,17,21.6,26.3,18.5,8,20.1,29.5,34.6,23.8,52.1,36.5,8.5,6.9,27.8,31.8,27.9,22.8
"historical",1882,31,0,3.5,15.7,19.9,24.5,26.5,7.5,23.1,35.9,32,26.3,39.8,37.1,7.9,5.9,23.4,31.1,27.1,22
"historical",1883,30.1,1.3,0.5,15.8,17.3,25.3,24.5,8.1,23.8,37,36.4,25.5,46.8,34,10.5,5.4,29.7,29.7,24.7,22.4
"historical",1884,31,0,0.2,13.9,18.2,24.2,11.6,7.8,3.2,30.1,34.1,25.1,43.9,36.2,4.6,6,26.4,26.5,31,19.7
"historical",1885,33.2,0,2.2,13,18.1,24.6,12.1,6.8,17.5,31.1,35.5,25.7,40,32.4,3.3,7.2,34.7,26.4,28.7,20.7
"historical",1886,31.1,0,1.1,12.9,19.5,25.5,14.8,6.1,9.9,30.3,33.2,23.6,42.5,36.9,7.3,3.9,24.1,30,29,20.1
"historical",1887,34.5,0.1,7.6,12.7,22.5,25.9,21.1,3.8,22.5,35.1,33,25.3,49.9,35.5,9.4,3.9,25.7,32.1,30.1,22.7
"historical",1888,31.4,0,8.7,11.7,21.5,20.9,23.6,8.4,27.6,29.7,31.5,27.5,47.3,35,11.9,5.9,29.3,29.9,29.3,22.7
"historical",1889,31.2,0,6.4,15.4,15.5,27.7,15,5.1,28,30.1,35,27.3,47.7,37,14.8,9.3,24.2,30.6,29,22.6
"historical",1890,31.1,0,3.3,13.8,21.3,29.9,21,8.3,18.6,27.8,33.3,25,46.1,37.1,5.6,7.6,20.5,26.6,26.2,21.2
"historical",1891,35.2,0,3.5,15,22.2,28.1,14.6,5.9,14.2,32.2,35.6,21.1,45.7,36.3,7,5.6,23.4,30.3,25.2,21.1
"historical",1892,29.9,0.2,8.3,16,16.2,26.7,19.5,5.6,22.8,33.2,35.4,26.1,56,37.3,8.2,8.1,26.2,29.2,28.3,22.8
"historical",1893,32.2,0,3.3,15.4,18,22.4,10.8,9.8,17.8,32.7,33.5,28.6,48.7,40,8.8,7.2,25.6,23.7,29.4,21.5
"historical",1894,32.1,0,6.9,16.2,22,27.1,15.8,13.6,14.6,31,27.6,22.8,42.4,34.5,9.6,7.6,28.2,33.5,30.7,21.9
"historical",1895,30.8,0,3.6,16.5,20.6,25,17.1,5.1,9.9,31.2,33.2,22.5,44.7,34.8,13,10.4,22.9,30.3,29.1,21.1
"historical",1896,31.3,0,5.7,16.5,19.9,25.9,15.8,3.7,27.7,38.8,30.9,23.6,47.1,34.5,14.2,6.2,28.7,28.2,31,22.6
"historical",1897,34.4,0.7,2.5,19.7,23.3,23.4,14,20.1,17.8,30,32.5,27.1,55.8,36.5,9.8,8.5,27.7,31.5,27.7,23.3
"historical",1898,36.4,0,8.6,18.5,21.2,24.5,12.9,16.2,20.1,29.4,32.4,24.3,43.8,34.6,12.1,6,21.9,30.4,28.9,22.2
"historical",1899,32.2,0,2.2,17,23.9,26.1,17.8,7.8,9.7,30.9,29.2,25.6,48.1,35,12.7,7.7,26,31.5,29,21.7
"historical",1900,33.1,0,0.8,11.4,17.8,27.7,19.6,6.2,20.7,33,35.9,27.2,50.2,36.5,12.7,3.7,27.2,31.7,29.7,22.4
"historical",1901,32.1,0,1.5,16.7,20.5,27,18.8,11.3,22.5,36.7,34.3,26.1,45.7,36.3,11.4,5.7,28,30.9,26.5,22.7
"historical",1902,33.8,0,1.2,12.6,20,27.2,19.5,10,23.4,28.8,36.7,24.8,41.6,32.1,14.9,8.2,28.2,32,27,22.2
"historical",1903,29.1,0,0.6,13.5,20.9,27.8,23.2,8.6,14.3,29.4,34.2,25.9,43.5,34.5,11.8,5.2,26.2,29.3,21.4,21
"historical",1904,29.8,0,2.7,11.6,13.8,28.3,20.5,4.3,19.1,30.1,34,29.4,43.7,38.4,10.5,7.3,14.2,28.6,27.4,20.7
