"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,2.3,0,0,0,0.4,1,NA,0,1,0.1,1,0,28.7,4.9,0.3,0.1,0.4,1.5,0.1,2.3
"historical",1851,1.4,0,0,0,0.2,1.2,0,0,0.2,0.1,1,0.1,19.5,7.5,0.5,1,0.6,4.4,0.2,2
"historical",1852,2.8,0,0,0,0.5,1.1,0.1,0,0,0.4,0.5,0.3,32.4,5,0.4,0.1,0.3,5.1,0.2,2.6
"historical",1853,1.8,0,0,0.1,0.6,1.1,0,0.3,0.5,0.2,0.2,0,30.4,3.8,0.8,0.4,0.3,5.9,0.3,2.5
"historical",1854,2.4,0,0,0,0.4,1.3,0,0,0.7,0.3,1.1,0,22.5,6.2,0.4,0.1,0.6,0.8,0.8,2
"historical",1855,1.3,0,0,0,0.3,0.4,0,0,0.3,0.4,0.2,0.2,31.4,5.6,0.4,1.2,0.5,3.5,0.7,2.4
"historical",1856,1,0,0,0,0.1,0.4,0,0.1,0.6,0.2,1,0,33.4,5,0.2,1.3,0.4,3.5,0.3,2.5
"historical",1857,1.4,0,0,0,0.1,0.5,0,0,0.8,0,1.2,0.1,32.2,8.2,0.8,0.3,0.2,4.8,0.1,2.7
"historical",1858,0.6,0,0,0.1,0.3,0.6,0,0,0,1.2,0.2,0.1,25.1,8.8,0.9,0.3,0.5,2.1,0.4,2.2
"historical",1859,2.2,0,0,0.1,0.5,0.8,0,0,0.1,0.6,0.2,0,29,10.5,0.2,0.4,0.3,8.1,0.3,2.8
"historical",1860,1.8,0,0,0.3,0.3,0.5,0,0,0,1,1,0.1,30.9,4.1,0.4,1.5,0.5,2.8,0.8,2.4
"historical",1861,2.2,0,0,0.1,0.3,1.1,0,0,0.7,0,0.7,0.1,31.4,9,0.4,0.4,0.3,6.1,0.1,2.8
"historical",1862,4.1,0,0,0,0.6,1,0,0,0.1,2.3,1,0.1,30.6,2.7,0.3,0.2,0.6,6.6,0.5,2.7
"historical",1863,4.5,0,0,0,0,0.4,0,0.1,1,0.4,0.6,0.1,24,8.2,0.7,0.3,0.3,1.1,0.3,2.2
"historical",1864,2.2,0,0.2,0,0.7,1.3,0,0,0.4,0.2,0.5,0.1,26.9,4.3,0.6,0.2,0.5,2.1,0.4,2.1
"historical",1865,2.4,0,0,0.1,0.6,0.8,0,0,0.2,1.7,0.6,0.3,27.7,9.4,0.3,0.6,0.3,0.3,0.2,2.4
"historical",1866,3,0,0,0,0.3,1.5,0,0,0.2,0.6,0.6,0,29.9,5.2,0.7,0.4,0.3,1,0.1,2.3
"historical",1867,1.1,0,0,0.1,0.2,0.7,0,0.1,1.6,0.8,0.2,0.1,25.5,10.4,0.5,1,0.3,0.8,0.2,2.3
"historical",1868,1.2,0,0,0,0.2,0.8,0,0,0,0.1,0.7,0.3,22,2.8,0.2,0.8,0.5,1.4,0.4,1.7
"historical",1869,2.4,0,0,0,0.2,1.9,0,0,0.5,2.6,1.1,0.1,33.8,10.5,0.4,1,0.5,0.8,0.2,2.9
"historical",1870,1.6,0,0,0.3,0.5,0.5,0,0,0.2,1.2,1,0.1,34.7,9.2,0.6,2.2,0.4,1.4,0.8,2.9
"historical",1871,1.1,0,0,0,0.5,0.6,0,0,0,0,0.9,0,29,4.7,0.5,1.3,0.5,2,0.9,2.2
"historical",1872,2.3,0,0,0,0.4,0.8,0,0,0.1,0,0.6,0.3,21.7,5,1,0.9,0.4,0.7,0.2,1.8
"historical",1873,2,0,0,0,0.2,0.9,0.1,0,0.2,0.2,0.3,0.1,28.3,10.5,0.2,1,0.3,3.1,0.3,2.5
"historical",1874,2.4,0,0.1,0.1,1.1,0.6,0,0,0,0.1,0.4,0.3,26.7,9.2,0.8,1,0.4,1.6,0.3,2.4
"historical",1875,2,0,0,0.1,0.1,0.5,0,0,0,0.3,1.2,0.1,32.6,9.6,0.3,0.8,1,2.8,0.1,2.7
"historical",1876,2.2,0,0,0.1,0.2,1.9,0,0,0.1,1.3,0.7,0.2,30.7,4.2,1.2,0.6,0.5,0.5,0.9,2.4
"historical",1877,0.7,0,0,0,0.3,0.7,0,0,3.6,2.7,0.2,0,28.6,5.7,0.4,0.6,0.4,1.5,0.3,2.4
"historical",1878,1.2,0,0,0,0.3,0.5,0,0,2.7,0.4,2.1,0.3,22.2,8,0.1,0.5,0.4,1.4,0.2,2.1
"historical",1879,2.2,0,0,0,0.4,1.1,0,0,0.1,0.9,0.1,0.1,16.5,9.7,0.3,0.2,0.7,3.6,0.4,1.9
"historical",1880,4,0,0,0,0.2,1,0,0,0.6,1.4,0.9,0,22.8,7.5,0.2,0.6,0.6,7.7,0.9,2.5
"historical",1881,1.8,0,0,0,0.3,1.6,0,0,0,0.7,0.5,0.1,30.5,6.7,0.6,0.7,0.4,6.9,0.8,2.7
"historical",1882,2.4,0,0,0.3,0.1,0.7,0,0,0.4,0,0.6,0.3,27.8,3.3,0.4,0.2,0.6,3.4,0.7,2.2
"historical",1883,1.3,0,0,0.1,0.4,0.7,0,0.1,0.9,0.2,0.7,0.2,22.5,7.5,0.4,0.3,0.3,2.3,0.9,2
"historical",1884,1.1,0,0,0,0.4,1.3,0,0,0,0.3,0.3,0.2,24.9,8,0.1,0.1,0.4,1.7,1.3,2.1
"historical",1885,1.2,0,0.1,0,0.2,0.9,0,0,0,0.6,1.8,0.4,30.4,7.6,0.2,0.9,0.3,3.6,0.4,2.6
"historical",1886,2.2,0,0,0,0.2,0.4,0,0,0.1,0.3,0.9,0.1,29.8,5,0.1,0.1,0.3,1.5,0.2,2.2
"historical",1887,1.7,0,0,0,0.5,0.6,0,0,0.3,0.7,0.4,0.1,22.1,4.6,0.3,1.3,0.3,0.6,0.1,1.8
"historical",1888,3,0,0,0,0.3,0.5,0,0,0.2,0.1,0.4,0.1,33.6,4.6,0.9,0.7,0.3,1.9,0.2,2.5
"historical",1889,1.7,0,0,0,0.3,0.5,0,0,0.1,0.1,1.2,0.1,25.1,5.1,1.2,0.3,0.5,1.9,0.1,2
"historical",1890,1.4,0,0,0,0.2,0.7,0,0,0,0.3,0.3,0,23.1,4.6,0.2,0.9,0.5,1.9,0.3,1.8
"historical",1891,1.6,0,0,0,0.2,0.5,0,0,0.1,0.1,0.4,0,30.1,6.7,0.4,0.2,0.3,2.2,0.1,2.3
"historical",1892,1.2,0,0,0,0.4,0.5,0,0,0,0.9,1,0.2,28.6,7.9,0.8,0.4,0.5,0.6,0.2,2.3
"historical",1893,2.1,0,0,0,0.2,0.8,0,0,0.1,1.2,0.6,0.2,18.9,11.5,0.1,0.9,0.3,1.3,1.6,2.1
"historical",1894,1.8,0,0,0.1,0.6,1,0,0,0.1,1,0.4,0.2,28.7,8.2,0.4,0.3,0.3,1.8,0.5,2.4
"historical",1895,2.8,0,0,0,0.2,0.5,0,0,0.4,0.2,0.5,0,25.7,8.5,0.2,0.3,0.4,2.4,0.2,2.2
"historical",1896,2.5,0,0,0,0.1,1.1,0,0,0.2,1.8,0.5,0.2,27.3,6.1,1.2,0.3,0.4,2.1,0.8,2.3
"historical",1897,2.3,0,0.1,0.1,0.2,0.8,0,0,0.2,0.8,1.3,0.4,29.4,7.6,0.2,0.6,0.4,0.8,0.5,2.4
"historical",1898,2.2,0,0.1,0,0.3,1,0,0,0.4,2.8,1.1,0.1,23.9,8.9,0.5,0.2,0.3,1.1,0.2,2.3
"historical",1899,1.2,0,0,0.1,0.1,0.9,0,0,0.2,0,1.1,0.2,28.3,4.6,1.1,1.3,0.3,0.4,0.1,2.1
"historical",1900,2.4,0,0,0,0.5,0.8,0,0,0.3,0.2,0.4,0.1,29.3,6.9,0.5,0.8,0.5,5.3,0,2.5
"historical",1901,0.9,0,0,0,0.3,0.9,0,0,0,2.2,1.3,0.1,26.8,12.7,0.3,1.4,0.4,0.5,0.3,2.5
"historical",1902,1.2,0,0,0,0.2,1.5,0,0.1,0.2,0,0.5,0,30.6,4.4,1.3,0.1,0.3,2.6,0.3,2.3
"historical",1903,1.4,0,0,0,0.1,0.3,0,0,0,0,0.5,0.1,27.4,4.6,0.1,0.6,0.6,1.3,0.2,2
"historical",1904,1.6,0,0,0,0.4,0.4,0,0,0.9,2.4,0,0.1,27.5,3.9,0.2,0.2,0.4,1.3,0.3,2.1
"historical",1905,0.9,0,0,0.2,0.7,0.3,0,0,0.1,0.2,0.4,0.2,26.6,5.3,0.3,0.6,1,0.8,0.1,2
"historical",1906,1,0,0,0,0.3,0.5,0,0,0.2,0.6,0.8,0,22.5,2.2,0.3,0.7,0.5,0.9,0.6,1.6
