"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,62.3,71,100.7,74.1,58.5,78.4,NA,123.4,63.3,46.8,99.2,99.2,154.3,127.5,58.7,76,109.7,76.9,47.9,46.8
"historical",1851,48.2,75.8,73.7,93.4,58.8,72.6,51,85.6,101.2,90.1,57.8,96.7,172.5,118.5,65.1,68.1,83.5,65.8,63.8,48.2
"historical",1852,43,72.9,110.3,93.6,81.7,59.3,42.8,91.2,64.1,69.6,91.2,44.5,208.1,101.5,81.2,68.7,149.9,89.2,61.1,42.8
"historical",1853,48.3,47.1,55.2,72.4,59.8,56.6,42.4,129.3,101.4,63.5,92.9,101.7,185.9,134,69.6,68.7,108.6,126.4,26.7,26.7
"historical",1854,67.5,67.4,89.3,84.7,51.6,73.4,47.2,69.8,96.6,43.9,88.7,62.3,278,59.2,78.8,100.3,113.7,75.7,62.2,43.9
"historical",1855,62.9,77.9,82.8,64.9,52.2,42.3,57.6,118.2,99.5,71.7,80.4,72.4,144.3,101.5,66.7,55.2,121,87,63,42.3
"historical",1856,58,58.5,121.7,78.3,42.2,69.2,59.4,116.6,75,34.4,64.5,95.4,148.1,119.6,64.7,58.2,110.4,104.8,48.7,34.4
"historical",1857,54.6,115.1,81.7,94.2,66.6,64.2,47.9,90.9,79.9,53.2,69.6,81.1,197.4,111.4,52.4,78.8,97.4,98.2,54.9,47.9
"historical",1858,52.2,86.1,130.4,76.7,52.4,67.9,46.1,84.2,70.6,28.2,84.5,80.5,135.1,126,29.4,98.5,105.9,89,64.9,28.2
"historical",1859,48.9,77.3,111.9,82.5,56.3,55.9,38.8,112.2,79.8,61.3,84.3,70.2,124.6,105.7,108.3,70.8,74.7,85,47.4,38.8
"historical",1860,59.3,93.9,72.1,88.3,44.3,66.8,65.2,96.7,96.2,68.5,82.7,103,215.7,83.3,53.6,53.1,104.3,81.4,61.5,44.3
"historical",1861,52.8,95,89.2,88.4,70.7,62.6,49.4,109.1,98.1,45.3,108.1,81.1,124,110.4,59.9,63.8,94.9,100.9,53.2,45.3
"historical",1862,45.4,81,74,80.8,77.7,70.7,51,71.1,93.2,53.3,55.8,95.1,143.9,92.5,61.7,65.6,92.5,65.1,62.1,45.4
"historical",1863,36.2,82.8,83.7,60.2,72.3,51.2,35,81.1,91.8,37.9,109.1,119.6,194.7,95.7,79.1,63.2,113,60.1,46.9,35
"historical",1864,47.3,66.9,102.6,66,80.5,57.2,53.4,94.3,106.3,84.1,70.9,72.2,163.8,82,41.4,57.2,117.1,78.2,51.6,41.4
"historical",1865,47,64.2,127,88.2,86.1,59.3,35.1,117,93.4,77,95.9,90.3,142.4,80.2,57.3,75.5,115.3,99.2,50,35.1
"historical",1866,40.1,83.6,93.2,68.4,61.2,64.9,53,70,91.5,51.1,110,73.9,249.1,103.4,51.1,51.4,91.1,65.7,52.4,40.1
"historical",1867,36.1,88.4,86.8,78.5,70,72.4,49.7,131.1,88.4,56.8,84.6,97.4,202.6,56.2,53.9,71.9,112.7,84.4,42.8,36.1
"historical",1868,55.8,86.7,118.7,80.7,62.7,66.4,51.6,89.5,86.5,78.5,83.5,65,162.4,107.3,105.1,46.4,108.5,72.3,46.9,46.4
"historical",1869,37.1,74.2,86.9,72.5,61.7,36.2,44.2,103.2,89.3,80.9,113.6,69.3,244.3,78.6,85.1,59.3,88.1,71.7,68.1,36.2
"historical",1870,46.8,74.8,116.6,88.6,59.3,60.5,62.6,76,64.2,73.8,105.1,97.2,222.2,100.5,86.1,64.7,94.8,83.7,50.7,46.8
"historical",1871,63.2,99.8,101.7,84.8,53.9,49.2,39.1,131.4,108.2,25.9,98,97.4,138.3,150.8,74.7,44.9,96.6,108.7,47.9,25.9
"historical",1872,54,84.2,62.9,85.2,58.3,66.6,41.6,149.8,101.4,47.6,104.6,74.7,171,95.6,45.8,67.4,131.2,79.1,62,41.6
"historical",1873,51.1,108.8,122.5,100.5,70.5,75.2,70.5,128.6,108.7,54.9,91.9,104.9,206.6,79.1,82.4,45.7,127.8,70.7,42.5,42.5
"historical",1874,60.4,99,111.9,97.4,64.6,84.3,32,78.4,94.8,50.3,88.8,73.9,307.9,80.9,38.7,76.2,77.2,104.8,53.4,32
"historical",1875,60,68.5,131.1,76.7,85,64.9,37.6,128.8,77.9,84.1,116.7,80.2,194.2,99.2,59.3,56.3,85.9,101.9,42.5,37.6
"historical",1876,39.4,92.1,99.2,105.8,62.2,81.2,53.8,91,111.1,63.9,84,91.5,136.3,95.4,68.5,87.5,105.2,84.8,37.1,37.1
"historical",1877,50,86.3,97,71.4,59.7,77.9,56.7,99.5,119.2,65.2,80,52.8,240.2,97.6,88.7,54.7,123.4,86.8,40.9,40.9
"historical",1878,59.7,68.6,112.3,85.9,50.2,81,45.8,95,80.5,71.7,85.8,77.4,186.6,61,48.3,74.7,118.7,83.7,72.7,45.8
"historical",1879,48.1,102.4,125.1,95.1,54.2,66.7,28.9,121.4,98.9,62.3,123.4,111.2,214.2,83.1,77.2,59.8,121.2,75.5,42.5,28.9
"historical",1880,53.8,111.8,77.7,69.9,57.4,70,38,135.3,89.3,68.4,106.6,79.7,231.8,105.6,79.7,34.9,83.5,84.1,44.6,34.9
"historical",1881,56.7,102,102.8,54.7,61.4,68.6,25.2,169.4,66.5,68.7,85.4,93.8,175.8,103,73,53.6,126.8,85,37.9,25.2
"historical",1882,52.2,63.3,91.3,67.5,62.2,41.3,43.9,75.2,99.2,53.1,93.1,54.6,170.9,73.1,60.5,47.8,128,76,40.7,40.7
"historical",1883,55,100.7,109.7,72.6,50.6,75.1,39.8,84,89.8,67.2,57,87.8,176.4,79.6,62.6,69.8,58,111.4,44.8,39.8
"historical",1884,41.7,103.1,152.2,84.2,84,76,16.3,113.9,92.1,52.1,89.5,85.9,154,119.5,74.9,64.9,111.5,68.5,41.2,16.3
"historical",1885,64.7,104.3,77.1,78.4,55.5,71.5,52.7,108.3,104.4,65.2,63.1,96.4,155.9,98.7,72,49.3,119.7,95.9,64.4,49.3
"historical",1886,47.6,121.7,118.8,55.6,73.4,73.4,37,113.1,122.2,90.5,83.8,75.7,279.4,85.1,81.7,34.8,115.2,96,30.1,30.1
"historical",1887,59.7,78.8,113.6,60.2,71.7,82.3,43.1,84.6,92.7,57.2,67.9,100,166.3,67.5,55.3,69.3,102.7,64,45.6,43.1
"historical",1888,44.8,83.8,132.2,89.8,58.1,67.9,55,106.6,103.4,56.6,92.9,73.3,197.6,117.7,44.2,76.3,86.9,86.5,65.4,44.2
"historical",1889,50.9,85.2,128.1,105.4,64.2,57,23.1,65,84.2,57.9,70.9,83.1,132.8,121.9,47.9,74.2,146,72.7,38.9,23.1
"historical",1890,50,123.1,104.7,75.3,46.5,66.8,49,82.3,69.8,74.8,82.1,91,239.6,85.8,89.7,58.3,81.5,80.9,44.1,44.1
"historical",1891,44.2,132.6,96.2,91.3,77.1,76.4,52.1,111.8,57.5,61.4,73.4,112.8,182,106.3,61.7,51.7,112,82.9,36.1,36.1
"historical",1892,54.9,105.4,57.7,79.3,84.5,62.7,48.6,74.8,114.5,30.4,57.3,71.7,128.5,98.6,89.3,48.4,108.4,88.7,46.9,30.4
"historical",1893,49.8,112.2,92.5,63.9,67.7,66.7,55,105.8,82.4,51.8,107.6,76.2,189.9,127.7,69.5,64.3,147.3,86.5,40.2,40.2
"historical",1894,50.5,110.4,144.4,80.1,46,40.9,48.7,73.1,59.3,72.1,84.9,87.4,170.4,130.5,30.3,76,97.8,73.6,35,30.3
"historical",1895,52,115,96.9,85,51,74,39.3,67,94.6,53.9,66.6,89.5,163.1,112.3,59.1,67.3,113.3,78.8,34.9,34.9
"historical",1896,52.4,69.4,111.5,75.1,73.6,73.7,58.5,86,55.5,83.3,106.9,97.4,192.3,84.9,42.4,79.5,108.2,75,62.8,42.4
"historical",1897,51.6,68.4,124,88.5,65.9,52.3,43.3,96.4,96.6,74.2,88.7,89.1,199.8,92.7,87.3,62.8,123.3,76.7,49,43.3
"historical",1898,56.1,100.1,126.2,86,72.1,76.3,63.5,88.6,92.7,69.9,63.7,95.5,220.5,88.5,84.4,54.1,111,98.6,64.3,54.1
"historical",1899,69.1,52.1,77.6,51.5,50,45.9,61.5,108.5,96.3,35,79.5,117.2,214.5,94.6,46.6,51.1,152.2,83,45,35
"historical",1900,57.4,82.1,109.6,74,60,70.5,55.9,96.6,108.6,77.6,84.3,69,234.9,107.6,63.7,56.5,113.5,65,51.5,51.5
"historical",1901,47.6,83.5,128.2,73.3,70.3,80.5,32.9,116.2,102.3,72.5,68.2,76.6,175.7,102.8,90.5,61.7,105.3,74.5,43.5,32.9
"historical",1902,69.7,46.7,96,80.1,58.3,55.6,62,100.9,86.6,40.1,111.8,77.3,164.6,97.4,89.9,68.4,127.4,83.6,47.3,40.1
"historical",1903,56.6,59.7,125.8,55.4,71.2,63.8,52.9,135,51.6,66.7,77.9,110.5,149.6,113.7,78.9,55.1,100.6,63,48.3,48.3
"historical",1904,48.5,52.9,72.3,81.7,60.1,76.4,30,88.6,107.3,60,94.2,85.5,205.9,83.3,53,88.8,103.9,63.4,46.3,30
