"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,147.7,64.1,95.9,58.1,27.7,28.4,138.9,43.3,144.1,104.8,85.6,241.1,125.4,75.8,92.8,63.2,108.2,96,27.7
"historical",1851,166.4,174.6,86.6,46.4,42.3,30,130.7,42.1,109.1,109.7,103.7,213.8,98.8,51.5,83.9,63.2,76.5,80.3,30
"historical",1852,165.9,107.2,87.8,66.4,50.6,62,122.6,58,95.8,88.5,102,225,119.5,105.4,70.3,71.8,94.5,78,50.6
"historical",1853,171.9,95.3,67.9,67.8,44,46.8,156.1,47,103.7,109.8,102.3,236.1,74.2,72.9,79.7,86.7,92.5,86,44
"historical",1854,147.1,162.3,105.3,65.8,50.8,54.1,142.7,46.6,78.9,124.6,107.5,233.2,109.7,103.8,80.1,84.5,123.6,76.9,46.6
"historical",1855,160.3,132.9,76,58.4,61.9,46.7,137.8,48.6,88.3,106.9,71.6,182.1,85.5,63.8,92.6,61.3,95.2,69.2,46.7
"historical",1856,134.4,92.2,69.4,61.5,47.9,44.3,141.1,39.6,108.7,67.2,75.9,196.3,107.6,68.3,112.5,58.7,90.3,69.9,39.6
"historical",1857,141.6,83.7,108.5,71.6,45.5,40.1,142.9,52.6,105.3,106.7,101.3,262.7,107.2,82,66.7,93.9,121,81.4,40.1
"historical",1858,138.6,116.4,116.9,59.4,35.4,30.8,161.5,35.2,82.4,121.1,75.5,208.9,99.3,59.6,55.1,70.1,82.4,103.2,30.8
"historical",1859,147.9,106.1,82,44.7,45.2,31.5,152.6,48.9,112.6,110.8,81.6,229.3,99.5,85.5,80,39.1,121.3,84.6,31.5
