"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,100.2,295,148.2,62.1,107.6,127.7,210.5,44.1,145,114.2,66.8,138.2,44.7,79.9,27.7,83.8,151.7,119.8,27.7
"historical",1851,65.4,176,130.9,53.6,149.8,123.3,146.3,63.2,157.9,75.2,116.6,138.3,15.9,51.7,78.7,113.7,95.7,85.3,15.9
"historical",1852,228.3,92.5,171.3,57.9,116.9,40.7,276.2,61.8,176.4,96.8,121.2,47.2,76.8,136.9,103,138.6,100.2,28.1,28.1
"historical",1853,265.9,207,67.9,99.7,113.2,52.2,55.6,75.8,129.3,92.7,62.3,154.2,73.8,184.7,88.8,111.2,84.9,150.9,52.2
"historical",1854,169.4,44.2,57.6,37,127.2,70.2,90.9,44.5,232.1,116.1,113.5,97.8,62.2,128.8,83.6,80.5,127.9,70.5,37
"historical",1855,23.6,237.5,106.2,105.9,83.9,226.4,281.4,40.1,95,79.7,40.8,70.7,62.3,101.7,99.7,30.4,144.3,116,23.6
"historical",1856,220.9,135.4,185.6,84.2,107.6,101.3,114.2,53.1,180.8,61.3,101.4,98,75.4,96.8,72.7,138.5,130.9,111.9,53.1
"historical",1857,198.4,163.5,71.5,91.7,74.1,144.9,193,41.5,199.5,74.2,120.6,19.9,63.3,110.1,99.9,126.4,149.1,146.5,19.9
"historical",1858,148.3,149.5,142.2,65.3,159.2,103.6,169.1,79,107.1,81.1,188.6,78.8,57.3,156.1,101.1,177.2,42.5,85.8,42.5
"historical",1859,151.3,193.1,128.3,52.9,69.8,31.6,133.3,39.1,124.4,60.1,131.9,164.7,28.4,125.7,138.5,99.2,178.3,54.6,28.4
"historical",1860,131.7,84.4,131.1,53.8,128.6,98.6,226.7,58.9,244.5,41,49.2,121.9,140.1,168.8,129.7,177.3,116.7,86.2,41
"historical",1861,199,238,249.2,33,61.8,131.8,182.6,74.5,135.5,97.6,116.7,191.8,78.3,75.2,73.3,199.2,22.7,147.9,22.7
"historical",1862,186.8,23.5,101.1,32.2,87.1,118.9,259.3,47.8,57.1,68.1,98.7,117.4,125.4,64.8,72.5,196.3,21.9,102.8,21.9
"historical",1863,233.5,253.3,89.9,118.4,89.7,91.2,110.2,63.9,123.9,49.2,153.7,66.6,57.5,92.7,52.8,182.2,160.7,50.2,49.2
"historical",1864,126.8,97.9,157.4,71,68.7,62,255.2,96.9,201.9,41.5,138.4,45.7,75.5,96.6,77.1,128.3,231.6,130.1,41.5
"historical",1865,149.4,139,67.9,103.1,68.3,55.8,85.7,82.9,174.9,61.4,117.4,99.6,95.4,82,81.8,181.3,112.5,108,55.8
"historical",1866,202,227.4,82.1,94.2,146.4,37.9,175.9,52.1,192,165.8,129.1,99,64.6,58.9,130.6,152.9,70.5,152,37.9
"historical",1867,164.5,192.7,129.4,83,110.9,15.9,66.1,73,110.3,94.3,153.5,130,103.5,147.8,54.6,182.2,165,76.7,15.9
