"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,6.4,0,1.3,23.7,19.4,16.4,NA,3.3,0.6,0.5,14.8,0.3,12.2,15.3,9.4,0.6,22.7,0.4,1.6,23.7
"historical",1851,2.9,0,2.7,11.2,13.6,34.8,17.6,12.9,0.5,0.4,10.3,7.6,10.3,23,0.7,1,16.1,2.2,0.7,34.8
"historical",1852,1.8,0,0.5,3.2,17.4,39.8,3.4,2.1,0.2,0.3,25.9,18.3,55.6,20.7,3.2,0.6,21.3,1.3,1,55.6
"historical",1853,2.2,0,0.8,26.7,18.9,28.9,7.4,28.9,0.1,1.5,11.6,8,25.1,17.2,6.3,0,11.6,0.9,1,28.9
"historical",1854,1.9,0,0.3,10.7,23.6,25,15.6,13.1,0.5,0.3,29.2,2.5,50.5,15.7,0.9,0.1,20.2,0.7,2.2,50.5
"historical",1855,2.2,0,5.2,6.5,17.8,17.9,4.3,6.7,1.4,0.1,9.3,6.5,72.6,15,3.7,0,10.1,0.2,1,72.6
"historical",1856,6.4,0,1.7,13.1,19.9,29.1,11.2,9.9,0.1,0.2,26.6,0.2,35.6,12.6,0.9,0.3,29.3,4.8,0.4,35.6
"historical",1857,4.8,0,0.7,7.3,24.9,29.5,25.7,6.2,0.2,5.1,18.9,5.1,21.3,12.9,1.5,0.1,18.2,8.1,1.2,29.5
"historical",1858,2.7,0,1.4,5.4,27.7,27.9,13,2.9,0.1,0.9,31.3,11,17.5,9,2.3,1.9,20.4,0.6,0.8,31.3
"historical",1859,3.6,0,1,24.5,25.4,28.9,3.8,11.1,0.1,0.1,15.8,9.6,37.8,23.8,6,0.1,37.7,13.1,0.5,37.8
"historical",1860,1.8,0,18.2,7.9,10.2,24.7,6.7,7.6,1.3,0.1,7.7,14.1,68.8,20.8,3.1,0.7,16.2,0.3,0.3,68.8
"historical",1861,2.3,0,0.7,6.2,14,19.1,10.2,12.3,0.9,0,32.4,3.2,33,23.3,1.1,0.9,17.4,0.4,0.4,33
"historical",1862,2,0,2.3,9.4,22.9,21.4,17.3,4.1,0.3,0.2,11.9,1.1,49.8,25.6,3.5,0.4,30.5,0.3,0.6,49.8
"historical",1863,8.2,0,3.6,5.9,19.5,41.4,1.8,1.4,1,0.1,12.3,3.3,33.6,43.8,1.9,0.1,16.2,8.5,0.6,43.8
"historical",1864,4.5,0,1.4,12.4,28.9,24.4,5.3,3.4,2.5,0.8,3.5,3.5,13.9,18,9.2,0.5,19.3,0.4,1,28.9
"historical",1865,2.2,0,2,4.5,28.9,38.6,13.6,13.2,0.2,0.2,27.7,2.9,14.3,15.3,3.2,0.1,26.5,0.6,1.9,38.6
"historical",1866,3.2,0,7.2,7,31,21.7,17.6,9.7,0.1,0.1,34.4,0.5,17.4,8.9,1.7,1.5,32.4,0.1,0.2,34.4
"historical",1867,0.7,0,4,7.8,26,22.9,14.1,5.8,0,0.5,22.4,1.6,28.2,17.4,1.3,0,30.5,1.9,1,30.5
