"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,859.2,590.7,548.4,685.7,533.9,572.2,NA,742.6,423.4,754.7,725.3,704.4,1283.1,953.4,709.2,723.8,627.1,666.7,683.4,1283.1
"historical",1851,799.3,597.5,648,576.6,542,611.1,463.3,756.8,421.5,762.1,766.3,717.7,1122.2,839.8,907.6,732.5,767.6,772.6,703.1,1122.2
"historical",1852,842.9,704.2,487.4,663.6,684.9,476.4,455.7,777.8,458.3,846.7,690.1,657.8,1182.8,863.7,646.1,663.1,740.9,738.2,746.8,1182.8
"historical",1853,902.3,811.6,675.3,601,515.1,586.8,556.2,812.8,412.9,700.6,702.3,717.3,1113.3,809.4,686,805.1,675.5,766.2,699.8,1113.3
"historical",1854,908,667.6,594.9,634.5,590.2,461.8,522.5,717.6,450.8,607.9,722.2,702.4,1196.7,803.8,698.1,735.2,634.5,844.1,779.7,1196.7
"historical",1855,833.7,570.9,452.2,759.9,584.7,609.9,628.6,828.2,470,703.4,740.5,827.1,1174.4,852.9,625.2,729.8,702.7,663.4,821.7,1174.4
"historical",1856,815.9,601.6,534.5,653.1,438.8,511.6,473.7,873.6,490.4,674.9,791.2,725.8,1140.2,828.4,695.7,730.6,682.3,711.3,669.1,1140.2
"historical",1857,896.6,656.5,566.4,648.6,571.5,483.4,487.3,763.4,431.6,705.7,785,714.6,1228.7,771.7,690,727.6,630.4,720.8,742.6,1228.7
"historical",1858,828.7,719.8,559.3,581.8,559.4,511.5,552.4,827.2,474.4,701.5,794.6,662.6,1083.4,788.2,734.9,674.1,576.2,768.2,713.2,1083.4
"historical",1859,887.9,580,552.1,659.6,509.4,514.9,463.1,693.8,389.8,636.8,834.1,663.7,1060.9,863.6,739.2,713.3,649.1,762.8,778.4,1060.9
