"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,2.7,0,0.8,0,0.8,1.4,NA,0.2,1.9,0.9,1.5,0.1,30.2,26.4,10.2,0.2,0.4,21.4,0.3,0
"historical",1851,2.9,0,0,0.1,0.1,1.9,0,0.2,0.4,5.6,5.6,0.3,21.1,23.3,3.6,1.4,1,15.9,0,0
"historical",1852,0.7,0,0.1,0,0.4,2,0.1,0.1,0.8,4.1,9.3,0.1,31.2,13.1,5.8,0.3,0,0,0.2,0
"historical",1853,3.3,0,0,0,1.3,8.3,0,0.1,1.7,0.6,1.1,0.8,31.1,9.2,16.7,0.5,0.1,30.5,0.1,0
"historical",1854,6.7,0,0,0.3,1,2.5,0,0.7,0.9,0.1,5.2,0.5,30.5,8.3,2,0.2,0.4,0.2,7.2,0
"historical",1855,2.8,0,0.1,0,2,5.7,0,0.2,0.2,11.2,3.6,2.1,31,6.9,0.8,0.1,1.7,28.9,0.1,0
"historical",1856,4.8,0,0.2,0,0.4,7.3,0,0.7,0.7,0.1,0.3,1.3,32.5,28.4,7.6,0.1,1.2,21.2,0.1,0
"historical",1857,1.5,0,0.1,0.6,0.6,0.9,0,0,19.5,0.8,18.4,0.1,31,28.1,2.8,9,0.4,21.2,0.3,0
"historical",1858,4.6,0,0,0.1,0.4,0.7,0,0.3,2,9.9,7.6,0,26.5,20.8,4.6,3.1,0.1,14.3,0.1,0
"historical",1859,3.4,0,0,0,0.7,2.1,0.1,0.3,6.1,8,2.9,0.6,30.8,28.8,1.7,0.5,2.5,17.7,0.6,0
"historical",1860,4.2,0,0.1,0.1,0.9,6,0,3.4,0.1,2.8,2.2,0.9,31.7,10,1.4,1.9,0.1,22.3,8.3,0
"historical",1861,2.7,0,0.1,0.2,0.6,5.1,0,0,12.5,6.6,10.1,0.1,31.3,20.9,5.1,1.3,0.1,30.5,0,0
"historical",1862,3.4,0,0,0.1,0.7,5.8,0.1,0.3,3.9,0.2,2.8,0.5,33.2,0.9,3.6,0.4,0.1,29,0.2,0
"historical",1863,7.3,0,0,0.1,0,2.5,0,0,3.7,0.7,4.1,0.6,29.7,24.2,16.2,0.2,0.2,28.6,0.3,0
"historical",1864,2.9,0,5.5,0,0,5.1,0.1,0.4,1.7,0,8.3,0.5,30.8,0.4,1.7,2.2,0.9,23.6,0,0
"historical",1865,1.7,0,0,0.6,0.8,7.5,0,0.1,2.7,14.2,10.5,0.5,31.3,28.1,0.4,0.3,0.4,9.8,0.2,0
"historical",1866,5.7,0,0.1,0,2.7,6.2,0,0.5,1.6,1.3,4.2,0.4,30.8,19.5,12.1,1.1,0,26.8,0.1,0
"historical",1867,2.7,0,0,0.3,0.4,9.9,0,0.3,3.1,0.6,2.9,0.6,30.7,28.9,8.2,0.2,0,14.8,1,0
"historical",1868,1.9,0,0,0,1.7,4,0,0.6,1,1.1,6.2,0.5,29.9,6.4,6.7,1.4,0.5,18.1,0.3,0
"historical",1869,5.5,0,0,0,0.4,7.3,0,0.5,0.7,5,7.1,1.2,31.3,27.9,3,3.3,0,21,0.1,0
"historical",1870,2.4,0,0,0.1,2.2,4.9,0,0.2,0.9,22.8,0.7,0.3,31.2,15.5,3.8,1.2,0.1,15.8,0.3,0
"historical",1871,2,0,0.1,0.2,2.4,1,0.1,0.3,0.2,0.7,2.4,0,31.1,2,2,0.8,0.9,28.3,0.1,0
"historical",1872,2.4,0,0,0.2,0.2,7.9,0.1,0.2,0.6,0.1,2,0.7,18,28.3,13.4,1.9,0.9,19.7,0.3,0
"historical",1873,5.5,0,0,0.1,2.2,6.9,0.4,0.5,4.2,0.5,3.6,0.1,30,26,0.8,0.5,0,30.6,1.3,0
"historical",1874,5.8,0,0.1,0.5,1.2,0.8,0.1,0,1.7,6.2,0.5,0.2,27.7,30.1,0,3.8,0.1,10.4,0.3,0
"historical",1875,5.2,0,0,0.5,0.7,10.2,0.2,0.1,0.6,0.2,2.7,1,31.3,11.1,5.1,0.6,0,27.1,0.3,0
"historical",1876,5.5,0,0,1.2,0.7,1.6,0,0,5.1,4.5,6.1,0.1,31.5,16.8,11.9,1.6,0.7,4.6,0.3,0
"historical",1877,0.9,0,0,0.1,1.5,0.4,0,0.6,0.2,1.5,0.8,1.3,30.9,9.5,3.6,1,0.5,4.6,0,0
"historical",1878,4.7,0,0.4,0.3,1.1,1.3,0,0.1,13.2,1.9,5.1,0.4,30.2,8.1,0.9,2.4,0,21,1.3,0
"historical",1879,9.8,0,0.1,0.1,2.5,2.8,0.1,0.1,0.2,0.8,4.4,0.4,17.8,22.3,5.1,1.2,0,19.3,0.2,0
"historical",1880,10.3,0,0.1,0,1.5,1.1,0.3,0.3,0.9,0.7,2.4,0.3,24.9,14.3,1,0.3,0.4,5.3,0.1,0
"historical",1881,1.1,0,0.1,0,1.1,1.2,0.1,0.1,0.2,0.8,1.7,0.2,31.2,12.1,4,6.5,0.9,28.7,0.7,0
"historical",1882,7.4,0,0,0.5,0.5,1.8,0.1,0.2,0.5,1.4,10.6,0.2,29.6,13.9,9.8,2.2,0.2,30.8,2.2,0
"historical",1883,5.2,0,0,0,5.2,1.6,0.1,0.4,0.7,0.1,2.9,1.6,20.7,5.5,10.7,0,0,25.7,0.2,0
"historical",1884,4.2,0,0,0,0.2,6.2,0,0.1,6.5,4,1,0,29.5,19.1,0,0.4,0.1,3.6,0.2,0
"historical",1885,0.4,0,0,0,0.5,2,0,0,0.4,6.4,1.9,0,30.4,15.2,0.7,1.1,0.4,19.8,0.2,0
"historical",1886,2.9,0,0.1,0,0.5,1.5,0,0.2,1.1,1.8,3.3,0.6,30.9,17.2,0.8,0.4,0.1,24.3,0.2,0
"historical",1887,4.3,0,0,0,0.6,6.1,0.1,0.3,0.6,0.2,0.9,0.1,12.3,3.2,7.6,2,0.5,19.7,0.5,0
