"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,541.2,243.1,383.5,382,271.5,273,NA,498.7,248.9,450.6,481,384.4,1071.4,610,475.5,428.8,372.8,370.6,332.2,243.1
"historical",1851,575,345.4,377,308.8,291.7,314.8,219.9,468.3,257.3,558.9,469.6,445.5,907.1,535.9,254.9,427.1,510.1,455.6,376.8,219.9
"historical",1852,539.5,386.2,347.1,374.9,295,269.9,269.1,501.2,310.1,384.7,474.4,437.8,925.9,552.8,415.6,418.3,432,466.2,482.2,269.1
"historical",1853,603,404.6,302.1,435.8,246.3,330.3,348.4,569.8,273.7,448,472.1,515.1,971.1,532,382.8,367.6,337.9,378.3,362.4,246.3
"historical",1854,617,385.3,347.3,394.1,294.7,199,314,465.2,275.3,458.9,416.1,435.4,949.5,521.9,401.5,372.7,423.6,490.6,454.6,199
"historical",1855,607.5,347.9,329,401.6,233.2,243.6,270.6,543.8,214.2,559.7,487.6,376.8,741.3,523.8,458.4,402.7,375.3,517.8,434.6,214.2
"historical",1856,470.4,273,252,339.9,229.4,331.3,285.2,644.2,292.8,395.2,490.1,402.9,863.5,467.7,365.9,355.9,369.5,513.6,401.9,229.4
"historical",1857,492.9,321.3,351.5,346,254.8,281.4,242.3,493.9,288.8,483.6,446.9,443.5,924.7,531.1,387.8,410.6,421,505.6,407.2,242.3
"historical",1858,537,236.1,352.6,391.6,289.9,304.8,314.2,552.2,279.4,428.3,460.2,474.1,831.9,530.8,434.1,369.5,416.2,438.6,438.4,236.1
"historical",1859,547.4,327.8,294.5,412.6,311,256.3,270.2,450.2,251,392.9,456.1,398.8,834.4,597.3,450.6,415.3,428.4,464,376,251
"historical",1860,502.8,344.7,314,387.7,263.3,303.4,366.9,597,246.3,500.6,424.6,380.3,844.3,540,308.5,302.1,469.5,499.7,467.3,246.3
"historical",1861,566.3,392.8,356.3,382.5,229.8,288.8,289.3,544.9,247.9,482.8,470.7,414.6,977.6,580.4,331.5,416.3,440.7,479.7,419.6,229.8
"historical",1862,533.9,435,353,402.6,311.9,300.4,281.2,581.7,297.7,530.2,470.7,453.6,1005.3,470.4,406.4,425.8,402,519,338,281.2
"historical",1863,569.5,328.5,373.7,439,269,212.2,304.5,501.5,213.1,433.7,518.1,427.6,876.6,490.7,425.9,345.3,423,492.9,454.5,212.2
"historical",1864,507.9,319,320.9,315.1,333.4,277.2,265.7,410.8,297.1,493.2,506.7,452.2,861.6,521.6,430.5,360.3,454.7,484.2,408,265.7
"historical",1865,531.4,295.2,383.8,411.2,303.5,275.8,281.5,506.7,296.8,520.9,475.5,411.4,808.1,531.2,433.4,354.3,410.7,490.1,497.2,275.8
"historical",1866,533.6,350.2,377.7,384.9,314.6,345.7,311,428.9,220.8,500.5,508.7,431.5,893.4,563,367.6,328.3,427.3,357.3,462.5,220.8
"historical",1867,537.9,407.7,332.2,369.4,247.5,234.6,317,509.1,280.8,485.1,473.8,456.8,981.1,519.1,465.3,390.5,467.8,504.9,486.5,234.6
"historical",1868,602.3,355.5,318.7,411.9,263.3,237.7,259.6,581.2,292.1,531,493.3,468.2,907.6,492.9,354.3,407.6,366.1,553.3,383.6,237.7
"historical",1869,514.5,293.1,335.1,402.9,281.3,315.2,272.2,604,346.3,383.5,456.6,433.3,1065.8,462.5,361.8,465.1,422,340.8,414.8,272.2
"historical",1870,498.2,425.3,311.9,411,352.6,238.2,272.3,546.7,301,471,425.6,473.9,920.8,549.5,347.6,282.3,409.6,533.5,364.5,238.2
"historical",1871,568.3,471.6,363.6,421.8,301.7,234,277.2,445.1,290.2,509.5,497.3,457,890,600.7,428.2,425.2,337.4,523.8,357.2,234
"historical",1872,515.9,232.5,388.8,379.2,300.5,291.1,301.5,585.7,299.9,547.6,542.5,434,905.4,603,385.2,411.2,483.7,434.3,494.1,232.5
"historical",1873,539.6,350.5,377.2,394.5,326.3,237.1,241.2,505.7,292.1,468.8,455.9,433.3,975.5,556.1,393.8,426.6,403.8,559.1,459.3,237.1
"historical",1874,534.4,296.3,392.4,381.5,290.2,270.2,330.2,530.3,271.7,544.6,474.9,504,1041.8,521,349.4,351.9,422.8,475.4,407.9,270.2
"historical",1875,454.9,378.4,329.2,422.1,265.1,303.3,326.7,537.6,246.4,514,457.3,487,999.3,499.1,400.3,359.4,440.8,578.3,391,246.4
"historical",1876,543.1,347.8,300.4,425.5,323.2,285.7,300.9,530.8,264.5,545.1,466.1,473.8,839.4,542.6,397.7,419.5,427.9,492.7,448.4,264.5
"historical",1877,536.3,321.1,397.5,399.2,244.8,282.9,311.9,592.8,263.7,507.5,486.4,411.6,1006.3,518.1,401.8,380.1,412,479.8,346.8,244.8
"historical",1878,521.7,348.8,308.5,409.3,264.9,262.2,316.2,484.9,294.5,433.7,536.2,428.3,960.5,497.7,358.1,410.2,435,375.6,398.6,262.2
"historical",1879,545.8,296.8,399.9,428.5,314,274.8,346.5,610,222.1,484.9,482,474.1,971.9,528.5,454.7,470.5,463.8,528.7,474.8,222.1
"historical",1880,648.9,415.9,363.9,381.5,287.3,273.6,293.6,585.4,248.6,525.5,490.8,472.5,916.7,578.3,396.2,402.8,422.5,489.9,447.6,248.6
"historical",1881,513.7,433.9,426.8,397.4,261.5,222.5,254.7,493.2,256.2,499.5,534.6,419.1,896.9,556.3,442.8,365.9,444.8,493.5,404.3,222.5
"historical",1882,490.9,306.6,378.3,386.3,284.9,272.4,224.4,563.7,325.2,453.6,547.8,418.5,905,597.2,506.8,510.7,424.6,500.5,394.1,224.4
"historical",1883,540,425.9,358.6,341.7,256.6,286.8,328.2,524.6,270.6,438.5,459.8,476.8,993.4,512,408.8,434.8,444.4,508.2,391.9,256.6
"historical",1884,565.4,317.9,313.4,357.2,289.1,226.4,277.3,468.7,238.8,504.9,460.1,377,756.7,531.3,428.4,430.1,379,496.4,396,226.4
"historical",1885,564.7,340.9,304.2,301.9,312.4,287.9,206.7,450.7,261.6,409.2,492,417.9,735.1,531.2,423.4,344.3,375.7,565.1,466,206.7
"historical",1886,519.9,343.9,318.9,366.8,248.7,211.6,224.8,497.7,305.5,447.7,513.9,434.1,986,506.3,393.5,310.1,415.9,364.7,399.5,211.6
"historical",1887,588.7,403.3,355.9,416.4,240.4,295.6,360.6,481.8,284.8,379.1,402.7,423.8,847.3,535.9,464.6,428.7,382.3,451.1,435.4,240.4
"historical",1888,522,409.2,398.4,379.5,326.8,324.8,277.2,577.1,262.5,403.4,479.4,404.6,898.4,580.3,364.4,464.1,360.2,460.4,381.8,262.5
"historical",1889,510.4,407.3,328.4,385.5,274.4,317.9,246.9,539.3,274.6,587.9,440.4,450.9,869.1,527.3,466.8,438.7,449.4,532.4,466.4,246.9
"historical",1890,583.4,394,425.5,352.5,339.9,218.1,261.8,476.8,267.2,509.9,482.6,408.1,934.4,611.3,435.1,426.8,376.3,524.4,407,218.1
"historical",1891,575.9,353,314.7,446.6,325.5,264.6,271,582.3,237.7,569.4,404.6,457.6,897.9,538.1,401.1,347.8,361.6,494.9,334.1,237.7
"historical",1892,525.8,374.7,325,335.2,300.9,247.6,274.8,540,329.4,521.4,449.6,399.5,897.5,561.1,470.4,352.4,396.5,466.3,433.9,247.6
"historical",1893,611.5,412.8,377.5,410.8,234,297.5,298.3,472.1,270.6,471.1,484.8,388.5,994.9,513.1,380.1,313,367.8,476.1,358.2,234
"historical",1894,474.4,370.4,377.1,362.2,277.4,275.2,365.5,478.9,298.3,461.6,505.9,440.5,889.1,572.3,488,399.9,409.5,437.1,457.8,275.2
"historical",1895,528.5,318.2,289.6,332.2,292.2,261,325.1,529,288.8,495.4,445.2,440.1,815.7,514.5,403.1,428.4,459.5,422.9,344.4,261
"historical",1896,555.5,324.8,364,376.6,287.2,225.1,298.1,548.1,283.4,363.5,517.1,400.3,864.7,585.2,453.3,400.7,296.2,388.4,417.5,225.1
"historical",1897,538.8,374.1,360.5,340.6,340.9,249.1,279.8,523.7,245.8,405.5,472.5,388,978.7,504.4,355.2,438.2,307,588.8,406.9,245.8
"historical",1898,454.1,366.1,361.6,391.8,258.7,260.8,351.1,540.8,325.7,332.9,430.9,348.8,851.8,547.6,433.4,388.6,432,488.9,454.7,258.7
"historical",1899,463.9,366.2,278.9,397.1,288.6,295.7,353.6,595.4,274.5,466.8,469.5,450.2,953,501.4,434.1,394.3,325.3,456.2,453.2,274.5
"historical",1900,521.8,451.4,406.5,392.5,251.4,258.4,290.7,461,365.7,408.1,426.8,442.4,1022.3,486.8,376.3,448.8,452.5,550.7,363.5,251.4
"historical",1901,515.9,414.2,337,402.7,248.2,327.8,227.8,576.1,249.8,520.7,493.5,430.4,939.1,534.3,444.6,386.3,374,474.2,429.3,227.8
"historical",1902,486.3,438.9,382,348.5,242.1,288.9,313.8,581.1,307.5,400.9,486.8,450.8,892.7,554.5,399.4,381.9,412.7,415.8,436.2,242.1
"historical",1903,513.1,390.4,382.1,438.9,257.5,282,344.7,580.2,234.8,420.8,468.7,466.6,784.4,581.4,407.9,408.7,391.1,430,313.8,234.8
"historical",1904,508.5,354.1,299.9,361,292.2,279.9,272.8,459.3,245.2,529.8,393.3,400.3,962.8,598.2,390.4,422.3,377.7,540.6,434.5,245.2
"historical",1905,521.4,288.9,259.9,383.2,273,311.4,305.2,506.4,251.1,440.2,448.5,420.2,871.7,513.7,380.9,411.7,362.5,562.6,430.2,251.1
"historical",1906,575.1,370.2,368.6,402.8,276.5,296.3,285.8,581.6,270.7,458.2,514.6,450.6,905.7,491,499.1,401.1,359.4,512.4,366.8,270.7
"historical",1907,515.7,261.8,300.7,387.6,272.5,366.3,236.4,519.9,281.5,451,482.6,449.9,928.8,567.6,410.2,444.8,372.2,520.4,418.6,236.4
"historical",1908,516.3,325.2,362.3,389.7,294.9,252,320.8,438.2,320.5,481,482.6,463.5,955.2,557.9,445.2,463.9,395.3,457.6,429.6,252
"historical",1909,538.6,394,347.5,398.6,350.9,272.6,331.9,548,276.2,474.5,518.8,432.3,939,515.7,421.2,413.6,413.5,481.9,341.5,272.6
"historical",1910,506.5,320.3,438.5,414.7,254.5,288.2,258.4,468.1,285,334.7,507.5,435.3,918.5,532.6,354.7,471.5,372.9,484.2,384.1,254.5
